doc_title,chunk_id,fact,scene_context
135、INT. REMEMBERED CAR - NIGHT,doc_134_chunk_3,Ratso leads the ratpack in chasing naked Anastasia.,
220、INT. GREYHOUND BUS TERMINAL - DAY,doc_219_chunk_0,Ratso Rizzo is carried onto the bus by Joe.,
212、EXT. GREYHOUND BUS TERMINAL - DAY,doc_211_chunk_0,Ratso Rizzo is carried into a building by Joe after being lifted from a taxi.,
186、INT. MACALBERTSON LANDING - NIGHT,doc_185_chunk_0,Ratso receives one dollar from Shirley for taxi fare.,Scene at the bannister where Shirley pays Ratso after agreeing to his service charge.
229、INT. GREYHOUND BUS - NIGHT,doc_228_chunk_1,Ratso insists on being called Rico and reaches an agreement with Joe that his name will be presented as Rico to others.,
138、INT. X FLAT - NIGHT,doc_137_chunk_4,Ratso reveals his full name is Enrico Salvatore Rizzo.,"Scene: In their shared room, Ratso asks Joe to use his real name in his own place."
138、INT. X FLAT - NIGHT,doc_137_chunk_4,Ratso requests to be called Rico in his own place.,"Scene: In their shared room, Ratso asks Joe to use his real name in his own place."
177、EXT. CATHOLIC CEMETERY - DAY,doc_176_chunk_0,Ratso places a floral piece on his father's grave.,"At the cemetery, during the visit to Ratso's father's grave."
177、EXT. CATHOLIC CEMETERY - DAY,doc_176_chunk_0,Ratso asserts that his name is Rico at his father's grave.,"At the cemetery, during the visit to Ratso's father's grave."
456、INT. GREYHOUND BUS TERMINAL - DAY,doc_455_chunk_0,Ratso Rizzo is carried onto the bus by Joe.,
448、EXT. GREYHOUND BUS TERMINAL - DAY,doc_447_chunk_0,Ratso Rizzo is carried into a building by Joe after being lifted from a taxi.,
422、INT. MACALBERTSON LANDING - NIGHT,doc_421_chunk_0,Ratso receives one dollar from Shirley for taxi fare.,Scene at the bannister where Shirley pays Ratso after agreeing to his service charge.
465、INT. GREYHOUND BUS - NIGHT,doc_464_chunk_1,Ratso insists on being called Rico and reaches an agreement with Joe that his name will be presented as Rico to others.,
434、INT. X FLAT - DAY,doc_433_chunk_2,Ratso explicitly states that he cannot walk and has been falling down frequently.,
434、INT. X FLAT - DAY,doc_433_chunk_2,Ratso expresses fear about his physical condition.,
374、INT. X FLAT - NIGHT,doc_373_chunk_4,Ratso reveals his full name is Enrico Salvatore Rizzo.,"Scene: In their shared apartment, after blowing out a candle and wrapping himself in blankets."
374、INT. X FLAT - NIGHT,doc_373_chunk_4,Ratso requests to be called Rico in his own place.,"Scene: In their shared apartment, after revealing his real name."
413、EXT. CATHOLIC CEMETERY - DAY,doc_412_chunk_0,Ratso places a floral piece on his father's grave.,"At the cemetery, during the visit to his father's grave."
413、EXT. CATHOLIC CEMETERY - DAY,doc_412_chunk_0,Ratso asserts that his name is Rico at his father's grave.,"At the cemetery, during the visit to his father's grave."
385、EXT. CONVERTED TOWN HOUSE - DAY,doc_384_chunk_1,Ratso obtains a memo from the young man's topcoat while working as a hotel door attendant.,"Scene: Outside the hotel, after assisting the young man into a cab."
385、EXT. CONVERTED TOWN HOUSE - DAY,doc_384_chunk_1,Ratso reads the memo and identifies it as containing information about a high-class woman staying at the Barbizon for Women.,"Scene: On the sidewalk, immediately after leaving the hotel and joining Joe."
409、INT. X FLAT - NIGHT,doc_408_chunk_2,"Ratso Rizzo gives a coat to Joe, stating he obtained it for him.",
409、INT. X FLAT - NIGHT,doc_408_chunk_2,Ratso Rizzo physically separates himself from the coat by throwing it in a corner after refusing to wear it.,
409、INT. X FLAT - NIGHT,doc_408_chunk_2,Ratso Rizzo is given money by Joe with the instruction to obtain medicine.,
