doc_title,chunk_id,fact,scene_context
108、INT. CAB - MORNING,doc_107_chunk_0,Stanley is traveling to his ex-wife's house.,Cab ride to ex-wife's house
106、INT. THEATRE - MORNING,doc_105_chunk_4,Stanley Jobson is absent when the secondary lights come on.,Generator room after the lights explosion and room going black
120、INT. BANK - DAY,doc_119_chunk_1,Stanley receives the disk from a merc.,Computer console: Stanley receives disk from merc.
122、INT. BANK - DAY,doc_121_chunk_0,Stanley's code is scrambled,
124、INT. BANK,doc_123_chunk_0,Stanley is being held at gunpoint by Gabriel.,during a ground fight between Gabriel and Marco
1、INT. STARBUCKS COFFEE SHOP - MORNING,doc_0_chunk_5,Stanley explicitly refuses the idea that the bad guy can win.,
106、INT. THEATRE - MORNING,doc_105_chunk_0,Stanley is informed by Gabriel that they are going into the bank.,"theatre, Gabriel's men preparing for an operation"
106、INT. THEATRE - MORNING,doc_105_chunk_0,Stanley is informed by Gabriel that they are at war.,"theatre, Gabriel's men preparing for an operation"
124、INT. BANK,doc_123_chunk_5,Stanley refuses to take any action until Ginger is brought down.,"Ginger is hung, Stanley demands her release."
124、INT. BANK,doc_123_chunk_8,Stanley has logged onto the net via modem.,
124、INT. BANK,doc_123_chunk_8,Stanley connects onto an encrypted site on the net.,
170、EXT. BUS,doc_169_chunk_1,Stanley is cuffed by SWAT personnel.,On the bus
169、INT. BUS,doc_168_chunk_0,Stanley Jobson sees a Stinger missile launcher broken free of its box.,with hostages
179、EXT. DINER - SOMEWHERE IN ARIZONA - DAY,doc_178_chunk_0,Stanley is seated in the SUV next to Holly.,Exiting diner and entering SUV
180、EXT. CREDIT SUISSE (MONTE CARLO) - DAY,doc_179_chunk_0,Stanley Jobson receives $500 in cash from the woman and hands her a paper.,"At a three-hundred-year-old column, a transaction occurs with a woman from the bank."
124、INT. BANK,doc_123_chunk_2,"Stanley is grabbed by two mercenaries, with one placing a knife to his throat.",In the location with 30-foot-high ceiling buttresses during the negotiation
126、INT. BUS - DAY,doc_125_chunk_0,Stanley is a hostage.,Hostages being led onto a bus.
33、EXT. STANLEY'S TRAILER - DAY,doc_32_chunk_0,Stanley owns a dog.,"Trailer steps, Ginger on car hood"
167、EXT. SKYSCRAPER ROOF - DAY,doc_166_chunk_1,Stanley hears the cavalry about to arrive.,on the bus during the Explorer's lift off
27、EXT. TRAILER - ROOF - DAY,doc_26_chunk_2,Ginger knows Stanley's name.,"Stanley's apartment, Ginger greets Stanley"
60、INT. GABRIEL'S LIVING ROOM - NIGHT,doc_59_chunk_3,Stanley responds to Ginger's kiss.,
55、INT. VIP SECTION - NIGHT,doc_54_chunk_11,Stanley gives up on trying to get her up.,
69、EXT. SHEER CLIFF - DAY,doc_68_chunk_2,Stanley maintains his single-minded focus on escaping.,On the black-top road during the escape
41、EXT. EMPTY SKY - NIGHT,doc_40_chunk_0,Stanley communicated his needs to Torvalds.,"LAX airport, Stanley and Ginger exiting, limo idling"
70、EXT. BEACH - DAY,doc_69_chunk_0,Stan is faster than Roberts.,"beach, escape attempt"
71、INT. GABRIEL'S HOUSE - GINGER'S ROOM - DAY,doc_70_chunk_1,"Stanley sits waiting, drinking a bottle of Gabriel's expensive wine.",Dark corner of the room
70、EXT. BEACH - DAY,doc_69_chunk_3,Three agents bring Stanley over.,"Roberts instructs an agent to get Stanley, and three agents bring him over."
68、EXT. MALIBU HOUSE (STREET) - DAY,doc_67_chunk_0,Stanley Jobson is sliding/falling down the hill.,Roberts observes Stanley Jobson sliding/falling down the hill and orders his men to cut him off at the bottom.
55、INT. VIP SECTION - NIGHT,doc_54_chunk_1,Stanley is introduced to Gabriel by Ginger.,Large oval table: Ginger introduces Stanley to Gabriel.
70、EXT. BEACH - DAY,doc_69_chunk_7,Stanley receives a card from Roberts' men.,Roberts instructs his men to give Stanley a card.
60、INT. GABRIEL'S LIVING ROOM - NIGHT,doc_59_chunk_0,Stanley is informed of Gabriel's need for a multi-headed worm to break encryption and sniff digital footprints.,"Gabriel's pad, supercomputers, Gabriel explains his request for a worm."
80、INT. STARBUCKS - DAY,doc_79_chunk_1,Stanley is sitting directly across from the World Banc.,Sitting across from World Banc
10、INT. BANK - DAY,doc_9_chunk_0,Stanley is being held by two well-dressed men.,Stanley restrained by two well-dressed men
55、INT. VIP SECTION - NIGHT,doc_54_chunk_10,The silencer is pressed into the back of his head.,
58、INT. FBI LAB - NIGHT,doc_57_chunk_2,The person being zoomed on in the footage is identified as Stanley Jobson.,"FBI surveillance room, reviewing footage of travelers"
58、INT. FBI LAB - NIGHT,doc_57_chunk_2,Stanley Jobson was named Wired's man of the year in 1996.,"FBI surveillance room, reviewing footage of travelers"
97、INT. GABRIEL'S HOUSE - LIVING ROOM - NIGHT,doc_96_chunk_1,Stanley declares he is pulling the plug on this rodeo.,Conversation with Ginger about the operation
96、INT. LAMBORGHINI - MOVING - NIGHT,doc_95_chunk_4,Stanley no longer holds the steering wheel.,Alley during car chase
