doc_title,chunk_id,text,scene_context
106、INT. THEATRE - MORNING,doc_105_chunk_0,You're going into the fucking bank.,"Beirut theatre, speaking with Gabriel about the bank operation"
119、INT. BANK - DAY,doc_118_chunk_1,Not until I see my daughter.,Gabriel demands money from Stanley; Stanley refuses until he sees his daughter.
119、INT. BANK - DAY,doc_118_chunk_3,Will you let Holly go once you have the money?,Stanley and Gabriel discuss Holly's release.
122、INT. BANK - DAY,doc_121_chunk_3,"Shit! Run, Holly!","Gabriel questions the missing money, Stanley tells Holly to run."
122、INT. BANK - DAY,doc_121_chunk_2,"It's okay. I love you, baby.",Holly starts crying; Stanley comforts her.
122、INT. BANK - DAY,doc_121_chunk_2,I doubt it.,"After Marco says 'See ya around', Stanley expresses doubt."
124、INT. BANK,doc_123_chunk_3,"No, don't do this.","Gabriel is putting a noose around Ginger's neck, Stanley objects."
124、INT. BANK,doc_123_chunk_13,They'll never let you escape. You've gone too far.,"Plane, speaking with Gabriel about escape."
124、INT. BANK,doc_123_chunk_6,Nooo...,Ginger's body being placed in a body bag; Stanley speaks to Gabriel.
124、INT. BANK,doc_123_chunk_11,I need your account number.,Stanley requests account number for transfer.
124、INT. BANK,doc_123_chunk_0,"Won't do you any good. The money jumps every 60 seconds from one numbered account to another and will for the next ten years. 'Course it wasn't supposed to happen for another six hours. The power surge must have scrambled the internal clock. But, you kill me and you never get a single dollar.","During a struggle on the ground with Gabriel and Marco, Stanley explains the money transfer system."
124、INT. BANK,doc_123_chunk_12,Let her go.,Stanley demands the girl be released as he runs toward Marco
124、INT. BANK,doc_123_chunk_12,"Now, goddammit, it's done. Lether go!","Stanley, threatened by Gabriel, orders the girl's release"
105、EXT. ALLEY - MORNING,doc_104_chunk_1,I don't understand why the fuck you're telling me this.,"Gabriel explains historical context to Stanley, who is confused."
105、EXT. ALLEY - MORNING,doc_104_chunk_0,Don't bother. I know who you are.,Conversation with Gabriel about identity
105、EXT. ALLEY - MORNING,doc_104_chunk_0,Like me? You're a murderer.,Conversation with Gabriel about murder
135、INT. BUS - DAY,doc_134_chunk_0,How the fuck can you justify all this?,"Stanley grabs Gabriel and pushes him, angry about the situation."
18、INT. BANK - DAY,doc_17_chunk_0,No! Noooo!!,
106、INT. THEATRE - MORNING,doc_105_chunk_2,I'm out. I'm not doing this. You're insane.,Stanley and Gabriel: Stanley refuses the task and calls Gabriel insane
124、INT. BANK,doc_123_chunk_1,"You let the hostages go and then I'll tell you where and when you can extract the money. We all walk away, nobody gets hurt. The accounts are encrypted with a bit cipher. Even I can't break through the fire wall. It's my act of God policy. (beat) Deal?",Negotiation with Gabriel: hostage release and encrypted money extraction.
124、INT. BANK,doc_123_chunk_7,You didn't have to kill her.,Hostage situation: Stanley speaks to Gabriel about Ginger
124、INT. BANK,doc_123_chunk_7,Sixty seconds.,Hostage situation: Stanley responds to Gabriel about money timeline
1、INT. STARBUCKS COFFEE SHOP - MORNING,doc_0_chunk_5,No.,"With Gabriel, discussing the story's ending."
1、INT. STARBUCKS COFFEE SHOP - MORNING,doc_0_chunk_5,"Bad guy can't win. It's a morality tale. One way or the other, he's gotta go down.","With Gabriel, explaining the moral of the story."
120、INT. BANK - DAY,doc_119_chunk_1,I need the disk.,Computer console: Stanley requests the disk from a merc.
