doc_title,chunk_id,fact,scene_context
120、EXT. ROOFTOP - NIGHT,doc_119_chunk_0,Cara has maneuvered close enough to the window to be visible.,Sniper's POV: Cara maneuvers to the window.
"14、INT. ALEXANDER'S VILLA, PENTHOUSE - NIGHT",doc_13_chunk_4,Cara is in custody.,In the bedroom
"122、INT. ALEXANDER'S VILLA, PENTHOUSE - NIGHT",doc_121_chunk_1,Cara cries out in pain.,in a room
115、INT. SURVEILLANCE OUTPOST IN CHURCH,doc_114_chunk_0,Cara is inside Pearce's entry hall.,Pearce's entry hall
"128、INT. ALEXANDER'S VILLA, PENTHOUSE - CONTINUOUS",doc_127_chunk_1,Cara is protected by Frank during the shooting.,During the shootout following Demidov's shooting
"128、INT. ALEXANDER'S VILLA, PENTHOUSE - CONTINUOUS",doc_127_chunk_2,Cara is shielded by Frank until long after the gunfire stops.,during a sniper attack
117、INT. CHURCH - CONTINUOUS,doc_116_chunk_1,Cara disappears from the surveillance monitor.,"Control room, surveillance system being compromised."
"128、INT. ALEXANDER'S VILLA, PENTHOUSE - CONTINUOUS",doc_127_chunk_0,Cara called in the artillery.,"The scene where the artillery strike hits the building, causing Scarface to be killed and Demidov to confront Cara."
117、INT. CHURCH - CONTINUOUS,doc_116_chunk_0,Cara is making progress.,"Room with monitors, Cara's progress being shown"
"122、INT. ALEXANDER'S VILLA, PENTHOUSE - NIGHT",doc_121_chunk_2,Cara's body hit the floor.,Tense standoff in a room with cops
"130、INT. ALEXANDER'S VILLA, PENTHOUSE - NIGHT",doc_129_chunk_1,Cara does not protest the removal of the microphone by Frank.,Cara and Frank in close proximity after Cara states Frank did not show up.
"130、INT. ALEXANDER'S VILLA, PENTHOUSE - NIGHT",doc_129_chunk_0,Cara is alive,"room with broken glass, aftermath of violent event"
"14、INT. ALEXANDER'S VILLA, PENTHOUSE - NIGHT",doc_13_chunk_5,Cara is handcuffed.,Ackerman orders Cara to be taken out of sight; she is led to the elevator.
"14、INT. ALEXANDER'S VILLA, PENTHOUSE - NIGHT",doc_13_chunk_5,Cara is wearing Alexander's watch.,Cara is being led to the elevator by the Tall Commander.
15、INT. INTERPOL CENTRAL BRIEFING ROOM - RESUME,doc_14_chunk_3,Cara's face is displayed on a screen.,"Meeting room, Ackerman displays Cara's face on a screen."
38、INT. BATHROOM - NIGHT,doc_37_chunk_0,Cara gave Frank a watch.,"Frank's bedroom, as he prepares for bed"
"3、INT. BRASSERIE, GARE DE L'EST - DAY",doc_2_chunk_0,Cara is seated at a table that is slightly set apart.,Restaurant bar area
37、INT. DOGE'S SUITE - CONTINUOUS,doc_36_chunk_0,Cara's passion is gone.,"In a room in Venice, after a conversation with Frank."
37、INT. DOGE'S SUITE - CONTINUOUS,doc_36_chunk_0,Cara's expression is matter-of-fact.,"In a room in Venice, after a conversation with Frank."
34、EXT. BALCONY - NIGHT,doc_33_chunk_1,Cara engages in a passionate kiss with Frank.,"Street scene with vendor's cart, where Cara and Frank kiss."
39、INT. DOGE'S SUITE - MORNING,doc_38_chunk_0,Cara's bedroom door is ajar.,Morning in the house
"21、INT. DANIELI HOTEL, ENTRANCE HALL - DAY",doc_20_chunk_1,Cara requests a copy of today's Herald Tribune to be sent to her room.,"Danieli hotel reception, check-in process"
"14、INT. ALEXANDER'S VILLA, PENTHOUSE - NIGHT",doc_13_chunk_1,Cara locks the master bedroom suite door.,"Master bedroom suite, after Ackerman approaches."
63、INT. CARA'S CAR - NIGHT,doc_62_chunk_6,Cara's car is trapped by the gate.,Ramp and gate sequence
63、INT. CARA'S CAR - NIGHT,doc_62_chunk_4,Cara relents.,After Frank's dialogue about the Nurse and his look at Cara
"3、INT. BRASSERIE, GARE DE L'EST - DAY",doc_2_chunk_3,Cara sets fire to the letter.,"Restaurant: After reading the letter, Cara burns it."
37、INT. DOGE'S SUITE - CONTINUOUS,doc_36_chunk_2,Cara is in her bedroom.,Cara's bedroom
"83、INT. SITTING ROOM, ""SAFE HOUSE"" - MORNING",doc_82_chunk_1,Cara explicitly refuses to see Frank again.,Parting conversation between Cara and Frank
70、EXT. PIAZZA SAN MARCO - EVENING,doc_69_chunk_0,Cara is in the bedroom.,Safe House: Cara moves to the bedroom.
"81、INT. BEDROOM, ""SAFE HOUSE"" - NIGHT",doc_80_chunk_0,Cara memorizes the contents of the message.,Sitting Area
"3、INT. BRASSERIE, GARE DE L'EST - DAY",doc_2_chunk_1,Cara receives a ticket for the Orient Express and a handwritten letter.,Cafe: Messenger delivers envelope containing ticket and letter
"97、EXT. CIPRIANI HOTEL, POOLSIDE RESTAURANT - DAY",doc_96_chunk_3,Cara gains access to the message 'MY VILLA. TONIGHT. 8PM.'.,"Restaurant table, during a meal"
99、INT. TRANSPORTO - DAY,doc_98_chunk_0,Cara is fifty feet away from Frank.,Cabin monitor scene
"69、INT. DINING AREA, PEARCE'S ""SAFE HOUSE"" - LATER",doc_68_chunk_6,Cara's cell phone rings with a special ring.,"Dining area, after the man carries plates to the kitchen."
98、INT. TRANSPORTO - DAY,doc_97_chunk_1,Cara leaves the restaurant.,"Restaurant, during Frank's scuffle with the Undercover Waiter"
