doc_title,chunk_id,description,scene_context
106、INT. EMILY'S HOUSE - NIGHT,doc_105_chunk_8,(laughs),
106、INT. EMILY'S HOUSE - NIGHT,doc_105_chunk_9,(turning to Julius),
118、INT. BEN'S STUDY - NIGHT,doc_117_chunk_1,Stanley gulps down his whisky and stands up.,
118、INT. BEN'S STUDY - NIGHT,doc_117_chunk_1,"Then, puts the empty glass on the desk.",
137、INT. BUILDING IN CONSTRUCTION - LATE AFTERNOON,doc_136_chunk_1,Stanley produces from his jacket pocket a newspaper -- Rand Daily Mail.,
137、INT. BUILDING IN CONSTRUCTION - LATE AFTERNOON,doc_136_chunk_1,"He opens it on a certain page with the picture of an African in police uniform, and hands it to Ben.",
129、INT. DINING-ROOM - AFTERNOON,doc_128_chunk_2,Stanley doesn't answer - he cries.,"Inside a room, Stanley and Ben after Stanley's announcement of Emily's death."
129、INT. DINING-ROOM - AFTERNOON,doc_128_chunk_1,Stanley's laughter changes into a broad grin.,at a table
129、INT. DINING-ROOM - AFTERNOON,doc_128_chunk_1,He surveys the table and takes a bit of turkey from a plate and starts to eat it quietly.,at a table
129、INT. DINING-ROOM - AFTERNOON,doc_128_chunk_1,"Stanley shoves Ben off, and glares at him, bloodshot eyes breathing heavily.",at a table
120、EXT. STANLEY'S HOUSE - EVENING,doc_119_chunk_0,Stanley walks past his car and approaches the policeman.,Near Stanley's car
14、INT. BARAGWANATH MORTUARY - DAY,doc_13_chunk_1,Stanley's large hand is placed gently on Emily's shoulder,Examining dead children's faces
106、INT. EMILY'S HOUSE - NIGHT,doc_105_chunk_1,Stanley bursts out in a loud laugh.,After the man dressed as a minister walks in
103、EXT. STREET CORNER - EVENING,doc_102_chunk_2,Stanley laughs again.,
103、EXT. STREET CORNER - EVENING,doc_102_chunk_2,offers his huge hand,
129、INT. DINING-ROOM - AFTERNOON,doc_128_chunk_0,(sitting beside Ben),
129、INT. DINING-ROOM - AFTERNOON,doc_128_chunk_0,(he laughs),
129、INT. DINING-ROOM - AFTERNOON,doc_128_chunk_0,He laughs again.,
33、EXT. DUBE'S SHOP - DAY,doc_32_chunk_0,Stanley opens the back door for him.,"Outside the shop, as Wellington approaches the car"
33、EXT. DUBE'S SHOP - DAY,doc_32_chunk_0,Stanley notices a deep scar from the forehead to the cheek.,"Outside the shop, after Wellington enters the car and removes his glasses"
103、EXT. STREET CORNER - EVENING,doc_102_chunk_0,Stanley is parked in a street corner in the last white suburb on the way to Soweto.,Last white suburb on the way to Soweto
103、EXT. STREET CORNER - EVENING,doc_102_chunk_0,Stanley smiles as he points at his watch.,After Ben enters the back
15、EXT. MORTUARY - DAY,doc_14_chunk_0,"Stanley pauses -- looks across at a small red VW Beetle parked nearby, waiting.","Outside, at Stanley's car, after Gordon, Emily, and friends have gotten in."
15、EXT. MORTUARY - DAY,doc_14_chunk_0,He shakes his head,"Outside, at Stanley's car, after Gordon, Emily, and friends have gotten in."
154、EXT. RAND DAILY MAIL BUILDING - DAY,doc_153_chunk_0,He's drumming on the steering wheel to the rhythm of AFRICAN MUSIC from his car RADIO.,"Near the building, Stanley is parked."
32、INT. STANLEY'S CAR - DAY,doc_31_chunk_0,turning to Gordon,
32、INT. STANLEY'S CAR - DAY,doc_31_chunk_0,Stanley turns the car round and drives off at speed.,
113、EXT. STREET IN VREDEDORP - MORNING,doc_112_chunk_2,"lounging on a settee, beer in hand","Room, Stanley lounging on settee"
113、EXT. STREET IN VREDEDORP - MORNING,doc_112_chunk_2,rising and shaking hands with Ben,"Ben walks in, Stanley rises and shakes hands with him"
146、INT. LIVING ROOM - DAY,doc_145_chunk_2,"Stanley walks out, glances at the devastated study.",in the house
146、INT. LIVING ROOM - DAY,doc_145_chunk_2,He reenters the kitchen and slams on a chair.,in the house
146、INT. LIVING ROOM - DAY,doc_145_chunk_2,"He takes a packet of ""Lucky Strike"" from his pocket and offers it to Ben.",in the house
63、EXT. GARAGE - DAY,doc_62_chunk_0,interrupts aggressively,
118、INT. BEN'S STUDY - NIGHT,doc_117_chunk_0,Ben and Stanley sit.,"Office: Ben on desk, Stanley in armchair with drink."
118、INT. BEN'S STUDY - NIGHT,doc_117_chunk_0,Stanley in an armchair with a drink.,"Office: Ben on desk, Stanley in armchair with drink."
118、INT. BEN'S STUDY - NIGHT,doc_117_chunk_0,They look perplexed.,"Office: Ben on desk, Stanley in armchair with drink."
62、INT. BEN'S GARAGE - DAY,doc_61_chunk_6,Stanley follows him.,"Garage, Ben walks out and Stanley follows"
52、INT. KITCHEN - NIGHT,doc_51_chunk_0,Stanley steps in.,"Kitchen, Stanley enters after knock at door."
