doc_title,chunk_id,fact,scene_context
21、祠堂（秋）  ---  日内,doc_21_chunk_0,黑娃强押鹿兆鹏与新娘结拜行礼。,婚礼仪式进行中
10、白鹿镇乡公所（秋） 日内,doc_10_chunk_0,黑娃被烫伤,
37、麦地	（夏）	日	外,doc_36_chunk_0,黑娃认出田小娥。,田埂上
31、郭家塬（夏）日外,doc_30_chunk_0,黑娃在麦客们歇晌时继续收割工作。,麦地，烈日下
115、白鹿原祠堂	（冬）	夜	内	外,doc_114_chunk_0,黑娃烧毁了家谱神轴,祠堂内
115、白鹿原祠堂	（冬）	夜	内	外,doc_114_chunk_0,黑娃被山匪移出祠堂,祠堂内
36、郭家庭院	小娥厢房（夏）日内  / 外,doc_35_chunk_4,黑娃脸上挨了耳光,
113、白家上房	（冬）	夜	内,doc_112_chunk_1,白嘉轩认出了黑娃。,油灯再亮时，匪头揭下蒙面布
序,doc_0_chunk_0,黑娃割断了脐草,牲口圈房
130、祠堂	（冬）	日	内,doc_129_chunk_1,黑娃被白孝文示意带走。,祠堂，黑娃与白嘉轩饮酒后，白孝文示意带走黑娃。
36、郭家庭院	小娥厢房（夏）日内  / 外,doc_35_chunk_2,黑娃同意在私下场合称呼田小娥为小娥姐。,私下场合
128、白鹿祠堂	（冬）	日	内,doc_127_chunk_0,黑娃被松绑。,
128、白鹿祠堂	（冬）	日	内,doc_127_chunk_0,黑娃被制服。,
126、白鹿原	（冬）	日	外,doc_125_chunk_0,黑娃被捆住。,半道上，地方部队押解土匪俘虏歇息。
126、白鹿原	（冬）	日	外,doc_125_chunk_0,黑娃的身份被白孝文认出。,半道上，地方部队押解土匪俘虏歇息。
45、麦场	（夏）	日	外,doc_44_chunk_0,黑娃身上有被麦芒划的伤痕累累。,麦跺上
31、郭家塬（夏）日外,doc_30_chunk_1,黑娃手里有铜板,
31、郭家塬（夏）日外,doc_30_chunk_1,黑娃的荷包里有铜板,
50、白鹿祠堂	（夏）	日	内,doc_49_chunk_1,黑娃使锯条断裂。,
60、土地庙	（冬）	黄昏	外,doc_59_chunk_0,黑娃对白孝文的狠话感到吃惊。,小庙背后，青年们窃窃私语时
47、白鹿村麦场	（夏）	日	外,doc_46_chunk_0,黑娃的竹篓里有一个昏厥的年青女人。,麦场上
47、白鹿村麦场	（夏）	日	外,doc_46_chunk_0,黑娃明确拒绝了白孝文背竹篓的提议。,麦场上
53、破窑	（夏）	日	外  / 内,doc_52_chunk_1,黑娃通过签署字契获得了窑。,
76、白鹿村戏台	（冬）	日	外,doc_75_chunk_0,黑娃位于戏台上,斗争大会，戏台
78、土崖窑洞	（夏）	夜	内	外,doc_77_chunk_0,院门被撞开,院内，黑娃与田小娥交谈时
113、白家上房	（冬）	夜	内,doc_112_chunk_3,黑娃命令将鹿三抬到圈房。,房内
36、郭家庭院	小娥厢房（夏）日内  / 外,doc_35_chunk_3,黑娃推翻迸裂了细瓷彩罐。,
114、白家圈房	（冬）	夜	内,doc_113_chunk_0,黑娃获得了银镯子,炕角，鹿三将银镯子交给黑娃
38、田埂	土崖	麦场（夏）日外,doc_37_chunk_2,黑娃眼光晕眩,麦地收割场景
38、田埂	土崖	麦场（夏）日外,doc_37_chunk_2,黑娃脸上有血迹,麦地收割场景
38、田埂	土崖	麦场（夏）日外,doc_37_chunk_2,黑娃停止了动作,麦地收割场景
44、小娥厢房	（夏）	日	内,doc_43_chunk_0,黑娃发现了纸包里的玉镯,条几桌旁
38、田埂	土崖	麦场（夏）日外,doc_37_chunk_1,黑娃的脸被划破并渗出血来,断崖边
51、鹿三家	（夏）	夜	内,doc_50_chunk_0,黑娃被鹿三抽了耳光。,饭厅
