doc_title,chunk_id,fact,scene_context
162、EXT. SPA - DAY,doc_161_chunk_1,Zmuda is speechless.,
114、INT. MID-SOUTH COLISEUM - SECONDS LATER,doc_113_chunk_6,Bob Zmuda requests a stretcher.,Ring after Andy's injury
56、INT. MUSTANG RANCH - DAY,doc_55_chunk_1,Zmuda has been conned.,"Brothel, after Andy enters the room."
"45、INT. COLLEGE AUDITORIUM, BACKSTAGE - NIGHT",doc_44_chunk_0,Andy takes a small book from Zmuda.,With congas and props
"170、INT. CLINIC OPERATION ROOM, PHILIPPINES - DAY",doc_169_chunk_3,Zmuda hugged Andy tightly instead of shaking his hand.,"At the front, as Andy is about to be lifted by attendants."
"116、INT. MID-SOUTH COLISEUM, DRESSING ROOM - NIGHT",doc_115_chunk_1,Bob Zmuda yells for a stretcher.,"Wrestling ring, Andy unconscious, crowd shouting"
142、INT. DENNY'S BATHROOM - NIGHT,doc_141_chunk_0,Zmuda is confronted by George.,
64、INT. TAXI SET - LATER THAT DAY,doc_63_chunk_4,Two guards are running toward Zmuda.,
79、INT. MERV GRIFFIN SHOW - MINUTES LATER,doc_78_chunk_0,Zmuda is acting as the referee for the wrestling match.,"Wrestling ring, match beginning"
64、INT. TAXI SET - LATER THAT DAY,doc_63_chunk_5,Zmuda hands the camera to George.,Escape chase with guards
79、INT. MERV GRIFFIN SHOW - MINUTES LATER,doc_78_chunk_1,Zmuda pantomimes a stern warning.,"Wrestling match, crowd incensed by Andy's hair-pulling."
"138、INT. LA IMPROV, SHOWROOM - NIGHT",doc_137_chunk_2,Zmuda is the loud jerk causing the disruption in the comedy act.,"Comedy act performance, George identifies Zmuda as the loud jerk."
64、INT. TAXI SET - LATER THAT DAY,doc_63_chunk_3,Zmuda takes the camera.,Onstage: After Tony Clifton is removed.
"28、INT. MAMA ROMA'S, KITCHEN - LATER THAT NIGHT",doc_27_chunk_2,Bob's real name is Bob Zmuda.,"George and Andy conversing, Bob arrives."
