doc_title,chunk_id,fact,scene_context
132、EXT. PARKING AREA / BY PAUL'S CAR,doc_131_chunk_3,One bullet bounces off Paul's car.,Car chase scene
115、INT. PAUL'S CAR - CONTINUOUS,doc_114_chunk_0,Paul is smiling.,Driving
127、INT. TED'S CAR,doc_126_chunk_2,Paul hands the ransom money to Gary.,"Paul's open trunk, examining frozen body"
18、INT. INSIDE A FRIDGE - LATER,doc_17_chunk_0,Paul finds nothing in the man's pockets.,garage: Paul searches the dead man's pockets.
29、EXT. PARKING AREA,doc_28_chunk_6,Paul is not sleeping.,"In bed with Margaret, Paul is awake."
25、INT. KITCHEN OVEN,doc_24_chunk_6,Paul operated the camera during the cruise ship incident.,Paul is watching a TV showing a cruise ship incident.
12、INT. INSURANCE OFFICE / BRANCH'S OFFICE - MOMENTS LATER,doc_11_chunk_1,Paul Barnell has the intention to discuss his brother's life insurance policy.,Meeting with Ted Watters and Branch about brother's life insurance policy
25、INT. KITCHEN OVEN,doc_24_chunk_5,Paul is watching the video on a small TV in the wall unit.,at Paul's desk
128、EXT. PARKING AREA,doc_127_chunk_0,Paul Barnell's car is present at the scene.,"Raymond and Ted conversing, Raymond looks toward Paul Barnell's car."
103、EXT. PAUL'S HOUSE - LATE AT NIGHT,doc_102_chunk_0,Paul's home has a 'For Sale' sign on the front lawn.,Front lawn of Paul's home
50、EXT. BOTTOM OF RIDGE - DAY,doc_49_chunk_2,The police tracked Paul Barnell using the ID of the anonymous tipster.,
50、EXT. BOTTOM OF RIDGE - DAY,doc_49_chunk_4,Paul Barnell is handed a clear baggie containing the dead man's wallet by Detective Boyle.,Crime scene: examining the body
17、EXT. PARKING AREA / STRIP MALL,doc_16_chunk_2,Paul is inside the dumpster.,B15 EXT. PARKING AREA / STRIP MALL
53、EXT. PAUL'S HOUSE - SUNSET,doc_52_chunk_0,Paul Barnell agrees to being ready for the interview.,TV news interview on Paul's stoop
50、EXT. BOTTOM OF RIDGE - DAY,doc_49_chunk_3,Paul is stopped from approaching the body by Detective Boyle.,Crime scene: Paul attempts to approach the body and is stopped by Detective Boyle.
59、INT. BARNELL HOME / STUDY - EVENING,doc_58_chunk_4,Paul Barnell promises to handle everything for Margaret.,Comforting Margaret on a small sofa
64、EXT. GRAVEYARD,doc_63_chunk_8,Paul is interviewed by the reporters.,Interview with reporters
130、EXT. PARKING AREA / BY PAUL'S CAR,doc_129_chunk_0,Paul has a bruise under his eye.,At Jimbo's car
130、EXT. PARKING AREA / BY PAUL'S CAR,doc_129_chunk_0,Paul is Margaret's husband.,At Jimbo's car
53、EXT. PAUL'S HOUSE - SUNSET,doc_52_chunk_1,Paul enters the house.,Front of Paul's house
82、EXT. BARNELL MOBILE HOME / DRIVEWAY - MORNING,doc_81_chunk_4,Paul's forehead wound has been reopened by a fall.,"After Ted drives off, Paul touches his bleeding forehead wound."
90、INT. BARNELL GREAT ESCAPES TRAVEL - MORNING,doc_89_chunk_1,Paul refuses the apology.,"Paul's office, Ted slides documents and offers an apology, Paul refuses."
80、INT. MOBILE HOME - LATE NIGHT,doc_79_chunk_3,Paul is Raymond's brother.,Confrontation scene (Raymond helps Paul to sit)
98、INT. COFFEE ROOM - DAY,doc_97_chunk_3,Paul prevents Raymond from attacking Arnith.,"Raymond about to attack Arnith, Paul intervenes to stop the attack."
96、INT. OUTDOOR CLOTHING STORE - DAY,doc_95_chunk_0,Paul has a sack of one million dollars at his feet.,Clothing store: trying on winter coats with a clerk
96、INT. OUTDOOR CLOTHING STORE - DAY,doc_95_chunk_0,Paul settles on a red full-length down parka.,Clothing store: trying on winter coats with a clerk
85、INT. INSURANCE OFFICE - MORNING,doc_84_chunk_3,Paul has a brother.,"Scene 98: Office, Ted references Paul's brother's police report."
85、INT. INSURANCE OFFICE - MORNING,doc_84_chunk_7,Paul had not thought about the idea of checking the leg for scars and dental records.,Ted proposes checking the leg for scars and dental records.
89、INT. BARNELL MOBILE HOME / KITCHEN - CONTINUOUS,doc_88_chunk_0,Paul provided a credit card to Raymond.,"Paul and Raymond in a room, Raymond pulls out credit card provided by Paul."
86、INT. INSURANCE OFFICE STAIRWELL - MOMENTS LATER,doc_85_chunk_0,The episode of dizziness and retching ends.,While on hold during a phone call
72、INT. BARNELL HOME / LIVING ROOM - LATER,doc_71_chunk_0,Paul's facial expression confirms Gary's suspicion of a scam.,"Sofa, Gary and Paul discussing insurance."
90、INT. BARNELL GREAT ESCAPES TRAVEL - MORNING,doc_89_chunk_2,The Sea Shell is in Paul's desk drawer.,"Paul's desk, Ted sees the Sea Shell in the drawer."
