doc_title,chunk_id,fact,scene_context
172、INT. CABIN,doc_171_chunk_0,Ted is informed of a terminal at the base of the coil.,"Coffee machine repair scene, Mr. Coffee (V.O.) provides terminal location instruction."
112、INT. CABIN,doc_111_chunk_1,Ted takes a stress pill.,
108、INT. CABIN - TED AND STELLA,doc_107_chunk_0,The passengers are throwing vegetables at Ted.,
145、INT. CABIN,doc_144_chunk_0,Ted lies unconscious.,Airplane cabin
133、INT. CABIN - ANOTHER ANGLE,doc_132_chunk_4,Ted is taken back by the red flashing 'FASTEN YOUR SEATBELTS' sign.,The scene with the red flashing 'FASTEN YOUR SEATBELTS' sign.
136、EXT. CITY STREET - NIGHT,doc_135_chunk_1,Ted's ankles are sprayed with garbage.,Street scene
188、INT. CABIN,doc_187_chunk_0,Ted orders the passengers to be moved into the lounge.,"Front of cabin, Ted and Mary huddle to discuss Joe Salucci."
190、INT. COCKPIT,doc_189_chunk_0,Ted is back at the controls.,cockpit
230、INT. COCKPIT,doc_229_chunk_0,The WORP lever came off in Ted's hand.,
246、INT. COCKPIT,doc_245_chunk_0,Ted is covered in debris.,the room with the broken front window
234、INT. COCKPIT,doc_233_chunk_0,The ship begins to slow down.,Ted working on the ship's wiring
35、INT. HOTEL ROOM,doc_34_chunk_0,Ted is next to a hanging body.,Ted discovers a hanging body next to him.
32、INT. HOTEL ROOM - DAY,doc_31_chunk_3,Ted accepted a NASA post.,Headline: 'FLYING HEROES ACCEPT NASA POSTS'
105、INT. CABIN,doc_104_chunk_0,Ted is cut by a Hoover falling from an overhead panel.,"Aisle, panel inspection"
44、INT. MENTAL HOSPITAL,doc_43_chunk_0,The nurse stops Ted from taking the pills.,Dorm room at the Ronald Reagan Institute
44、INT. MENTAL HOSPITAL,doc_43_chunk_4,Ted refuses to say goodbye to Elaine.,At a dinner table
44、INT. MENTAL HOSPITAL,doc_43_chunk_5,Ted goes into convulsions.,"Bedroom scene: Elaine flips electro-shock switch, Ted convulses."
40、INT. ROCKET HANGAR,doc_39_chunk_4,Ted falls unconscious.,Doctor injects Ted
58、INT. STORAGE ROOM,doc_57_chunk_0,Ted is tied in a chair.,
51、INT. MISSION CONTROL HEAD OFFICE - RECEPTION,doc_50_chunk_1,Ted falls unconscious.,Office
112、INT. CABIN,doc_111_chunk_0,Ted becomes hypnotized.,Stella guides Ted into a hypnotic state.
55、INT. TERMINAL STORAGE ROOM,doc_54_chunk_0,Ted is tied to a chair,
100、INT. WASHROOM,doc_99_chunk_1,Ted escapes the bathroom and shuts the door behind him.,Bathroom
