doc_title,chunk_id,fact,scene_context
20、INT. HALLWAY BY ENGINE ROOM - CONTINUOUS,doc_19_chunk_9,Vriess refuses the order to seal off the sector.,"Hall: Sergeant orders sector sealed, Vriess refuses."
16、INT. CARGO BAY - CONTINUOUS,doc_15_chunk_1,Vriess is the chief mechanic.,"On the ship during docking, under the thresher."
23、INT. OBSERVATION ROOM TWO - CONTINUOUS,doc_22_chunk_26,Vriess instructs Christie to avoid using the backstroke upon surfacing.,Preparing to dive
23、INT. OBSERVATION ROOM TWO - CONTINUOUS,doc_22_chunk_48,Vriess is informed of Christie's death.,Johner checks Christie's pulse and informs Vriess of Christie's death.
23、INT. OBSERVATION ROOM TWO - CONTINUOUS,doc_22_chunk_29,Vriess is escaping to safety.,"Near the stairs, during escape from aliens"
39、INT. THE BETTY,doc_38_chunk_3,Vriess's command to kill thrust was executed.,"The Betty skidding out of control, Vriess orders to kill thrust."
21、INT. CHAMBER - CONTINUOUS,doc_20_chunk_20,Vriess is affected more strongly by the information that Call is a mole than any other character.,During Johner's accusation of Call as a mole
40、EXT. SAME - LATER,doc_39_chunk_1,Vriess made a suggestion that they are in it together.,Conversation with Call
20、INT. HALLWAY BY ENGINE ROOM - CONTINUOUS,doc_19_chunk_8,Vriess stops thirty feet from the beast.,Building with rafters and pipes
28、INT. THE BETTY,doc_27_chunk_0,Vriess is in a wheelchair.,cockpit
23、INT. OBSERVATION ROOM TWO - CONTINUOUS,doc_22_chunk_34,Vriess breaks surface.,Underwater scene
