doc_title,chunk_id,fact,scene_context
内景，楼梯，日,doc_56_chunk_0,诗人背着已睡着的姐姐上楼。,
内景，夜总会外走廊，夜,doc_71_chunk_0,诗人正在流鼻血。,
外景，楼外走廊，日,doc_28_chunk_0,诗人持有并使用钥匙打开了制冰厂楼上一间破旧屋子的门。,制冰厂一幢破楼里，诗人与他人来到楼上屋前。
内景，诗人住处，夜,doc_89_chunk_0,诗人已经死亡。,诗人房间内，房间被烧毁，姐姐拿着诗人的相片并流泪。
外景，废屋外走廊，日,doc_48_chunk_0,诗人在打车夫的过程中手部受伤。,
外景，废屋外走廊，日,doc_48_chunk_0,诗人命令手下将某人带去见卢尔比先生。,
内景，诗人住处，夜,doc_87_chunk_0,诗人身处一个正在燃烧的房间内。,
内景，诗人住处，夜,doc_87_chunk_0,诗人身上着火后进行了躲避动作并最终倒地。,
内景，诗人住处，夜,doc_78_chunk_0,诗人将胶囊中的药物倒入酒杯并混合酒精饮下。,
内景，诗人住处，夜,doc_78_chunk_0,诗人点燃了悬挂在屋内的布料，导致火势在屋内蔓延。,
外景，废屋外阳台，日,doc_41_chunk_0,诗人站在车夫屋外的阳台上观察街景。,诗人所在楼房的阳台，街道上方，诗人正注视着街边情景。
外景，废屋外阳台，日,doc_41_chunk_0,诗人的注意力被车夫的姐姐吸引。,诗人所在楼房的阳台，诗人视线聚焦于街上手持皮挎包的车夫姐姐。
内景，废屋，日,doc_33_chunk_2,诗人目睹了车夫被白衫衣和黑衬衣强行灌酒的过程。,屋内，车夫被三人制服并灌酒的事件现场。
内景，废屋，日,doc_33_chunk_2,诗人走到车夫跟前并蹲下，抚摸车夫的头发。,屋内，车夫被灌酒后趴在地上呕吐，诗人主动接近并安抚。
内景，诗人住处内外，日,doc_30_chunk_4,诗人听到屋内男子与姐姐的对话过程中鼻孔流血。,诗人靠在阳台的门外，屋内男子正强迫姐姐喝水并要求她小便。
内景，诗人住处内外，日,doc_30_chunk_4,诗人用手中的白手绢擦拭从鼻孔流出的血。,诗人靠在阳台的门外，屋内男子正强迫姐姐喝水并要求她小便。
内景，屠宰车间，夜,doc_60_chunk_0,诗人出现在屠宰车间内，并在屠宰台旁面对墙壁抽烟。,屠宰车间，屠宰台前，屠夫处理猪肉并藏匿海洛因的场景。
内景，屠宰车间，夜,doc_60_chunk_0,诗人转身离开墙壁并走到屠宰台前。,屠宰车间，屠夫正在将海洛因藏入猪肉的场景。
内景，诗人父母家，日,doc_35_chunk_0,诗人带车夫的姐姐到他父母家看望父母。,场景：诗人父母家中，家庭聚会。
内景，诗人父母家，日,doc_35_chunk_0,诗人坐在姐姐旁边抽烟。,场景：诗人父母家中，家庭聚会。
内景，诗人父母家，日,doc_35_chunk_0,诗人回答母亲关于流鼻血的问题，表示现在有时候还会流。,场景：诗人父母家中，母亲询问健康状况。
内景，诗人父母家，日,doc_35_chunk_1,诗人被父亲用竹棍殴打并被迫躺在地上躲闪。,家庭场景中，父亲从屋里冲出后对诗人施暴。
内景，诗人父母家，日,doc_35_chunk_1,诗人向母亲递出一沓钱但被母亲拒绝接收。,诗人试图给母亲钱，母亲急忙推拒。
内景，诗人父母家，日,doc_35_chunk_1,诗人因父亲的出现和攻击而情绪变得不稳定。,父亲在画外音中表达不满后，诗人情绪开始波动。
内景，老板娘家客厅内外，日,doc_26_chunk_0,诗人收到了老板娘的暗示并作出反应，扔掉烟后进入屋内。,诗人所在房间及门外，听到老板娘与车夫对话后。
