doc_title,chunk_id,description,scene_context
113、INT. REAR OF SHIP - COMPUTER AREA,doc_112_chunk_0,Elaine fiddles with the computer.,
103、INT. CABIN - OUTSIDE TOILET,doc_102_chunk_2,Elaine leaves.,
131、INT. CABIN - CLOSEUP OF TED,doc_130_chunk_0,Ted is shaken out of his dream by Elaine.,
119、INT. COCKPIT,doc_118_chunk_1,Elaine leaves,After Oveur instructs Roger to monitor the regulatory unit
105、INT. CABIN,doc_104_chunk_4,"Elaine grabs Ted by the waist, picks him up and swings him around in SLOW MOTION.","Field of daisies, day"
165、INT. COCKPIT,doc_164_chunk_0,Elaine looks a bit nervous and licks her lip.,
113、INT. REAR OF SHIP - COMPUTER AREA,doc_112_chunk_1,gasps and moves away from ROK's blinking eye,
129、INT. CABIN,doc_128_chunk_0,The Terrorists stop Elaine.,"Cabin, pandemonium"
129、INT. CABIN,doc_128_chunk_0,Elaine addresses the PASSENGERS.,"Cabin, pandemonium"
201、INT. COCKPIT,doc_200_chunk_0,Elaine rushes in.,
179、INT. COCKPIT,doc_178_chunk_0,Elaine is checking computer.,"Cockpit, steaming"
179、INT. COCKPIT,doc_178_chunk_0,She unbuttons her uniform just as Ted comes in.,"Cockpit, steaming"
103、INT. CABIN - OUTSIDE TOILET,doc_102_chunk_1,Elaine shuts it without looking inside.,In a room containing a cupboard labeled 'EMERGENCY USE ONLY'
133、INT. CABIN - ANOTHER ANGLE,doc_132_chunk_1,"Elaine leaves, looking back at Ted with empathy.",
133、INT. CABIN - ANOTHER ANGLE,doc_132_chunk_0,Elaine stands over Ted looking at the empty bottle of stress pills.,
244、INT. COCKPIT,doc_243_chunk_0,Elaine looks out the window -- horrified.,
138、INT. HARRY'S,doc_137_chunk_5,Elaine hops in the saddle.,Video game ride with bull and others in cowboy hats
138、INT. HARRY'S,doc_137_chunk_5,Elaine throws one hand back and kicks her legs.,Video game ride with bull and others in cowboy hats
161、INT. COCKPIT,doc_160_chunk_0,Elaine is monitoring various dials.,Control room: electrical fire and solar heat
161、INT. COCKPIT,doc_160_chunk_0,Elaine holds a tan reflector up to her face and turns to the sun.,Control room: electrical fire and solar heat
248、INT. COCKPIT,doc_247_chunk_0,Ted and Elaine are covered in piano keys.,
133、INT. CABIN - ANOTHER ANGLE,doc_132_chunk_4,"Elaine passes Ted carrying sheets, vaseline, etc.",
133、INT. CABIN - ANOTHER ANGLE,doc_132_chunk_4,"She looksat him sitting there in a fog, gives up and leaves.",
192、INT. COCKPIT,doc_191_chunk_0,She covers her mouth.,During a radio conversation about the bomb
192、INT. COCKPIT,doc_191_chunk_0,Elaine looks at Ted.,During a radio conversation about the bomb
111、INT. BOWELS OF COMPUTER,doc_110_chunk_0,Elaine is fighting the fire with an extinguisher.,"At 'ROK, MORAL CENTRE' area, fighting a fire"
111、INT. BOWELS OF COMPUTER,doc_110_chunk_0,"She gets it out and looks at the burnt wires in the area labeled, 'ROK, MORAL CENTRE.'","At 'ROK, MORAL CENTRE' area, fighting a fire"
111、INT. BOWELS OF COMPUTER,doc_110_chunk_0,She turns TO CAMERA.,"At 'ROK, MORAL CENTRE' area, fighting a fire"
187、INT. COCKPIT,doc_186_chunk_0,Ted and Elaine smile hopefully at each other.,After McCROSKY (V.O.) announces news for Striker
187、INT. COCKPIT,doc_186_chunk_0,She covers her mouth.,After Elaine's interrupted 'A b...' and McCROSKY's correction
198、INT. CABIN,doc_197_chunk_0,Elaine holds onto him.,"Moving down the aisle, passing Father O'Flanagan (Bongo drum at seat)"
146、INT. COCKPIT,doc_145_chunk_0,Elaine enters looking for Simon.,"Cockpit, entering to search for Simon"
