doc_title,chunk_id,fact,scene_context
138、INT. HARRY'S,doc_137_chunk_3,Elaine enters the bar with a group from the space program.,Bar scene: Elaine enters with a group from the space program.
111、INT. BOWELS OF COMPUTER,doc_110_chunk_0,Elaine extinguishes the fire.,"ROK, MORAL CENTRE area"
40、INT. ROCKET HANGAR,doc_39_chunk_4,Simon holds Elaine.,After Ted is injected and falls unconscious.
32、INT. HOTEL ROOM - DAY,doc_31_chunk_0,A framed photo of Ted and Elaine is present on the bedtable.,Hotel Montenegro room
246、INT. COCKPIT,doc_245_chunk_0,Elaine is covered in debris.,Broken front window scene
32、INT. HOTEL ROOM - DAY,doc_31_chunk_2,Elaine is waving in a photo featured in a New York Times headline.,New York Times headline superimposed
73、INT. CABIN - OUTSIDE COCKPIT DOOR,doc_72_chunk_0,Elaine locks the cockpit door.,"Airplane cabin, during takeoff sequence"
60、INT. SHUTTLE COCKPIT - MORNING,doc_59_chunk_1,Elaine is known to the group of gentlemen.,Introduction of Captain Oveur and Elaine to the group.
90、INT. COCKPIT,doc_89_chunk_0,Elaine is taken aback by ROK's comment.,
228、INT. COCKPIT,doc_227_chunk_0,Elaine recognizes Kramer's voice.,Kramer's voice-over announcement during the crisis.
