doc_title,chunk_id,fact,scene_context
"105、EXT. MOUNTAIN, FLAT ROCKY AREA - NIGHT",doc_104_chunk_4,Carl realizes he put his foot in it.,by the fireplace
"105、EXT. MOUNTAIN, FLAT ROCKY AREA - NIGHT",doc_104_chunk_0,Carl is kept dry.,"Stormy night under the house, campfire."
"114、INT. DIRIGIBLE, DINING ROOM",doc_113_chunk_10,Carl has left the room.,"Inside the house, after Muntz sees the bird on the roof."
"105、EXT. MOUNTAIN, FLAT ROCKY AREA - NIGHT",doc_104_chunk_5,Carl agrees to allow Kevin to come with them.,"Russell asks if Kevin can go with them, and Carl agrees."
"105、EXT. MOUNTAIN, FLAT ROCKY AREA - NIGHT",doc_104_chunk_5,Carl promises not to leave Kevin.,"Russell asks Carl to promise not to leave Kevin, and Carl agrees."
"116、EXT. MOUNTAIN, CANYON - CONTINUOUS",doc_115_chunk_2,Carl pulls Russell back onto the bird.,"Rock spire: Russell swings in air, Carl pulls him back onto the bird."
"116、EXT. MOUNTAIN, CANYON - CONTINUOUS",doc_115_chunk_1,Carl is carried by a bird,The bird carries Carl and Russell as they round a corner.
"116、EXT. MOUNTAIN, CANYON - CONTINUOUS",doc_115_chunk_0,Dug addresses Carl as 'Master'.,"Canyon wall, Dug causes avalanche and addresses Carl as 'Master'"
"116、EXT. MOUNTAIN, CANYON - CONTINUOUS",doc_115_chunk_4,Carl is safely across the river chasm.,River chasm crossing
"108、EXT. MOUNTAIN, FLAT ROCKY AREA",doc_107_chunk_2,Carl is being led as a prisoner by the dogs.,
"125、INT. CARL'S HOUSE, LIVING ROOM - CONTINUOUS",doc_124_chunk_1,Carl managed to bring the house to the falls.,"Carl is at a table, looking through the Adventure Book."
"105、EXT. MOUNTAIN, FLAT ROCKY AREA - NIGHT",doc_104_chunk_2,Carl explicitly refuses to hear Russell's secret.,Tent site: Russell admits he never built a tent
"148、INT. DIRIGIBLE, HALLWAY OUTSIDE OF CAGE ROOM - CONTINUOUS",doc_147_chunk_0,Carl shuts the door.,Hallway pursuit scene
"145、INT. DIRIGIBLE, GAS CELL AREA",doc_144_chunk_0,Carl is inside the dirigible.,After entering the dirigible via vent shaft.
118、EXT. MOUNTAIN - NIGHT - CONTINUOUS,doc_117_chunk_4,Carl secures the house by tying the hose harnesses to a tree.,"At the house, before running toward the labyrinth entrance."
