doc_title,chunk_id,description,scene_context
108、EXT. PALAZZO DEI PRIORI (CONTINUOUS) - DAY,doc_107_chunk_3,EDWARD (confused),
108、EXT. PALAZZO DEI PRIORI (CONTINUOUS) - DAY,doc_107_chunk_8,Edward nods to her,
11、INT. CULLEN HOUSE - CARLISLE'S ROOM - NIGHT,doc_10_chunk_1,"Edward laughs, amused.",
11、INT. CULLEN HOUSE - CARLISLE'S ROOM - NIGHT,doc_10_chunk_0,sees she's worried,
116、INT. BELLA'S ROOM - NIGHT,doc_115_chunk_1,Edward takes her by the shoulders.,
111、INT. VOLTURI HEADQUARTERS - LOBBY (CONTINUOUS) - DAY,doc_110_chunk_0,Edward traversed earlier,THE LONG CORRIDOR
11、INT. CULLEN HOUSE - CARLISLE'S ROOM - NIGHT,doc_10_chunk_3,"he stops, smiles, hearing something in his mind",
116、INT. BELLA'S ROOM - NIGHT,doc_115_chunk_4,Edward sitting on the bed,
108、EXT. PALAZZO DEI PRIORI (CONTINUOUS) - DAY,doc_107_chunk_1,"Edward, in the shadows, just inches from the sunlight.","Beneath the clock tower, during the chiming of the clock."
114、INT. CIRCULAR WHITE MARBLE HALL - DAY,doc_113_chunk_1,"Edward, recovered now, takes Bella by the arm and, with Alice, they cautiously back toward the door",
108、EXT. PALAZZO DEI PRIORI (CONTINUOUS) - DAY,doc_107_chunk_5,"Edward won't be needing your services after all, gentlemen.","Scene: Dark alley under the clock tower, two hooded figures emerge."
108、EXT. PALAZZO DEI PRIORI (CONTINUOUS) - DAY,doc_107_chunk_9,He dons it.,
108、EXT. PALAZZO DEI PRIORI (CONTINUOUS) - DAY,doc_107_chunk_9,Edward takes Bella's hand...,
115、INT. VOLTURI HEADQUARTERS - LONG CORRIDOR (CONTINUOUS) - DAY,doc_114_chunk_2,Edward pulls Bella forward,
115、INT. VOLTURI HEADQUARTERS - LONG CORRIDOR (CONTINUOUS) - DAY,doc_114_chunk_2,Edward and Alice rush Bella out,
104、EXT. VOLTERRA - PALAZZO DEI PRIORI - DAY (ALICE'S VISION),doc_103_chunk_0,"EDWARD stands in shadow, his shirt open, eyes shut.",
104、EXT. VOLTERRA - PALAZZO DEI PRIORI - DAY (ALICE'S VISION),doc_103_chunk_0,he steps into SUNLIGHT,
112、INT. CIRCULAR WHITE MARBLE HALL (CONTINUOUS) - DAY,doc_111_chunk_5,Edward tackles him.,
112、INT. CIRCULAR WHITE MARBLE HALL (CONTINUOUS) - DAY,doc_111_chunk_5,"Edward is fast, anticipating Felix's moves before he makes them.",
113、EXT. FOREST - DAY (ALICE'S VISION),doc_112_chunk_0,Edward hunts a deer.,
113、EXT. FOREST - DAY (ALICE'S VISION),doc_112_chunk_0,Edward smile at each other as they take a last grand leap for the kill,
117、INT. CULLEN HOUSE - LIVING ROOM - DAWN,doc_116_chunk_1,"Edward, frustrated, sits back.",
117、INT. CULLEN HOUSE - LIVING ROOM - DAWN,doc_116_chunk_2,Edward's stony toward her.,
114、INT. CIRCULAR WHITE MARBLE HALL - DAY,doc_113_chunk_0,"Alice moves to Edward's side, helps him up.",
114、INT. CIRCULAR WHITE MARBLE HALL - DAY,doc_113_chunk_0,"Bella hurries to Edward's side, too.",
108、EXT. PALAZZO DEI PRIORI (CONTINUOUS) - DAY,doc_107_chunk_6,"Edward says Fine. Bella, why don't you stay and enjoy the festival?",
108、EXT. PALAZZO DEI PRIORI (CONTINUOUS) - DAY,doc_107_chunk_6,Edward says That's not going to happen --,
11、INT. CULLEN HOUSE - CARLISLE'S ROOM - NIGHT,doc_10_chunk_2,kissing her face,
11、INT. CULLEN HOUSE - CARLISLE'S ROOM - NIGHT,doc_10_chunk_2,kisses her nose,
11、INT. CULLEN HOUSE - CARLISLE'S ROOM - NIGHT,doc_10_chunk_2,kisses her lips,
112、INT. CIRCULAR WHITE MARBLE HALL (CONTINUOUS) - DAY,doc_111_chunk_9,Edward goes limp.,"Scene: Aro gestures for Jane to stop, showing intrigue toward Alice."
112、INT. CIRCULAR WHITE MARBLE HALL (CONTINUOUS) - DAY,doc_111_chunk_9,Edward ... don't...,"Scene: Aro questions Alice about her vision, while Edward is present and reacting."
116、INT. BELLA'S ROOM - NIGHT,doc_115_chunk_6,"Edward pauses briefly, then looks at Bella as she speaks.",
116、INT. BELLA'S ROOM - NIGHT,doc_115_chunk_6,"Edward stands in an impasse with Bella, maintaining eye contact.",
115、INT. VOLTURI HEADQUARTERS - LONG CORRIDOR (CONTINUOUS) - DAY,doc_114_chunk_0,Edward makes his way up the corridor.,"Corridor, exiting the hall with Demetri, Bella, and Alice."
115、INT. VOLTURI HEADQUARTERS - LONG CORRIDOR (CONTINUOUS) - DAY,doc_114_chunk_0,Edward stops to let the group of tourists pass.,"Corridor, encountering a group of tourists led by Heidi."
12、INT. CULLEN HOUSE - SECOND FLOOR LANDING - NIGHT,doc_11_chunk_3,"EDWARD Finally, a decent sound system in that piece of --.",
120、INT. EDWARD'S CAR - MORNING,doc_119_chunk_0,Edward drives Bella home. He is somber.,
120、INT. EDWARD'S CAR - MORNING,doc_119_chunk_0,Edward (beat),
12、INT. CULLEN HOUSE - SECOND FLOOR LANDING - NIGHT,doc_11_chunk_2,"Edward pulls Bella into an embrace, they look deeply into one another's eyes.",
116、INT. BELLA'S ROOM - NIGHT,doc_115_chunk_0,"Edward lies beside her, looking at her.",
116、INT. BELLA'S ROOM - NIGHT,doc_115_chunk_0,Edward says: Go back to sleep. You've been through a lot.,
116、INT. BELLA'S ROOM - NIGHT,doc_115_chunk_0,Edward says: I'll be here when you wake up.,
12、INT. CULLEN HOUSE - SECOND FLOOR LANDING - NIGHT,doc_11_chunk_7,Edward's still on guard as Carlisle examines Bella's arm.,
108、EXT. PALAZZO DEI PRIORI (CONTINUOUS) - DAY,doc_107_chunk_7,"Edward and Alice step back, as well.","Scene with the arrival of Jane, a small young woman with crimson irises, causing others to retreat."
108、EXT. PALAZZO DEI PRIORI (CONTINUOUS) - DAY,doc_107_chunk_7,Edward but not easily --,"Scene with the arrival of Jane, a small young woman with crimson irises, causing others to retreat."
12、INT. CULLEN HOUSE - SECOND FLOOR LANDING - NIGHT,doc_11_chunk_9,"Edward turns away, unable to meet her eyes.",
108、EXT. PALAZZO DEI PRIORI (CONTINUOUS) - DAY,doc_107_chunk_4,"He suddenly kisses her, stepping back into the shade with her.",
108、EXT. PALAZZO DEI PRIORI (CONTINUOUS) - DAY,doc_107_chunk_4,He pulls away to look at her.,
108、EXT. PALAZZO DEI PRIORI (CONTINUOUS) - DAY,doc_107_chunk_4,"he stiffens -- and abruptly PUSHES Bella behind him, taking a protective stance in front of her",
112、INT. CIRCULAR WHITE MARBLE HALL (CONTINUOUS) - DAY,doc_111_chunk_0,"Edward enters with Bella and Alice to face the three ancients: Aro, Marcus, Caius.","Scene: The Volturi chamber, facing the ancient vampires."
112、INT. CIRCULAR WHITE MARBLE HALL (CONTINUOUS) - DAY,doc_111_chunk_0,Edward allows Aro to take his hand and shake it.,"Scene: The Volturi chamber, during Aro's greeting."
120、INT. EDWARD'S CAR - MORNING,doc_119_chunk_1,He takes her hand.,
120、INT. EDWARD'S CAR - MORNING,doc_119_chunk_1,"He looks to her, kisses her hand... then suddenly Edward SLAMS on the brakes",
12、INT. CULLEN HOUSE - SECOND FLOOR LANDING - NIGHT,doc_11_chunk_1,Edward elbows him sharply to shut up.,"Scene with the Cullen family celebrating Bella's birthday, after Emmett teases Edward about dating an older woman."
