doc_title,chunk_id,description,scene_context
1、INT. WAREHOUSE - EARLY MORNING,doc_0_chunk_4,"Barry flinches a little, stares","alley, Jeep flipping into frame and sitting idle"
2、INT. BARRY'S WAREHOUSE - THAT MOMENT,doc_1_chunk_0,Barry on the phone again;,
11、INT. SUSAN'S HOUSE - HALLWAY - LATER,doc_10_chunk_2,Barry starts to cry.,
11、INT. SUSAN'S HOUSE - HALLWAY - LATER,doc_10_chunk_2,"Barry stops, recuperates, then leaves.",
13、INT. BARRY'S APARTMENT - MOMENTS LATER,doc_12_chunk_1,He walks into something.,
18、INT. BARRY'S WORK/WAREHOUSE - MORNING/LATER,doc_17_chunk_22,"Barry just flinches, tries to stay looking straight ahead",
18、INT. BARRY'S WORK/WAREHOUSE - MORNING/LATER,doc_17_chunk_12,"He starts to hang up the phone, turns to Elizabeth","Barry's office, during a phone call"
17、INT. KITCHEN - MOMENTS LATER,doc_16_chunk_4,Barry steps back a little.,
17、INT. KITCHEN - MOMENTS LATER,doc_16_chunk_4,Barry hangs up the phone real fast.,
17、INT. KITCHEN - MOMENTS LATER,doc_16_chunk_4,He doesn't move.,
2、INT. BARRY'S WAREHOUSE - THAT MOMENT,doc_1_chunk_3,Barry gently steps back and out of the FRAME.,"Alley outside mechanic, Lena asking about leaving car"
1、INT. WAREHOUSE - EARLY MORNING,doc_0_chunk_2,"Barry hears this, gets distracted, then back to the phone call","Warehouse, during phone call after hearing car skid and scream"
1、INT. WAREHOUSE - EARLY MORNING,doc_0_chunk_2,He hangs up the phone and walks through his warehouse,"Warehouse, after hanging up phone"
18、INT. BARRY'S WORK/WAREHOUSE - MORNING/LATER,doc_17_chunk_17,Barry turns instantly and walks away,Phone call interruption during conversation with Lena
18、INT. BARRY'S WORK/WAREHOUSE - MORNING/LATER,doc_17_chunk_17,he turns back as he walks,Phone call interruption during conversation with Lena
27、INT. RESTAURANT - NIGHT,doc_26_chunk_2,(beat),
17、INT. KITCHEN - MOMENTS LATER,doc_16_chunk_0,He grabs some stuff and heads for the door when the phone rings;,"Barry dressed for work, about to leave when phone rings"
18、INT. BARRY'S WORK/WAREHOUSE - MORNING/LATER,doc_17_chunk_24,Barry and the boys cleaning up the boxes in the back,"In the back, after Lena and Elizabeth leave"
27、INT. RESTAURANT - NIGHT,doc_26_chunk_0,Barry leans a little bit out of FRAME.,"At a table, during conversation with Lena"
2、INT. BARRY'S WAREHOUSE - THAT MOMENT,doc_1_chunk_4,he steps back into FRAME,street
1、INT. WAREHOUSE - EARLY MORNING,doc_0_chunk_0,"sitting behind a desk, on the phone",Office
29、INT. RESTARAUNT - MOMENTS LATER,doc_28_chunk_2,He starts to move back....,
18、INT. BARRY'S WORK/WAREHOUSE - MORNING/LATER,doc_17_chunk_11,BARRY on the phone,"Barry's office, Elizabeth heading to pay for her car"
18、INT. BARRY'S WORK/WAREHOUSE - MORNING/LATER,doc_17_chunk_18,He picks up the phone.,Office
18、INT. BARRY'S WORK/WAREHOUSE - MORNING/LATER,doc_17_chunk_18,"Barry instantly hangs up the phone, turns around and walks back to Lena;",Office
13、INT. BARRY'S APARTMENT - MOMENTS LATER,doc_12_chunk_0,Barry waiting at his dining room table.,"Dining room, Barry waiting"
13、INT. BARRY'S APARTMENT - MOMENTS LATER,doc_12_chunk_0,He picks it up;,"Dining room, phone ringing and Barry picking up"
16、INT. SAME EXACT ANGLE - MORNING,doc_15_chunk_0,"He wakes up, looks down and sees this, confused;",Sunlight entering
19、INT. WAREHOUSE - THAT MOMENT,doc_18_chunk_2,"He smiles, looks around, holds back his emotions so it looks like he'll explode....tenses, smiles, tears, looks around....",Opening scene
19、INT. WAREHOUSE - THAT MOMENT,doc_18_chunk_2,Barry walks in.,Opening scene
19、INT. WAREHOUSE - THAT MOMENT,doc_18_chunk_2,He picks up the phone.,Opening scene
1、INT. WAREHOUSE - EARLY MORNING,doc_0_chunk_5,"Barry squints, looks at the small HARMONIUM sitting alone in the middle of the street.","Street outside warehouse, after a car passes"
1、INT. WAREHOUSE - EARLY MORNING,doc_0_chunk_5,"He hesitates, looks around, holds, then walks back inside his warehouse.","Street outside warehouse, after a car passes"
27、INT. RESTAURANT - NIGHT,doc_26_chunk_1,He leans slightly back in FRAME.,Conversation with Lena
19、INT. WAREHOUSE - THAT MOMENT,doc_18_chunk_0,Barry and Lena settle up and say so long.,"After writing address, background crashing and smashing."
27、INT. RESTAURANT - NIGHT,doc_26_chunk_7,"Barry starts to WELL WITH TEARS, which he hides very quickly, holds a hand up to his face as if he's touching his nose, and then he smiles;",
27、INT. RESTAURANT - NIGHT,doc_26_chunk_7,He gets up and goes.,
18、INT. BARRY'S WORK/WAREHOUSE - MORNING/LATER,doc_17_chunk_0,"walks through the warehouse, greets the boys, says hello to Lance","Warehouse, Barry walking and greeting people"
18、INT. BARRY'S WORK/WAREHOUSE - MORNING/LATER,doc_17_chunk_0,Barry stops dead in his tracks to explain,"Warehouse, Barry stops to explain about the pudding"
18、INT. BARRY'S WORK/WAREHOUSE - MORNING/LATER,doc_17_chunk_7,"CAMERA follows Barry as he walks back to his little office, picks up the phone;",Barry returns to his office and picks up the phone.
30、INT. BARRY'S CAR - DRIVING - NIGHT,doc_29_chunk_0,Barry looks at her......,
26、EXT/INT. LENA'S APARTMENT COMPLEX - EVENING,doc_25_chunk_1,he makes his way through the maze/up elevators/down corridors looking for Lena's apartment,"Building corridors, Barry searching for Lena's apartment"
26、EXT/INT. LENA'S APARTMENT COMPLEX - EVENING,doc_25_chunk_1,"he arrives, knocks;",Lena's apartment door
4、INT. WAREHOUSE/MAIN AREA - DAY,doc_3_chunk_3,Barry walks back to the phone;,
4、INT. WAREHOUSE/MAIN AREA - DAY,doc_3_chunk_2,Barry takes a few steps back to the Customers:,
4、INT. WAREHOUSE/MAIN AREA - DAY,doc_3_chunk_2,Barry tries again to ignore it....,
4、INT. WAREHOUSE/MAIN AREA - DAY,doc_3_chunk_0,Barry doesn't move,"Storefront, Rico calls Barry about his sister on the intercom"
32、INT. RECEPTION AREA/LENA'S BUILDING,doc_31_chunk_0,"Barry steps out of the elevator and walks to the exit, passing a RECEPTION DESK WOMAN","Reception area, Barry exits elevator and walks toward exit"
32、INT. RECEPTION AREA/LENA'S BUILDING,doc_31_chunk_0,Barry walks towards the phone,"Reception area, Barry walks toward phone after being told it's for him"
38、EXT. GROCERY STORE/BANK PARKING LOT - NIGHT,doc_37_chunk_2,"Barry stumbles a bit, goes down to the ground",
