doc_title,chunk_id,text,scene_context
112、INT. MOTEL CHALET 17 - NIGHT,doc_111_chunk_1,"Sixty four thousand, eight hundred.",Counting money with Alexei and Yuri
130、EXT. OUTSIDE POLICE STATION - DAY,doc_129_chunk_0,What are you doing?,"At the car (Rover), Nadia asks John what he is doing."
112、INT. MOTEL CHALET 17 - NIGHT,doc_111_chunk_0,So?,Motel chalet: Nadia speaks to Yuri and Alexei
123、INT. HAPPY EATER - DAY,doc_122_chunk_4,It's makes it easier. Okay.,Conversation with John about making men fall faster without speaking.
123、INT. HAPPY EATER - DAY,doc_122_chunk_4,"It makes it faster. If I don't speak to the men, they fall faster. It's pretty obvious why.",Conversation with John about making men fall faster without speaking.
121、INT. SMALLER MOTEL BEDROOM - DAY,doc_120_chunk_1,"Great. You've split my fuckin, lip.","Room after fight, speaking to John about split lip"
138、INT. / EXT. CAR (MOVING) - DAY,doc_137_chunk_0,I don't want to talk about him.,"Car: Nadia and John, topic of Alexei"
138、INT. / EXT. CAR (MOVING) - DAY,doc_137_chunk_0,It's none of your business.,"Car: Nadia and John, topic of Alexei"
123、INT. HAPPY EATER - DAY,doc_122_chunk_2,I don't expect you to understand.,"Nadia speaks to John, expressing she doesn't expect him to understand."
114、INT. MOTEL BEDROOM - NIGHT,doc_113_chunk_0,It's enough isn't it?,Bedroom: Nadia and Alexei discussing stopping.
114、INT. MOTEL BEDROOM - NIGHT,doc_113_chunk_0,"You know what I mean babe, It's enough. We can stop.",Bedroom: Nadia and Alexei discussing stopping.
114、INT. MOTEL BEDROOM - NIGHT,doc_113_chunk_0,Yes.,Bedroom: Nadia and Alexei discussing stopping.
138、INT. / EXT. CAR (MOVING) - DAY,doc_137_chunk_5,Sometimes.,With John: discussing mental state
112、INT. MOTEL CHALET 17 - NIGHT,doc_111_chunk_2,What was 'Cats' like?,"During squabble between Yuri and Alexei, Nadia asks about 'Cats'."
126、INT. POLICE STATION DUTY DESK - DAY,doc_125_chunk_1,Where's the restroom?,"In a public building, Nadia asks the Duty Sergeant for the restroom location."
126、INT. POLICE STATION DUTY DESK - DAY,doc_125_chunk_1,The toilet. Where's...,"In a public building, Nadia asks the Duty Sergeant for the restroom location."
126、INT. POLICE STATION DUTY DESK - DAY,doc_125_chunk_0,Where's the restroom?,"Waiting room, speaking to John about nausea and restroom"
126、INT. POLICE STATION DUTY DESK - DAY,doc_125_chunk_0,I'm going to be sick. Where's the...,"Waiting room, speaking to John about nausea and restroom"
126、INT. POLICE STATION DUTY DESK - DAY,doc_125_chunk_0,I'm going... I am... I'm going to be sick.,"Waiting room, speaking to John about nausea and restroom"
114、INT. MOTEL BEDROOM - NIGHT,doc_113_chunk_3,We're going to have a baby.,Nadia tells Alexei she is pregnant while sitting.
114、INT. MOTEL BEDROOM - NIGHT,doc_113_chunk_3,You heard what I said. I'm pregnant. I've been throwing up for weeks.,Nadia confirms pregnancy and mentions morning sickness after Alexei's reaction.
114、INT. MOTEL BEDROOM - NIGHT,doc_113_chunk_3,We're having a baby.,Nadia reiterates the pregnancy news after Alexei lights a cigarette.
138、INT. / EXT. CAR (MOVING) - DAY,doc_137_chunk_3,We'll pretend it never happened.,"Nadia at window, speaking to John about pretending an incident never happened."
138、INT. / EXT. CAR (MOVING) - DAY,doc_137_chunk_3,I don't hate you.,"Speaking to John, denying she hates him."
138、INT. / EXT. CAR (MOVING) - DAY,doc_137_chunk_3,And? What are you saying?,"Speaking to John, questioning his accusation about sex for money."
123、INT. HAPPY EATER - DAY,doc_122_chunk_3,You don't understand anything.,"Speaking to John, expressing that he doesn't understand."
114、INT. MOTEL BEDROOM - NIGHT,doc_113_chunk_4,Name it.,Nadia speaks to Alexei about the news.
