doc_title,chunk_id,fact,scene_context
40  阵地前沿 日,doc_53_chunk_0,姜茂才一枪命中敌阻击手的眉心。,
41守阵地 日,doc_54_chunk_0,姜茂才将吕宽沟拖回堑壕。,阵地上，堑壕处
11外景  街垒  日,doc_26_chunk_0,姜茂才射出的子弹击中了尉官。,
46  防守阵地  日,doc_59_chunk_2,姜茂才下定了必死的决心。,窑口处
14  内景  排污暗道  日,doc_13_chunk_0,姜茂才被烟尘和污水吞没。,狭窄的暗道，爆炸事件中
38外景  前沿阵地  日,doc_51_chunk_0,姜茂才击毙了敌军军官。,战场弹坑区域，敌军尸体附近。
5外景  街口  日,doc_20_chunk_1,姜茂财是阻击手。,
32外景  进攻阵地  日,doc_45_chunk_0,军官被姜茂才击中眉心倒地。,战壕中，敌军进攻时
2外景  街口  日,doc_17_chunk_0,姜茂财捕捉到敌阻击手的位置。,
2外景  街口  日,doc_17_chunk_0,姜茂财击中了敌阻击手的眼眶。,
11  内景  排污暗道  日,doc_10_chunk_0,姜茂财守在下水口两侧,
14  外景  东货场  日,doc_29_chunk_2,姜茂财的布鞋破了，露出了血糊糊的脚趾头。,场景17：行军途中，战士们与俘虏交换物品
14  外景  东货场  日,doc_29_chunk_2,姜茂财光着两只脚。,场景17：行军途中，战士们与俘虏交换物品
4   外景  河流/排污口  日,doc_3_chunk_0,姜茂财进入了肮脏的暗道。,河上，船体残骸处，姜茂财被拽入排污暗道
114外景  操场/车库  日,doc_127_chunk_0,姜茂才在旧窑场牺牲了。,操场
