doc_title,chunk_id,fact,scene_context
109、INT. THE LOCKER ROOM -- NIGHT,doc_108_chunk_2,Crash is informed that Skip wants to see him.,Clubhouse locker room
113、EXT. ANNIE'S HOUSE -- NIGHT,doc_112_chunk_0,Crash enters Annie's house.,"Annie's house, after midnight"
108、EXT. DURHAM STADIUM -- GAME IN PROGRESS -- NIGHT,doc_107_chunk_0,Crash holds the ball,"Ninth inning, two outs, at the plate"
102、EXT. THE ALLEY BEHIND THE WHOREHOUSE -- NIGHT,doc_101_chunk_0,Crash is drunk and lost.,Confrontation with Nuke
106、EXT. DURHAM STADIUM -- CONTINUOUS DAY,doc_105_chunk_1,Crash Davis arrives in the doorway to watch.,"Nuke and Annie share a kiss, then Nuke heads for his Porsche."
101、INT. SANDY'S WHOREHOUSE -- NIGHT,doc_100_chunk_1,Crash Davis is playing the piano and singing.,waiting room
103、INT. THE WHOREHOUSE -- CONTINUOUS,doc_102_chunk_1,Blood trickles from Crash Davis's mouth.,
121、EXT. ASHEVILLE STADIUM -- DAY,doc_120_chunk_0,Crash Davis is wearing the Asheville Tourists uniform.,"Asheville Tourists minor league baseball game, Crash Davis steps to the plate."
127、EXT. ANNIE'S HOUSE -- DAY,doc_126_chunk_0,Crash quit,"Porch, Annie approaches and Crash states he quit"
114、INT. ANNIE'S HOUSE -- NIGHT,doc_113_chunk_7,Crash is handcuffed to the bed.,The Bedroom
123、EXT. ASHEVILLE STADIUM -- DAY,doc_122_chunk_0,Crash Davis hits a home run.,Baseball game: Crash hits a home run.
16、INT. MAXWELL'S BAR -- LATER THAT NIGHT,doc_15_chunk_5,Crash Davis is at Annie's table.,"Dance hall, Crash joins Annie's table."
16、INT. MAXWELL'S BAR -- LATER THAT NIGHT,doc_15_chunk_7,Crash Davis heads outside.,"Inside a room, after Ebb challenges Crash to step outside."
114、INT. ANNIE'S HOUSE -- NIGHT,doc_113_chunk_1,The garter snaps are free.,
26、EXT. DURHAM BALLPARK -- GAME IN PROGRESS -- DAY,doc_25_chunk_9,Crash refuses to accept the note.,"Dugout: Batboy hands note from Annie to Crash, who refuses to accept."
26、EXT. DURHAM BALLPARK -- GAME IN PROGRESS -- DAY,doc_25_chunk_8,Crash Davis strikes out on the third strike.,"At bat, third strike"
26、EXT. DURHAM BALLPARK -- GAME IN PROGRESS -- DAY,doc_25_chunk_6,Crash calls a time out.,"Baseball game, at-bat"
26、EXT. DURHAM BALLPARK -- GAME IN PROGRESS -- DAY,doc_25_chunk_5,The ball misses Crash's head.,Third pitch
33、EXT. DURHAM BASEBALL STADIUM -- SHORT TIME LATER,doc_32_chunk_11,Crash Davis meets with the manager and Nuke on the mound.,On the mound during a pitching change.
33、EXT. DURHAM BASEBALL STADIUM -- SHORT TIME LATER,doc_32_chunk_14,Crash Davis hits a long home run.,"Durham baseball field, at-bat"
41、INT. THE BUS -- MORNING,doc_40_chunk_7,Crash agrees to step outside with Nuke.,On a bus during a confrontation
77、EXT. THE ON DECK CIRCLE,doc_76_chunk_0,Crash Davis hits a home run.,Baseball game at-bat
93、EXT. DURHAM BALLPARK THE GAME NIGHT,doc_92_chunk_2,Crash Davis is thrown out of the game.,
90、INT. MAXWELL'S BAR -- DAY,doc_89_chunk_1,Crash Davis knows the noise and shouting described by Annie.,Annie's monologue about a funeral event
64、INT. COFFEE SHOP -- CONTINUOUS,doc_63_chunk_0,Crash pays a hundred dollar fine to Nuke.,Crash eating alone when Nuke arrives with a team meeting notice.
27、EXT. A LOCAL BATTING CAGE DAY,doc_26_chunk_3,Crash Davis refuses to have TheSporting News report on his minor league home runs.,Annie suggests TheSporting News should report on Crash's minor league home runs; Crash refuses.
27、EXT. A LOCAL BATTING CAGE DAY,doc_26_chunk_3,Crash Davis commits to taking over the at-bat.,"After Annie misses, Crash offers to take over the at-bat."
