doc_title,chunk_id,fact,scene_context
102、INT. MRS JENNINGS'S HOUSE - MORNING ROOM - NIGHT,doc_101_chunk_0,Marianne hands a letter to Pigeon.,
107、INT. MRS JENNINGS'S HOUSE - BREAKFAST ROOM - DAY,doc_106_chunk_0,Marianne receives a letter delivered by Pigeon.,Scene: During a silent breakfast at the house.
114、INT. MRS JENNINGS'S HOUSE - STUDY - DAY,doc_113_chunk_5,Marianne embraces Edward warmly upon seeing him.,Scene at the door where Marianne enters and sees Edward.
128、EXT. CLEVELAND - DRIVE - AFTERNOON,doc_127_chunk_2,The target character commits to staying in the garden near the house.,
173、INT. BARTON COTTAGE - PARLOUR - DAY,doc_172_chunk_4,Marianne takes over the conversation when Elinor is unable to continue speaking.,
121、INT. MRS JENNINGS'S HOUSE - BEDROOM - DAY,doc_120_chunk_0,Marianne learns that Edward Ferrars has been engaged to Lucy Steele for five years.,Scene: Elinor and Marianne are packing; Mrs Jennings enters with the news.
164、INT. CLEVELAND - ELINOR AND MARIANNE'S BEDROOM - MORNING,doc_163_chunk_0,Marianne regains consciousness and speaks.,"Scene: At the bedside, after lying motionless, Marianne whispers Elinor's name."
182、INT. BARTON COTTAGE - PARLOUR - DAY,doc_181_chunk_6,Marianne makes an executive decision to remove Margaret and Mrs. Dashwood from the room.,
189、EXT. BARTON VILLAGE CHURCH - DAY,doc_188_chunk_1,Marianne gets married to Colonel Brandon.,"The wedding scene at the church, where Marianne appears as the bride alongside Colonel Brandon."
169、INT. BARTON COTTAGE - PARLOUR - DAY,doc_168_chunk_1,Marianne receives a soul-breathing glance from Colonel Brandon.,
169、INT. BARTON COTTAGE - PARLOUR - DAY,doc_168_chunk_1,Marianne smiles at Colonel Brandon after he closes the book.,
57、INT. BARTON COTTAGE - PARLOUR - LATE AFTERNOON,doc_56_chunk_6,MARIANNE agrees to take MARGARET for a walk.,
185、EXT. BARTON COTTAGE - GARDEN,doc_184_chunk_0,Marianne shares a moment of joyful anticipation with Mrs. Dashwood regarding an event involving a man and another woman.,Scene in the garden where Marianne and Mrs. Dashwood react to Margaret's observations from the tree-house.
31、INT. NORLAND PARK - DRAWING ROOM - EVE,doc_30_chunk_1,Marianne takes the book from Edward.,
31、INT. NORLAND PARK - DRAWING ROOM - EVE,doc_30_chunk_1,Marianne reads a stanza from the book with passionate brio.,
189、EXT. BARTON VILLAGE CHURCH - DAY,doc_188_chunk_2,Marianne is lifted into a bridal carriage by Brandon.,
189、EXT. BARTON VILLAGE CHURCH - DAY,doc_188_chunk_2,"Marianne appears extremely happy, with a gravity to her joy that suggests maturity beyond her years.",
68、INT. BARTON COTTAGE - PARLOUR - DAY,doc_67_chunk_4,Marianne has been reading Shakespeare's sonnets aloud to Elinor and Mrs. Dashwood.,
68、INT. BARTON COTTAGE - PARLOUR - DAY,doc_67_chunk_6,Marianne is delighted by Willoughby's possession of a miniature copy of the sonnets.,
59、EXT. DOWNS NEAR BARTON COTTAGE - DAY,doc_58_chunk_4,Marianne is lifted effortlessly by the Stranger.,
59、EXT. DOWNS NEAR BARTON COTTAGE - DAY,doc_58_chunk_4,Marianne accepts the Stranger's offer of escort without hesitation.,
140、EXT. THE HILL - DAY,doc_139_chunk_0,Marianne reaches the top of the location during a storm.,
140、EXT. THE HILL - DAY,doc_139_chunk_0,"Marianne is physically exposed to heavy rain and strong wind, resulting in her being soaked to the skin.",
140、EXT. THE HILL - DAY,doc_139_chunk_0,Marianne visually perceives the spires of Combe Magna.,
66、INT. BARTON COTTAGE - PARLOUR - MORNING,doc_65_chunk_6,Marianne receives flowers from the Colonel.,
66、INT. BARTON COTTAGE - PARLOUR - MORNING,doc_65_chunk_6,Marianne expresses gratitude for the flowers by thanking the Colonel.,
73、EXT. BARTON CHURCH. DAY.,doc_72_chunk_0,Marianne is seen riding in Willoughby's curricle.,"Outside the church, as parishioners exit and observe the passing curricle."
74、EXT. BARTON COTTAGE - GARDEN PATH - DAY,doc_73_chunk_2,Marianne explicitly agrees to join Colonel Brandon's party.,Scene where Willoughby's curricle arrives and Colonel Brandon invites Marianne to join the party.
91、INT. BARTON PARK - DRAWING ROOM - EVE,doc_90_chunk_16,Marianne claps her hands in a state of visible joy.,
167、INT. CLEVELAND - ELINOR AND MARIANNE'S BEDROOM - MORNING,doc_166_chunk_0,Marianne is too weak to move her head.,"Scene: Marianne is lying down, receiving a kiss from Mrs. Dashwood; she shows physical weakness after opening her eyes."
167、INT. CLEVELAND - ELINOR AND MARIANNE'S BEDROOM - MORNING,doc_166_chunk_0,Marianne receives confirmation of Elinor's presence.,"Scene: Marianne asks for Elinor, who responds immediately, and Marianne shows deep relief upon seeing her."
74、EXT. BARTON COTTAGE - GARDEN PATH - DAY,doc_73_chunk_3,Marianne is invited to Delaford by Colonel Brandon.,
74、EXT. BARTON COTTAGE - GARDEN PATH - DAY,doc_73_chunk_3,Marianne expresses intent to play the pianoforte at Delaford.,
60、INT. BARTON COTTAGE - DINING ROOM - DAY,doc_59_chunk_0,Marianne falls during the rainstorm.,"Scene: Outside in the rain, prior to Margaret entering the room."
60、INT. BARTON COTTAGE - DINING ROOM - DAY,doc_59_chunk_0,Marianne is being carried by someone after her fall.,"Scene: Outside in the rain, prior to Margaret entering the room."
61、INT. BARTON COTTAGE - FRONT DOOR - DAY,doc_60_chunk_0,Marianne is carried to the front door by a stranger.,"Front garden path and entrance of the house, during a rainy scene."
61、INT. BARTON COTTAGE - FRONT DOOR - DAY,doc_60_chunk_0,Marianne is moved into the parlour by others.,"Parlour, immediately after arrival at the house."
171、EXT. DOWNS NEAR BARTON COTTAGE - DAY,doc_170_chunk_3,Marianne decides to change her behavior and no longer cause worry to others or distress to herself.,
171、EXT. DOWNS NEAR BARTON COTTAGE - DAY,doc_170_chunk_3,Marianne commits to a course of serious study.,
171、EXT. DOWNS NEAR BARTON COTTAGE - DAY,doc_170_chunk_3,Colonel Brandon promises Marianne access to his library.,
171、EXT. DOWNS NEAR BARTON COTTAGE - DAY,doc_170_chunk_3,Marianne plans to read for at least six hours a day.,
69、EXT. BARTON COTTAGE - GARDEN PATH - DAY,doc_68_chunk_0,Marianne receives a pocket of sonnets from Willoughby.,"Scene: Farewell scene at the estate, as Willoughby departs on horseback."
69、EXT. BARTON COTTAGE - GARDEN PATH - DAY,doc_68_chunk_0,Marianne is physically supported by Elinor and Mrs. Dashwood during Willoughby's departure.,"Scene: Farewell scene at the estate, as Willoughby departs on horseback."
62、INT. BARTON COTTAGE - PARLOUR - DAY,doc_61_chunk_0,Marianne is injured with a twisted ankle.,Scene: Marianne is carried in by others after an injury.
62、INT. BARTON COTTAGE - PARLOUR - DAY,doc_61_chunk_0,Marianne is placed on the sofa by the Stranger.,Scene: The Stranger carries Marianne and deposits her on the sofa.
62、INT. BARTON COTTAGE - PARLOUR - DAY,doc_61_chunk_0,Marianne blushes in response to the Stranger's presence and gaze.,"Scene: After being placed on the sofa, Marianne and the Stranger lock eyes, and she blushes deeply."
