doc_title,chunk_id,fact,scene_context
74、      一组镜头 警局审问室，日，内,doc_122_chunk_0,李维杰一家人被分别带进不同的审问室。,
审问室，日，内,doc_133_chunk_0,李维杰正在被警察审问。,
63、      警局副局长办公室，日，内,doc_109_chunk_0,李平是李维杰的女儿。,副局长办公室，警察报告素察失踪案新情况
审问室，日，内,doc_129_chunk_0,李维杰正在被警察审问。,
审问室，日，内,doc_124_chunk_0,李维杰正在被警察审问。,
80、      警局外街道，日，外,doc_146_chunk_0,李维杰一家人已经走出警局。,警局外
90、      一组镜头 李维杰店铺，日，内,doc_165_chunk_0,李维杰的电脑被警察搬走。,店铺内，警察闯入并搬走李维杰的电脑。
72、      饭店，日，内,doc_118_chunk_0,李维杰被便衣拦住。,饭店内，李维杰站起身时被便衣拦截。
警局会议室，日，内,doc_140_chunk_0,李维杰正在应对审讯。,
1、监狱院子，日，外,doc_0_chunk_0,李维杰是赛国监狱的囚犯。,赛国监狱活动区
1、监狱院子，日，外,doc_0_chunk_0,李维杰观察到老年女囚犯在咳嗽。,赛国监狱活动区
97、      一组镜头 李维杰家院子，日，外,doc_176_chunk_0,李维杰被警察戴着手铐。,
87、      警局会议室，日，内,doc_159_chunk_0,电视机在播放李维杰一家人的监控画面。,
警局门口，日，外,doc_196_chunk_0,李维杰戴着手铐。,警局门口
67、      校长办公室，日，内,doc_113_chunk_0,李维杰是平平的父亲。,副局长办公室，平平回忆父亲的建议
67、      校长办公室，日，内,doc_113_chunk_0,李维杰向平平提供了关于素察的建议。,副局长办公室，平平回忆父亲的建议
107、    街道，日，外,doc_197_chunk_0,李维杰被关进囚车。,囚车中
100、    警局外街道，日，外,doc_184_chunk_0,李维杰被警察押上囚车。,警局外围
15、      李维杰的门店，日，内,doc_30_chunk_0,李维杰决定不给佩拉家断网，因为其女儿即将高考。,
李维杰家，夜，内,doc_66_chunk_0,李维杰打不通电话。,
27、      拳击馆，夜，外,doc_43_chunk_0,ATM机的摄像头拍到了李维杰。,拳击馆外，ATM机旁
11、      李维杰家院子/客厅，日，外,doc_22_chunk_0,李维杰与阿玉在安安出现时分开。,厨房，安安出现时
105、    寺庙，日，外,doc_192_chunk_0,素察的尸体在棺材里,李维杰家院子，深夜
墓地，日，外,doc_6_chunk_0,李维杰确认了尸体的身份是黄毛。,荒郊野外，土坑埋完后
45、      街道，日，外,doc_83_chunk_0,李维杰看到了一个摄像头。,转弯处
50、      大巴车，日，内,doc_88_chunk_0,李维杰曾帮售票员装网络且未收钱。,大巴车上，售票员与李维杰交谈时提及此事。
3、饭店，日，内,doc_7_chunk_0,李维杰完成了故事的讲述。,饭店收银台前，李维杰向颂恩讲述故事后结束。
李维杰家客厅/房间，夜，内,doc_72_chunk_0,李维杰知道阿玉和孩子身上有伤痕,客厅
86、      一组镜头 警局办公室，日，内,doc_156_chunk_0,李维杰为酒店检修网络。,
86、      一组镜头 警局办公室，日，内,doc_156_chunk_0,李维杰退房超时。,
46、      砂石厂，日，外,doc_84_chunk_0,李维杰得知手机里有未接来电,砂石厂
46、      砂石厂，日，外,doc_84_chunk_0,李维杰删除了手机里的视频,砂石厂
46、      砂石厂，日，外,doc_84_chunk_0,李维杰抹除了手机指纹,砂石厂
46、      砂石厂，日，外,doc_84_chunk_0,李维杰将手机扔进渣土车,砂石厂
104、    李维杰家阳台，日，外,doc_191_chunk_0,钱已经给了。,阳台对话中
104、    李维杰家阳台，日，外,doc_191_chunk_0,阿炳还在医院。,阳台对话中
56、      新警局大楼外，日，外,doc_99_chunk_0,李维杰打翻了桑坤。,大楼外
98、      警局会议室，日，内,doc_182_chunk_0,李维杰被带到了警局会议室。,警局会议室
98、      警局会议室，日，内,doc_182_chunk_0,李维杰被警察殴打。,警局会议室
103、    李维杰家客厅，日，内,doc_190_chunk_0,拉韫对李维杰一家实施了严刑逼供,客厅，李维杰看电视时新闻播报
