doc_title,chunk_id,fact,scene_context
17、EXT. JEWISH DEFENSE LEAGUE FRONT GATE - CONTINUOUS,doc_16_chunk_3,The Hebrew Hammer's circumcision is confirmed by a computerized system during a physical examination.,
17、EXT. JEWISH DEFENSE LEAGUE FRONT GATE - CONTINUOUS,doc_16_chunk_2,The Hebrew Hammer successfully demonstrates musical aptitude by playing 'Hava Nagila' on the violin.,A testing room with a computerized voice prompt; the door opens in response to his performance.
13、INT. HEBREW HAMMER INVESTIGATIONS - PRIVATE OFFICE - DAY,doc_12_chunk_8,The Hebrew Hammer refuses to continue working after the sun goes down due to Sabbath restrictions.,
13、INT. HEBREW HAMMER INVESTIGATIONS - PRIVATE OFFICE - DAY,doc_12_chunk_8,The Hebrew Hammer explicitly ends his collaboration with Esther before the start of the Sabbath.,
36、INT. MALL OF AMERICA - DAY,doc_35_chunk_16,The Hebrew Hammer is revealed to be alive.,
36、INT. MALL OF AMERICA - DAY,doc_35_chunk_16,The Hebrew Hammer points a gun at Santa.,
53、INT. JEWISH ATOMIC CLOCK - CONTINUOUS,doc_52_chunk_1,The Hebrew Hammer successfully reaches the doorway on his motorcycle.,
53、INT. JEWISH ATOMIC CLOCK - CONTINUOUS,doc_52_chunk_1,The Hebrew Hammer touches the mezuzah on the doorframe.,
59、INT. SANTA'S WORKSHOP COMPOUND - CONTINUOUS,doc_58_chunk_5,The Hebrew Hammer successfully incapacitates two elves by clotheslining them with his Talis.,The Hebrew Hammer confronts two elves on mopeds and uses his Talis to knock them unconscious.
20、INT. THE CHIEF'S OFFICE - DAY,doc_19_chunk_2,The Hebrew Hammer decides to visit the K.L.F. to obtain information about Santa's location.,
20、INT. THE CHIEF'S OFFICE - DAY,doc_19_chunk_2,The Hebrew Hammer commits to checking in with the Chief after learning more about Santa's location.,
20、INT. THE CHIEF'S OFFICE - DAY,doc_19_chunk_2,The Chief explicitly states that the fate of Hanukkah depends on the Hebrew Hammer.,
60、INT. SANTA'S CONFERENCE ROOM - CONTINUOUS,doc_59_chunk_6,The Hebrew Hammer receives Santa's gun.,
60、INT. SANTA'S CONFERENCE ROOM - CONTINUOUS,doc_59_chunk_6,"Santa kneels on the ground and points to his head, requesting to be shot.",
44、INT. JEWISH DEFENSE LEAGUE - MAIN CHAMBER - DAY,doc_43_chunk_6,The Hebrew Hammer decides to leave for a mission by plane.,Scene where Santa's footage cuts to static and the Hammer speaks to the Chief.
44、INT. JEWISH DEFENSE LEAGUE - MAIN CHAMBER - DAY,doc_43_chunk_6,The Hebrew Hammer is assigned to take Esther as backup for the mission.,Scene where the Chief instructs the Hammer to take Esther with him.
36、INT. MALL OF AMERICA - DAY,doc_35_chunk_18,The Hammer resists the sexual spell cast by the Gentile Seductress.,
36、INT. MALL OF AMERICA - DAY,doc_35_chunk_18,The Hammer rejects the advances of the Gentile Seductress by making a clear statement of preference consistent with his identity.,
