doc_title,chunk_id,fact,scene_context
110、INT. ESSEX HOUSE - HALL - DAY,doc_109_chunk_2,Oxford commits to handling the mob.,"Court scene: Essex expresses concern about the mob, Oxford commits to handling it."
112、INT. A ROOM ABOVE THE MERMAID'S TAVERN - DAY,doc_111_chunk_0,Oxford is holding a manuscript.,"Room for whores, Oxford and Francesco enter."
175、EXT. THE ROSE THEATER - DAWN,doc_174_chunk_0,Oxford gave the manuscripts to Jonson,Jonson finds the metal box containing the manuscripts Oxford gave him after the conflagration
15、INT. THE ENTRY OF THE ROSE THEATER - CONTINUOUS,doc_14_chunk_9,Oxford is sitting next to Southampton.,Theater: Marlowe spots Oxford and Southampton sitting together.
112、INT. A ROOM ABOVE THE MERMAID'S TAVERN - DAY,doc_111_chunk_1,"Oxford orders that rehearsals begin immediately and that the performance is not to be performed until he gives permission, with only a day's notice allowed for the performance.","After the whore leaves, Oxford instructs Shakespeare about rehearsals."
111、INT. OXFORD STONE - A STUDY - NIGHT,doc_110_chunk_0,The manuscript bears the title 'The Tragedie of Richard III'.,"Oxford's rooms, candlelight, writing the title"
161、INT. WESTMINSTER ABBEY - DAY,doc_160_chunk_0,Oxford is absent from the coronation ceremony.,Coronation ceremony
169、INT. OXFORD STONE - OXFORD'S ROOM - NIGHT,doc_168_chunk_0,Oxford died in his bed.,A few hours later
28、EXT. MAZE - DAY,doc_27_chunk_4,Oxford requests that Jonson put his name on all the plays.,
21、INT. CECIL HOUSE - GREAT HALL - DUSK,doc_20_chunk_0,Oxford is not present at the gathering of England's nobility.,"Gathering of England's nobility (dour, quiet affair, Puritan)"
19、EXT. ESSEX HOUSE - DAY,doc_18_chunk_4,Southampton promises Oxford that he will not act rashly without consulting Oxford first.,"Outside, as Southampton prepares to leave on horseback"
35、INT. THE ROSE THEATER - BACKSTAGE - DAY,doc_34_chunk_0,Oxford gave the manuscript to Jonson.,Backstage after the performance
34、INT. CECIL HOUSE - YOUNG OXFORD'S ROOM - DAY,doc_33_chunk_0,Oxford enters the room.,Room with tapestry-covered door
31、INT. CECIL HOUSE - HALLWAY - DAY,doc_30_chunk_0,Oxford is 17 years old.,"30 years earlier, hallway"
28、EXT. MAZE - DAY,doc_27_chunk_6,Oxford left the maze without saying goodbye.,"Maze, Oxford departs without saying goodbye."
48、EXT/INT. ROSE THEATER - DAY,doc_47_chunk_1,Oxford refuses to give his blessing.,Conversation regarding Southampton's departure to Ireland
154、INT. WHITEHALL PALACE - HALL - SAME TIME,doc_153_chunk_0,Oxford is being observed by Robert Cecil.,Robert Cecil speaks to Pole while staring at Oxford.
48、EXT/INT. ROSE THEATER - DAY,doc_47_chunk_0,Oxford has a box at the theater,"Theater, Oxford's box, after the play"
19、EXT. ESSEX HOUSE - DAY,doc_18_chunk_3,Oxford commits to executing the plan with caution and skill.,
109、EXT. ESSEX HOUSE - DAY,doc_108_chunk_0,Oxford is surrounded by armed men with muskets pointed at him.,Front courtyard of Essex's army camp
80、EXT. OXFORD STONE - GARDEN - DAY,doc_79_chunk_0,Oxford scores a point in the fencing duel with Beaulieu.,"Foggy day, maze fencing exercise"
80、EXT. OXFORD STONE - GARDEN - DAY,doc_79_chunk_1,Oxford is an expert swordsman.,During the duel
80、EXT. OXFORD STONE - GARDEN - DAY,doc_79_chunk_1,Oxford defends himself well.,During the duel
86、INT. OXFORD STONE - STUDY - DUSK,doc_85_chunk_2,Oxford commits to pay four hundred pounds for a year.,In a room during a negotiation with Shakespeare and Francesco
167、INT. OXFORD STONE - OUTSIDE OXFORD'S BEDROOM - DUSK,doc_166_chunk_0,Oxford's wife is named Anne.,"Oxford's room, Anne surrounded by doctors"
98、INT. WESTMINSTER ABBEY - DAY,doc_97_chunk_1,Oxford's wife and children are at his side.,"Room, Robert Cecil scanning the room"
51、INT. OXFORD STONE - STUDY - DAY,doc_50_chunk_1,The discussion about the gift is concluded.,
80、EXT. OXFORD STONE - GARDEN - DAY,doc_79_chunk_3,Oxford pierces Beaulieu's heart with a rapier.,In the center of the maze
80、EXT. OXFORD STONE - GARDEN - DAY,doc_79_chunk_4,Oxford has a leg wound.,Center of the maze
84、EXT. THE THAMES RIVER - DUSK,doc_83_chunk_0,Oxford owns a boat.,Boat journey towards Oxford Stone
86、INT. OXFORD STONE - STUDY - DUSK,doc_85_chunk_0,Oxford has a leg injury.,"Oxford enters the room, walking on a stick due to the injury."
86、INT. OXFORD STONE - STUDY - DUSK,doc_85_chunk_0,Oxford is accompanied by his servant Francesco.,"Oxford enters the room, followed by his servant Francesco."
