doc_title,chunk_id,description,scene_context
109、EXT. ESSEX HOUSE - DAY,doc_108_chunk_1,Oxford continues towards the door.,
15、INT. THE ENTRY OF THE ROSE THEATER - CONTINUOUS,doc_14_chunk_0,Oxford observes everything as they walk.,Walking up a flight of stairs
158、INT. WHITEHALL PALACE - AUDIENCE CHAMBER - DAY,doc_157_chunk_2,Oxford kneels.,
112、INT. A ROOM ABOVE THE MERMAID'S TAVERN - DAY,doc_111_chunk_2,"Oxford tosses a very large pouch of coins at him, and then begins to leave.",
152、INT. WHITEHALL PALACE - HALLWAY - CONTINUOUS,doc_151_chunk_0,Oxford watches all of this through the window.,
152、INT. WHITEHALL PALACE - HALLWAY - CONTINUOUS,doc_151_chunk_0,"Oxford turns, devastated.",
152、INT. WHITEHALL PALACE - HALLWAY - CONTINUOUS,doc_151_chunk_0,Oxford looks shocked.,
148、INT. WHITEHALL PALACE - HALLWAY - DAY,doc_147_chunk_0,Oxford HEARS the SHOTS fired.,
148、INT. WHITEHALL PALACE - HALLWAY - DAY,doc_147_chunk_0,"Confused, he goes to a window, looks out and sees:",
152、INT. WHITEHALL PALACE - HALLWAY - CONTINUOUS,doc_151_chunk_1,Oxford now looks confused.,
15、INT. THE ENTRY OF THE ROSE THEATER - CONTINUOUS,doc_14_chunk_14,Watches the nobleman with the big feathered hat pass by.,
15、INT. THE ENTRY OF THE ROSE THEATER - CONTINUOUS,doc_14_chunk_17,"Oxford does not, seemingly interested in the real drama below as everyone hurries from the theater.","Oxford's box, during the theater exit"
15、INT. THE ENTRY OF THE ROSE THEATER - CONTINUOUS,doc_14_chunk_17,"Oxford turns to him, distracted, and nods.","Oxford's box, during the theater exit"
15、INT. THE ENTRY OF THE ROSE THEATER - CONTINUOUS,doc_14_chunk_1,Oxford catches glimpses of the stage and performance through the rafters and over the heads of the attending audience.,"Theater, ascending stairs and observing stage through rafters"
110、INT. ESSEX HOUSE - HALL - DAY,doc_109_chunk_0,Oxford is sitting in a chair,"Alone in a room: Oxford sitting, Essex pacing, Southampton standing between"
