doc_title,chunk_id,fact,scene_context
33 INT.  APARTMENT.  INSTITUTE.  DAY.,doc_32_chunk_0,ROSS chooses to remain at the windows instead of sitting.,
33 INT.  APARTMENT.  INSTITUTE.  DAY.,doc_32_chunk_16,ROSS writes in his notebook that Berlin is a liar.,
86 INT.  CRIME LAB.  POLICE STATION.  DAY.,doc_85_chunk_0,ROSS enters the location where BERLIN and his dummy are present.,
27 INT.  ADMINISTRATION.  POLICE STATION.  DAY.,doc_26_chunk_4,ROSS successfully convinces Pig Woman to agree to take a test.,"Scene involving ROSS in transit, reporting positive news."
11 EXT.  WORKING FACE.  INFILL.  GARBAGE DUMP.  DAY.,doc_10_chunk_5,ROSS receives the film from BERLIN.,
11 EXT.  WORKING FACE.  INFILL.  GARBAGE DUMP.  DAY.,doc_10_chunk_5,ROSS is crouched next to the corpse examining the wound.,
112 EXT.  REAR OF INSTITUTE/FIRE ESCAPE.  NIGHT.,doc_110_chunk_0,ROSS has less than a volt of power remaining in his batteries.,
112 EXT.  REAR OF INSTITUTE/FIRE ESCAPE.  NIGHT.,doc_110_chunk_0,ROSS repeatedly attempts to establish radio contact on multiple channels.,
112 EXT.  REAR OF INSTITUTE/FIRE ESCAPE.  NIGHT.,doc_110_chunk_0,ROSS decides to proceed to the fire escape despite environmental conditions.,
54 INT.  ANTI ROOM/INTERROGATION.  POLICE STATION.  DAY.,doc_53_chunk_1,Ross asserts that the girl is lying during the lie detector test.,Scene where the lie detector results are reviewed and Berlin asks Ross if the girl is lying.
54 INT.  ANTI ROOM/INTERROGATION.  POLICE STATION.  DAY.,doc_53_chunk_1,Ross is trusted by Berlin to provide an assessment of the girl's honesty during the test.,Scene where there is an intense moment of trust between Ross and Berlin regarding the test results.
92 INT/EXT.  KITCHEN/REAR ENTRANCE.  ROSS'S HOUSE.  DAY.,doc_91_chunk_1,ROSS gives a six-pack of beer to BERLIN to deliver to an old desperado in a cell.,"Outside the wagon, after unloading crates; ROSS calls to BERLIN and throws him the beer."
92 INT/EXT.  KITCHEN/REAR ENTRANCE.  ROSS'S HOUSE.  DAY.,doc_91_chunk_1,ROSS sends a message of holiday greeting to an old desperado through BERLIN.,"Outside the wagon, after unloading crates; ROSS instructs BERLIN to convey 'happy Christmas' to the prisoner."
