doc_title,chunk_id,fact,scene_context
16、INT. E BLOCK (THE GREEN MILE) - DAY,doc_15_chunk_9,Percy falls silent,"Coffey enters the room, Paul stops Percy from speaking"
26、INT. E BLOCK - DAY,doc_25_chunk_7,Percy misses the mouse by inches.,The Green Mile
44、INT. E BLOCK - DAY,doc_43_chunk_10,Percy is ordered to make a report to the warden.,
60、INT. E BLOCK - DAY,doc_59_chunk_2,Percy is moved to apologize,After Brutal insults Percy and moves Del toward his cell
61、INT. DEL'S CELL - DAY,doc_60_chunk_16,Percy makes a promise to Paul.,Negotiation scene where Paul demands a handshake to confirm the transfer agreement.
57、INT. E BLOCK - DAY,doc_56_chunk_1,Percy is at the duty desk.,"Duty desk, Del led away by Brutal"
61、INT. DEL'S CELL - DAY,doc_60_chunk_13,Percy heads out onto the Mile.,After tense exchange with Paul
44、INT. E BLOCK - DAY,doc_43_chunk_8,Percy confirmed the group's belief that Dean was doped by nodding in response to Harry's question.,"After Dean is subdued, Harry questions Percy about the group's belief that Dean was doped."
61、INT. DEL'S CELL - DAY,doc_60_chunk_12,Percy is present in the Execution Chamber.,Execution Chamber
61、INT. DEL'S CELL - DAY,doc_60_chunk_3,Percy is being ignored by the people present.,"Percy drifting up the block, listening to others discuss Mouseville"
61、INT. DEL'S CELL - DAY,doc_60_chunk_4,Percy is the old enemy of the mouse.,"Cage scene: Del tosses a spool through the bars onto the Mile, causing the mouse to chase it and not notice Percy."
62、INT. DEL'S CELL - NIGHT,doc_61_chunk_8,The sponge never touches the water during Percy's action.,Preparing Delacroix's mask
62、INT. DEL'S CELL - NIGHT,doc_61_chunk_4,Percy is waiting at Old Sparky.,Del enters and sees Percy waiting at Old Sparky.
62、INT. DEL'S CELL - NIGHT,doc_61_chunk_7,Percy knows that Paul and Brutal intend to deck him.,After Percy's dialogue about Mouseville being a fairy tale.
86、INT. E BLOCK - NIGHT,doc_85_chunk_11,Percy's baton drops to the floor and is never picked up again.,the Mile
26、INT. E BLOCK - DAY,doc_25_chunk_16,Percy is left behind by others in the current location.,
44、INT. E BLOCK - DAY,doc_43_chunk_9,Percy stops hesitating.,"Cell block, moving Billy to his cell"
88、INT. HOSPITAL ROOM - DAY,doc_87_chunk_0,Percy is catatonic.,"Hospital room, Percy revealed catatonic at window"
89、EXT. HOSPITAL - DAY,doc_88_chunk_0,Percy obtained the transfer.,"Percy at window, gate of Briar Ridge Mental Hospital revealed"
86、INT. E BLOCK - NIGHT,doc_85_chunk_7,Percy receives his belongings from Dean.,restraint room
86、INT. E BLOCK - NIGHT,doc_85_chunk_7,Percy leaves the restraint room.,restraint room
61、INT. DEL'S CELL - DAY,doc_60_chunk_14,Percy is in the electric chair.,"Electric chair, Brutal slams Percy into it"
86、INT. E BLOCK - NIGHT,doc_85_chunk_8,Percy is grabbed by a massive black arm through the bars of Coffey's cell.,ON THE MILE: near Coffey's cell
63、INT. ACCESS TUNNEL - NIGHT,doc_62_chunk_2,Percy has a bloody lip.,"After tension is released by laughter, Hal sees Percy's bloody lip."
16、INT. E BLOCK (THE GREEN MILE) - DAY,doc_15_chunk_8,Percy is the first one through the door.,"Cellblock, Percy enters first through the door."
76、INT. PAUL'S OFFICE - NIGHT,doc_75_chunk_3,Percy is restrained in a straitjacket.,Confrontation after Percy raises his arms.
16、INT. E BLOCK (THE GREEN MILE) - DAY,doc_15_chunk_12,Percy injures Del's fingers,"On the Mile, at Del's bars"
86、INT. E BLOCK - NIGHT,doc_85_chunk_2,Percy is located in the restraint room.,"Brutal unlocks the restraint room door, revealing Percy inside."
