doc_title,chunk_id,fact,scene_context
114、EXT. ROOFTOP - ON JACKSON,doc_113_chunk_0,Vincent Hanna orders to let the suspects go.,Rooftop surveillance operation
134、EXT. FOOD STAND - HANNA + NEIL - NIGHT,doc_133_chunk_0,Vincent Hanna served seven years in San Quentin.,At a table with airport headlights visible
134、EXT. FOOD STAND - HANNA + NEIL - NIGHT,doc_133_chunk_0,Vincent Hanna was in the hole for three years.,At a table with airport headlights visible
122、EXT. WILIMINGTON OIL FIELDS - OIL PUMP - DAY,doc_121_chunk_5,Vincent Hanna has a realization.,Scene 80
129、INT. JUSTINE'S BATHROOM - JUSTINE,doc_128_chunk_0,Vincent Hanna leaves the scene.,
160、EXT. SAFEWAY PARKING LOT - NEIL + CHRIS,doc_159_chunk_0,Vincent Hanna is closing in from 50 yards away.,
"185、INT. LAPD CORRIDOR - ON HANNA, DRUCKER + FARINA - HAND",doc_184_chunk_0,Hanna instructs Farina to stick with the Charlene Shiherlis piece.,"Corridor, during active operation"
"185、INT. LAPD CORRIDOR - ON HANNA, DRUCKER + FARINA - HAND",doc_184_chunk_0,Hanna instructs Drucker to work Neil's transport from here on the phones.,"Corridor, during active operation"
186、INT. INTERROGATION ROOM - WIDE - NIGHT,doc_185_chunk_1,Hanna has left the scene.,confrontation scene with Dieter
161、EXT. SAFEWAY - HANNA + CIVILIANS,doc_160_chunk_0,The target character does not have a clear shot.,during a shooting incident
"204、INT. DIVISION, BOOKING ROOM - TRACKING ON - NIGHT",doc_203_chunk_0,"Vincent Hanna orders Nate to be booked on Accessory to Armed Robbery, Murder One, A.D.W., and Trafficking Stolen Merchandise.",Booking desk at police station
"203、INT. HANNA'S CAR, TRAVELING WIDE ON REAR SEAT - NIGHT",doc_202_chunk_0,Vincent Hanna commands Bosko not to touch Nate.,"Nate handcuffed between Hanna and Bosko, Hanna orders Bosko not to touch Nate."
202、INT. NATE'S STOREFRONT TAX OFFICE - NATE - DUSK,doc_201_chunk_0,Vincent Hanna is the first to exit the car.,"Tax office parking lot, two cars arrive"
"112、INT. EMA, INC. - BRUCE",doc_111_chunk_0,Vincent Hanna calms Bruce with hand gestures.,2:00 a.m. scene with Bruce in agony
135、INT. HANNA'S OFFICE - HANNA - NIGHT,doc_134_chunk_2,Hanna has no one to call.,
222、EXT. CHILDREN'S HOSPITAL - BLACK AND WHITE - DAY,doc_221_chunk_0,Hanna's face is scratched and bleeding.,Ambulance arrival at emergency department.
