doc_title,chunk_id,fact,scene_context
"105、INT. ANTECHAMBER, WHITEHALL PALACE - DAY",doc_104_chunk_4,Raleigh has decided what he will do.,Hall after Bess leaves
112、INT. WHITEHALL PALACE - DUSK,doc_111_chunk_4,Raleigh has seen and heard all.,
"129、INT. ADMIRAL'S CABIN, ARK ROYAL - DAY",doc_128_chunk_0,Raleigh is a commander in the English naval forces.,"Command room during the Spanish Armada crisis, officers discussing naval strategy."
19、EXT. WHITEHALL PALACE - DAY,doc_18_chunk_4,Raleigh is directly in the path of the Queen.,Crowd scene with the Queen
141、EXT THE TYGER - DUSK,doc_140_chunk_0,Raleigh receives a torch from Calley.,"On the Tyger ship, facing the Spanish Armada."
167、INT. RALEIGH'S HOUSE - DAY,doc_166_chunk_1,Raleigh is holding his baby son.,Queen Elizabeth enters the room.
119、INT. ST PAUL'S CATHEDRAL - DAY,doc_118_chunk_1,Elizabeth orders Raleigh's release.,Before the altar
"23、INT. ANTECHAMBER, WHITEHALL PALACE - DAY",doc_22_chunk_1,Bess recognizes Raleigh,At the door to the inner rooms
"23、INT. ANTECHAMBER, WHITEHALL PALACE - DAY",doc_22_chunk_1,Raleigh is instructed to wait for the Lord Chamberlain to come out,At the door to the inner rooms
167、INT. RALEIGH'S HOUSE - DAY,doc_166_chunk_0,Raleigh is holding a newborn baby boy.,"Main room, inner room visible with Bess resting on bed."
167、INT. RALEIGH'S HOUSE - DAY,doc_166_chunk_4,Raleigh is the father of the baby.,In a room with a baby.
103、INT. QUEEN'S PRIVATE QUARTERS - NIGHT,doc_102_chunk_0,Raleigh is present in the room.,a room
"32、INT. ANTECHAMBER, WHITEHALL PALACE - DAY",doc_31_chunk_0,Raleigh gains access to the Queen.,"Queen's chamber entrance, petitioners waiting in vain for access."
"29、INT. GREAT HALL, WHITEHALL PALACE - DAY",doc_28_chunk_11,Raleigh is being entertained by the court ladies.,Court setting: Raleigh being entertained by court ladies.
"29、INT. GREAT HALL, WHITEHALL PALACE - DAY",doc_28_chunk_3,Raleigh is dressed in court fashion.,"Great Hall, dinner beginning"
"29、INT. GREAT HALL, WHITEHALL PALACE - DAY",doc_28_chunk_6,Bess is staring at Raleigh.,"Dining scene, Archduke and Elizabeth at table"
39、EXT. WINDSOR GREAT PARK - DAY,doc_38_chunk_6,Raleigh splits off from the group as they near the courtiers.,"In the park, as the group approaches the courtiers."
148、EXT. TYGER - DUSK,doc_147_chunk_0,Raleigh is in the water.,On the ship Tyger during the attack
39、EXT. WINDSOR GREAT PARK - DAY,doc_38_chunk_4,Elizabeth understands Raleigh,
39、EXT. WINDSOR GREAT PARK - DAY,doc_38_chunk_4,Raleigh understands Elizabeth,
"52、INT. QUEEN'S PRIVATE QUARTERS, WHITEHALL PALACE - DAY",doc_51_chunk_0,Raleigh is waiting for Elizabeth.,Elizabeth's private quarters
"75、INT. QUEEN'S PRIVATE QUARTERS, WHITEHALL PALACE - DAY",doc_74_chunk_4,Raleigh is positioned with Bess.,
"75、INT. QUEEN'S PRIVATE QUARTERS, WHITEHALL PALACE - DAY",doc_74_chunk_5,Raleigh finds the knack in dancing with Bess after an awkward start.,Dance scene
"75、INT. QUEEN'S PRIVATE QUARTERS, WHITEHALL PALACE - DAY",doc_74_chunk_3,Raleigh agrees to take his position as commanded by Elizabeth.,Elizabeth demonstrates the dance and commands Raleigh to take his position.
"35、INT. PRIVY CHAMBER, WHITEHALL PALACE - NIGHT",doc_34_chunk_0,Raleigh is with Elizabeth again.,May 1 Blue Draft - p. RALEIGH
39、EXT. WINDSOR GREAT PARK - DAY,doc_38_chunk_1,Raleigh's horse is ahead of Elizabeth's horse.,"Riding horses, Raleigh overtakes Elizabeth."
