doc_title,chunk_id,fact,scene_context
53. 病房，日，内,doc_52_chunk_1,沈雪给严守一打来了电话。,场景20：严守一在开会时接到沈雪的电话。
30. 卧室，夜，内,doc_29_chunk_4,沈雪与严守一的关系发生了变化。,台词短训班结业
57. 严守一家，日，内,doc_56_chunk_0,沈雪的眼泪在眼眶里直打转。,
16. 市立戏剧学院教室，日 ，内,doc_15_chunk_1,沈雪在课堂上向严守一明确表示上课不准带手机。,课堂
64. 25   牛排店，夜，内,doc_63_chunk_1,沈雪为严守一的儿子购买了儿童衣服。,餐厅内，沈雪与武月、严守一会面。
16. 市立戏剧学院教室，日 ，内,doc_15_chunk_2,沈雪的外衣被放置在教室座位的前一排。,场景6：教室
17. 教室，日，内,doc_16_chunk_0,沈雪的脸色好了些,教室
74. 火车站月台，日，外,doc_73_chunk_0,沈雪得知严守一手机关机。,月台，送牛彩云回老家途中
72. 宾馆5楼走廊，日，内,doc_71_chunk_0,沈雪的电话拨打失败。,戏剧学院，日，沈雪在石凳旁打电话时电话提示不在服务区。
46. 戏剧学院宿舍楼，夜，内,doc_45_chunk_0,沈雪被其他角色称为沈老师。,走廊，女生见到沈雪后称呼她为沈老师。
61. 严守一家，夜，内,doc_60_chunk_0,沈雪看到了掉在地上的手机。,场景24：厕所
