doc_title,chunk_id,text,scene_context
25、INT. SHOE STORE - CONTINUOUS ACTION,doc_24_chunk_1,Your credit card please?,Store: Jacob asks Cal for his credit card after Cal was looking at argyle socks.
25、INT. SHOE STORE - CONTINUOUS ACTION,doc_24_chunk_3,One pair of quality jeans.,"At another store, Jacob speaks to Cal about the jeans."
17、INT. BATHROOM - LATER,doc_16_chunk_0,Yeah.,"Restroom: Jacob and Cal at urinals, Cal asks for dating advice after divorce"
17、INT. BATHROOM - LATER,doc_16_chunk_0,Don't start conversations with people while they're pissing.,"Restroom: Jacob and Cal at urinals, Cal asks for dating advice after divorce"
28、INT. BAR - NEXT NIGHT,doc_27_chunk_0,"No. Listen, Cal, I'm going to be calling women over to our table shortly.","At a table, Cal comments on Jacob's shirt, Jacob responds about calling women to their table."
25、INT. SHOE STORE - CONTINUOUS ACTION,doc_24_chunk_0,Any man can rebuild his entire wardrobe with sixteen simple items.,"Store, Jacob and Cal discussing wardrobe essentials"
25、INT. SHOE STORE - CONTINUOUS ACTION,doc_24_chunk_0,You did. I wrote it.,"Store, Jacob and Cal discussing wardrobe essentials"
25、INT. SHOE STORE - CONTINUOUS ACTION,doc_24_chunk_0,"Numbers one and two: pair of dress shoes, pair of loafers.","Store, Jacob and Cal discussing wardrobe essentials"
18、INT. BAR - LATER,doc_17_chunk_9,"You asked me for advice before, Cal, so I'm going to help you. I don't know why. Maybe I'm just bored. Maybe all my friends have abandoned me for wives and children and labradoodle puppies, who cares why? Why doesn't matter. The point is, you've got a good face, and a good head of hair, and I'm bored as hell and",Jacob speaks to Cal about offering help and his boredom.
28、INT. BAR - NEXT NIGHT,doc_27_chunk_1,"Cal, the only thing I care less about than corporate insurance are your kids. Here's the only thing I need to know: how many women have you been with?","With Cal, discussing sexual history"
28、INT. BAR - NEXT NIGHT,doc_27_chunk_1,Yes.,"With Cal, discussing sexual history"
28、INT. BAR - NEXT NIGHT,doc_27_chunk_1,"No, synchronized swimming. Yes, Cal. Sexually.","With Cal, discussing sexual history"
28、INT. BAR - NEXT NIGHT,doc_27_chunk_2,"Wow, okay... wow. (then, checking) Not at a time? Total?","Jacob and Cal in a game setting, Jacob reacts to Cal's blank stare after Cal says 'One'."
25、INT. SHOE STORE - CONTINUOUS ACTION,doc_24_chunk_2,"Two suits: one black, one grey. One sports jacket, navy preferred.","Suit store, Jacob (V.O.) discussing suit options"
25、INT. SHOE STORE - CONTINUOUS ACTION,doc_24_chunk_2,Take it in there... and there.,"Suit store, Jacob speaking to tailor about fitting"
