doc_title,chunk_id,fact,scene_context
109、INT. CARGO SHIP HANGAR - DAY,doc_108_chunk_0,Finn is instructed by Han to take care of Chewie.,"Hangar, entering Falcon ramp"
129、INT. MILLENNIUM FALCON - LOUNGE AREA - DAY,doc_128_chunk_0,Finn receives a blaster from Han.,"Storage unit, Han hands Finn a blaster"
102、INT. CARGO SHIP - BELOW FLOOR GRATING - DAY,doc_101_chunk_0,Finn arrives under the gang.,Rey and Finn arrive under the gang to observe the gang and Han.
135、INT. MAZ'S CASTLE - TABLE - DAY,doc_134_chunk_6,Finn has arrived at the table with the alien smugglers,At a table with alien smugglers
135、INT. MAZ'S CASTLE - TABLE - DAY,doc_134_chunk_5,Finn explicitly refuses Rey's offer to accompany her.,"Rey asks Finn to come with her, and Finn refuses."
107、INT. CARGO SHIP CORRIDOR B - DAY,doc_106_chunk_0,Finn is alive.,the corridor where the blast door incident occurred
135、INT. MAZ'S CASTLE - TABLE - DAY,doc_134_chunk_8,Finn returns to the aliens.,Finn leaves Rey to return to the aliens.
106、INT. CARGO SHIP CORRIDOR E - DAY,doc_105_chunk_0,Finn is being dragged by a Rathtar toward an open blast door.,Control panel: Rey views Finn on monitors
182、INT. RESISTANCE BASE - DAY,doc_181_chunk_0,Finn is a member of the inner circle of the Resistance.,Strategy session at Starkiller Base
135、INT. MAZ'S CASTLE - TABLE - DAY,doc_134_chunk_9,Finn has looked back at Rey one last time.,"Castle interior, Rey following a sound"
151、INT. MAZ'S CASTLE - BASEMENT CORRIDOR - DAY,doc_150_chunk_0,Finn accepts the lightsaber.,Maz's Castle Treasure Room: Maz gives Finn the lightsaber.
157、INT. POE'S X-WING - DAY,doc_156_chunk_0,Finn picks up the lightsaber.,"Battle scene: Lightsaber lands after explosions, Finn picks it up."
220、INT. STARKILLER BASE - CORRIDOR 6 - DAY,doc_219_chunk_0,Finn is present in the corridor.,Corridor
105、INT. CARGO SHIP CORRIDOR A - DAY,doc_104_chunk_1,Finn is pulled away from Rey,After encountering a rathtar in a corridor
102、INT. CARGO SHIP - BELOW FLOOR GRATING - DAY,doc_101_chunk_6,Finn completes the resetting of the fuses.,Corridor: resetting fuses to trap gangs
124、INT. MILLENNIUM FALCON - LOUNGE AREA - DAY,doc_123_chunk_1,Finn turns off the chess set.,Rey enters the room
161、EXT. CASTLE DEBRIS - DAY,doc_160_chunk_0,Finn defeats 2 stormtroopers.,Forest battle scene
161、EXT. CASTLE DEBRIS - DAY,doc_160_chunk_0,Finn sees Kylo Ren carrying Rey into his shuttle.,Forest battle scene
59、EXT. NIIMA OUTPOST - DAY,doc_58_chunk_3,BB-8 sees Finn.,"Rey uncovers BB-8, and BB-8 sees Finn."
59、EXT. NIIMA OUTPOST - DAY,doc_58_chunk_6,Finn decides to tell the truth.,"Rey questions Finn about an item, with an agitated droid present."
59、EXT. NIIMA OUTPOST - DAY,doc_58_chunk_2,Finn sees Rey fighting.,in the tent area
59、EXT. NIIMA OUTPOST - DAY,doc_58_chunk_4,Finn is slammed to the ground by Rey with a staff.,tent marketplace
