doc_title,chunk_id,fact,scene_context
166、INT. CLEVELAND - STAIRCASE - MORNING,doc_165_chunk_0,Mrs. Dashwood enters the house with Colonel Brandon.,
174、EXT. BARTON COTTAGE - GARDEN - EVE,doc_173_chunk_1,Mrs. Dashwood physically comforts Elinor by squeezing her arm tightly.,
35、INT. NORLAND PARK - MRS DASHWOOD'S DRESSING ROOM - DAY,doc_34_chunk_0,Mrs. Dashwood retrieves a letter from the pocket of a gown in her wardrobe.,
32、INT. NORLAND PARK - MORNING ROOM - DAY,doc_31_chunk_0,"Mrs. Dashwood receives a letter from her cousin, Sir John Middleton, offering her a home at Barton Cottage.",
38、INT. THE LADIES' CARRIAGE - OPEN ROAD - RAIN - EVE,doc_37_chunk_0,Mrs. Dashwood expresses satisfaction toward Elinor.,"Scene during the Dashwoods' journey to Barton, mood is sombre."
185、EXT. BARTON COTTAGE - GARDEN,doc_184_chunk_0,Mrs. Dashwood expresses joy upon hearing that a man is kneeling next to a woman.,Garden scene: Mrs. Dashwood reacts with excitement to Margaret's observation from the tree-house.
182、INT. BARTON COTTAGE - PARLOUR - DAY,doc_181_chunk_2,Mrs. Dashwood explicitly offers her hand to Edward.,
182、INT. BARTON COTTAGE - PARLOUR - DAY,doc_181_chunk_2,Mrs. Dashwood expresses a wish for Edward's great joy.,
68、INT. BARTON COTTAGE - PARLOUR - DAY,doc_67_chunk_4,Mrs. Dashwood states that Marianne has been reading Shakespeare's sonnets out to the family.,
62、INT. BARTON COTTAGE - PARLOUR - DAY,doc_61_chunk_0,Mrs. Dashwood expresses gratitude to the stranger for assisting Marianne.,Scene: Marianne is carried in with a twisted ankle and placed on the sofa by the stranger.
63、EXT. BARTON COTTAGE - FRONT DOOR - DAY,doc_62_chunk_0,Mrs. Dashwood expresses excitement after the stranger identifies himself as John Willoughby of Allenham.,Scene following the stranger's departure into the mist.
34、INT. NORLAND PARK - BREAKFAST ROOM - DAY,doc_33_chunk_4,Mrs. Dashwood understands the implication made about Edward's romantic prospects.,
34、INT. NORLAND PARK - BREAKFAST ROOM - DAY,doc_33_chunk_4,Mrs. Dashwood is appalled and furious in response to the comment about Edward.,
76、EXT. MEADOW NEAR BARTON COTTAGE - DAY,doc_75_chunk_6,Mrs. Dashwood expresses her intention to make improvements to the cottage.,"Scene: At the cottage, during a conversation with Mr. Willoughby."
83、INT. BARTON COTTAGE - FRONT DOOR - DAY,doc_82_chunk_0,Mrs. Dashwood goes to Marianne after she bursts out of the parlour sobbing.,"Scene: Inside the cottage, immediately after Marianne's sudden emotional outburst."
173、INT. BARTON COTTAGE - PARLOUR - DAY,doc_172_chunk_2,Mrs. Dashwood approves of the price Thomas obtained in the market.,"Scene: After Thomas enters, Mrs. Dashwood commends him for securing a good price."
173、INT. BARTON COTTAGE - PARLOUR - DAY,doc_172_chunk_2,Mrs. Dashwood instructs Thomas to build up the fire.,"Scene: After commending Thomas, Mrs. Dashwood requests him to increase the fire."
