doc_title,chunk_id,fact,scene_context
26.故宫午门·夏日·外,doc_25_chunk_0,庄士敦乘车驶进午门。,午门
28.御书房·夏日·内,doc_27_chunk_1,庄士敦承诺不向他人透露溥仪有小老鼠。,
29.养心斋·夏日·外,doc_28_chunk_2,庄士敦被赏赐二品顶戴。,紫禁城院子，张总管宣读谕旨
27.养心斋·夏日·内,doc_26_chunk_0,雷金纳德·弗莱明·庄士敦被任命为溥仪的师傅。,养心斋内，陈宝琛介绍庄士敦为新师傅。
55.故宫院内·夏日·外,doc_54_chunk_0,庄士敦是网球场的裁判,故宫院网球场
29.养心斋·夏日·外,doc_28_chunk_0,庄士敦得知溥仪的祖先中很多人被毒死。,
65.监狱审讯室·夏日·内,doc_64_chunk_1,雷金纳德·弗莱明·庄士敦是溥仪的英文教师。,审讯室
65.监狱审讯室·夏日·内,doc_64_chunk_1,雷金纳德·弗莱明·庄士敦成为伦敦大学东方学教授。,审讯室
65.监狱审讯室·夏日·内,doc_64_chunk_1,雷金纳德·弗莱明·庄士敦写了《紫禁城的黄昏》。,审讯室
65.监狱审讯室·夏日·内,doc_64_chunk_1,《紫禁城的黄昏》是献给溥仪的。,审讯室
