doc_title,chunk_id,text,scene_context
16、INT SKEE-BALL ARCADE - DAY,doc_15_chunk_0,How could you have grown up down the shore and never played skee-ball? What did you do with your youth?,"Skee-ball arcade, Holden and Alyssa discussing Alyssa's youth"
16、INT SKEE-BALL ARCADE - DAY,doc_15_chunk_0,Not your grade school years; your high school years.,"Skee-ball arcade, Holden and Alyssa discussing Alyssa's youth"
11、INT AIRPORT - DAY,doc_10_chunk_6,What are you doing?,C11: Holden drags Banky away from the kid after Banky's story about Black Beauty.
11、INT AIRPORT - DAY,doc_10_chunk_6,Listen to me - I'm not going. You're going to have to do this one by yourself.,C11: Holden tells Banky he won't go and that Banky must do it alone.
11、INT AIRPORT - DAY,doc_10_chunk_3,What's up? I'm about to get on a plane.,"Phone call with Alyssa at home, discussing a last-minute trip to Dragon Con'."
11、INT AIRPORT - DAY,doc_10_chunk_3,Last minute invite to the Dragon Con'.,"Phone call with Alyssa at home, discussing a last-minute trip to Dragon Con'."
11、INT AIRPORT - DAY,doc_10_chunk_3,What?,"Phone call with Alyssa at home, discussing a last-minute trip to Dragon Con'."
12、EXT APARTMENT 6-D - DAY,doc_11_chunk_3,Who was that?,"With Alyssa, discussing a friend."
12、EXT APARTMENT 6-D - DAY,doc_11_chunk_3,Why would you want to hang our with someone bitter as that?,"With Alyssa, discussing a friend."
14、INT CAR - DAY,doc_13_chunk_1,Shoes?,Diner: Holden and Alyssa discussing shoes
15、INT STUDIO - DAY,doc_14_chunk_2,What? Do something!,"Off game, speaking to Banky about the game."
15、INT STUDIO - DAY,doc_14_chunk_2,"Look at how slow you are. Christ, you move like a geriatric.","Off game, speaking to Banky about the game."
11、INT AIRPORT - DAY,doc_10_chunk_5,Yeah. Banky can go by himself. It's not like we're on a panel. It was just a signing appearance.,Picking up Alyssa from her Village apartment.
11、INT AIRPORT - DAY,doc_10_chunk_5,Where's your apartment?,Picking up Alyssa from her Village apartment.
11、INT AIRPORT - DAY,doc_10_chunk_5,I'll be there in half an hour.,Picking up Alyssa from her Village apartment.
16、INT SKEE-BALL ARCADE - DAY,doc_15_chunk_5,"He just feels left out, I think.",In a conversation with Alyssa about a man feeling left out.
16、INT SKEE-BALL ARCADE - DAY,doc_15_chunk_5,I thought he was talking to you.,In a conversation with Alyssa about offensive language during a game.
16、INT SKEE-BALL ARCADE - DAY,doc_15_chunk_4,Maybe we should just leave before somebody gets hurt.,"At a pinball machine, Holden discusses leaving to avoid injury with Alyssa"
15、INT STUDIO - DAY,doc_14_chunk_1,I'll be ready in a second. I just have to school this mouthy second-stringer.,"During a game, speaking to Alyssa about preparing and handling Banky."
17、INT STUDIO - NIGHT,doc_16_chunk_0,How bad do you suck!,Holden sits next to Banky (playing Sega) and comments on his gaming skill.
17、INT STUDIO - NIGHT,doc_16_chunk_0,Leave it alone.,"After Banky asks about Holden's pseudo-date, Holden requests to stop discussing it."
17、INT STUDIO - NIGHT,doc_16_chunk_0,Aww. Everyone bugs you.,"After Banky complains about a girl, Holden responds in baby-talk."
16、INT SKEE-BALL ARCADE - DAY,doc_15_chunk_6,He was just pissed he was losing.,Conversation with Alyssa about a person's reaction to losing and comments on the gay community
16、INT SKEE-BALL ARCADE - DAY,doc_15_chunk_6,C'mon. Don't get all p.c. on me.,Conversation with Alyssa about a person's reaction to losing and comments on the gay community
16、INT SKEE-BALL ARCADE - DAY,doc_15_chunk_6,It says he gets too easily frustrated.,Conversation with Alyssa about a person's reaction to losing and comments on the gay community
11、INT AIRPORT - DAY,doc_10_chunk_0,Look at you. It's a two day trip.,"At luggage, discussing two-day convention trip packing with Banky"
11、INT AIRPORT - DAY,doc_10_chunk_0,"We're going to a convention, for the love of God. We'll be busy from ten 'till eight each day. When are you possibly going to have time for any of that shit? In fact, fuck it - you're leaving some of this shit here in a locker. Come on - give me the two that aren't clothes.","At luggage, discussing two-day convention trip packing with Banky"
17、INT STUDIO - NIGHT,doc_16_chunk_12,"I'm in love with her, man.",Holden and Banky in a confrontation; Holden admits love for a woman.
11、INT AIRPORT - DAY,doc_10_chunk_8,"up at nine Sunday night, alright? Don't forget to plug the Annual and don't mention the t.v. show, okay? Call me if you get bored.","Airport check-in counter, speaking to Banky about Sunday night"
17、INT STUDIO - NIGHT,doc_16_chunk_4,What the fuck are you doing!,Banky takes Holden's pencil and starts drawing; Holden protests.
17、INT STUDIO - NIGHT,doc_16_chunk_11,I think you should let this one go.,Speaking with Banky about relationship affecting work and friendship
17、INT STUDIO - NIGHT,doc_16_chunk_11,Let it go...,Speaking with Banky about relationship affecting work and friendship
16、INT SKEE-BALL ARCADE - DAY,doc_15_chunk_2,Where's the skill in that?,"With Alyssa, discussing the game's skill."
16、INT SKEE-BALL ARCADE - DAY,doc_15_chunk_2,Just toss one.,"With Alyssa, discussing the game's skill."
12、EXT APARTMENT 6-D - DAY,doc_11_chunk_2,"I'm Holden, by the way.",Speaking with a woman about his relationship with MissBitch.
12、EXT APARTMENT 6-D - DAY,doc_11_chunk_2,"Look, we're just friends.",Speaking with a woman about his relationship with MissBitch.
12、EXT APARTMENT 6-D - DAY,doc_11_chunk_2,And how do you know men so well?,Speaking with a woman about his relationship with MissBitch.
11、INT AIRPORT - DAY,doc_10_chunk_2,Go check us in. I've gotta call Alyssa.,With Banky; checking in and calling Alyssa.
11、INT AIRPORT - DAY,doc_10_chunk_2,Put that stuff away.,With Banky; putting away the stuff.
1、INT. COMIC BOOK STORE - DAY,doc_0_chunk_1,Yippee.,Holden says 'Yippee.' before Banky can make his announcement about the book with their names.
1、INT. COMIC BOOK STORE - DAY,doc_0_chunk_1,I know my name.,"Banky points to 'Holden McNeil' on the cover, and Holden says 'I know my name.'"
17、INT STUDIO - NIGHT,doc_16_chunk_2,I'm starting a new page.,Banky confronts Holden about his relationship with a girl; Holden responds about starting a new page.
17、INT STUDIO - NIGHT,doc_16_chunk_2,We're friends.,Banky accuses Holden of being programmed by the girl; Holden states they are friends.
17、INT STUDIO - NIGHT,doc_16_chunk_2,I beg your pardon? Programming?,Banky claims Holden is being programmed; Holden is confused and asks for clarification.
14、INT CAR - DAY,doc_13_chunk_5,"Let me ask you something - we get along, right?","Parking lot, Holden and Alyssa walking, discussing their relationship."
14、INT CAR - DAY,doc_13_chunk_5,We have a definite chemistry?,"Parking lot, Holden and Alyssa walking, discussing their relationship."
14、INT CAR - DAY,doc_13_chunk_5,But we're both into girls.,"Parking lot, Holden and Alyssa walking, discussing their relationship."
14、INT CAR - DAY,doc_13_chunk_5,But you weren't always gay.,"Parking lot, Holden and Alyssa walking, discussing their relationship."
14、INT CAR - DAY,doc_13_chunk_5,"So If we'd met a long time ago, say in high school......I'd still be muff-diving, yes.","Parking lot, Holden and Alyssa walking, discussing their relationship."
14、INT CAR - DAY,doc_13_chunk_5,Thought so.,"Parking lot, Holden and Alyssa walking, discussing their relationship."
15、INT STUDIO - DAY,doc_14_chunk_0,Come in.,Holden invites Alyssa to enter after knock at door while playing hockey with Banky.
16、INT SKEE-BALL ARCADE - DAY,doc_15_chunk_1,"The premise is very basic - you roll the ball up the ramp at varying speeds, in an effort to pop it into the score circles. The higher the score, the more prize tickets you get.","Arcade game, Holden explains the game rules to Alyssa"
16、INT SKEE-BALL ARCADE - DAY,doc_15_chunk_1,Trade them in for prizes that aren't worth nearly as much as you paid to play the game.,"Arcade game, Holden explains prize redemption to Alyssa"
16、INT SKEE-BALL ARCADE - DAY,doc_15_chunk_1,It's fun.,"Arcade game, Holden defends the game's fun to Alyssa"
16、INT SKEE-BALL ARCADE - DAY,doc_15_chunk_1,Observe.,"Arcade game, Holden demonstrates the game to Alyssa"
16、INT SKEE-BALL ARCADE - DAY,doc_15_chunk_1,See? It's just that simple.,"Arcade game, Holden comments on the simplicity after a successful roll"
16、INT SKEE-BALL ARCADE - DAY,doc_15_chunk_3,"I'm sorry, man. She's new at this.","Ball game, speaking to a guy about Alyssa being new at the activity."
16、INT SKEE-BALL ARCADE - DAY,doc_15_chunk_3,Thank you.,"Ball game, instructing Alyssa to throw underhand."
16、INT SKEE-BALL ARCADE - DAY,doc_15_chunk_3,Underhand. Throw it underhand.,"Ball game, instructing Alyssa to throw underhand."
16、INT SKEE-BALL ARCADE - DAY,doc_15_chunk_3,It's like Spanish Fly. This'll probably be the first time I don't score afterwards.,"Ball game, speaking to Alyssa about the date and his confidence."
16、INT SKEE-BALL ARCADE - DAY,doc_15_chunk_3,So what'd you do last night?,"Ball game, asking Alyssa about her previous night."
18、INT DINER - NIGHT,doc_17_chunk_2,Tell me you're kidding!,Diner: Holden speaks to Alyssa about the painting price.
16、INT SKEE-BALL ARCADE - DAY,doc_15_chunk_8,You're blowing this way out of proportion. We live in a more tolerant age now. You refer to yourself as a dyke. Hooper calls himself a faggot all the time...,"Speaking with Alyssa about the use of terms (dyke, faggot) and empowerment."
21、EXT ROADSIDE - NIGHT,doc_20_chunk_1,So? People change.,In a conversation with Alyssa about the complications of a romantic relationship.
20、INT CAR - NIGHT,doc_19_chunk_4,Was it something I said?,Car scene: Holden speaks to Alyssa after she exits the car.
17、INT STUDIO - NIGHT,doc_16_chunk_8,"You're so out of line right now..,",Responding to Banky's derogatory comments about a girl
17、INT STUDIO - NIGHT,doc_16_chunk_7,I don't need this. I'm going home.,"Holden storms away, followed by Banky; Holden states he's going home."
17、INT STUDIO - NIGHT,doc_16_chunk_7,And why would she need to do that? What is she Mata fucking Hari?! What does she gain?,Holden questions Banky about the woman's motives.
18、INT DINER - NIGHT,doc_17_chunk_7,"Yeah, right.","Alyssa says she bought a picture for Holden; Holden says 'Yeah, right.'"
18、INT DINER - NIGHT,doc_17_chunk_7,Why?,Alyssa says she's serious about the gift; Holden asks 'Why?'
2、INT. COMIC BOOK: CONVENTION SIGNING BOOTH - DAY,doc_1_chunk_0,You bet.,Comic Book show book-signing; speaking with a fan about signing a comic.
2、INT. COMIC BOOK: CONVENTION SIGNING BOOTH - DAY,doc_1_chunk_5,Who do I sign it to!,Comic convention: Holden accepts a comic and asks who to sign it to.
18、INT DINER - NIGHT,doc_17_chunk_0,I wish you were the one being pursued by M-TV.,"Booth at a restaurant, speaking with Alyssa about the check and M-TV."
18、INT DINER - NIGHT,doc_17_chunk_0,Sure. Then you could sell our and maybe pick up the check once in a while.,"Booth at a restaurant, speaking with Alyssa about the check and M-TV."
18、INT DINER - NIGHT,doc_17_chunk_0,"Well it's not like this is a bed and breakfast,","Booth at a restaurant, speaking with Alyssa about the check and M-TV."
18、INT DINER - NIGHT,doc_17_chunk_5,I've always wondered what kind of people buy those things. I can't believe you talked him down to twenty five!,INT CAR - NIGHT 24: Discussing a painting with Alyssa.
18、INT DINER - NIGHT,doc_17_chunk_5,Where are you going to hang it?,INT CAR - NIGHT 24: Discussing a painting with Alyssa.
18、INT DINER - NIGHT,doc_17_chunk_6,You want me to hang it for you? You better hope it doesn't get out to the girl-nation that you needed a man to help you hang a picture.,Speaking to Alyssa about hanging a picture.
17、INT STUDIO - NIGHT,doc_16_chunk_6,What is this supposed to prove?,"BANKY asks about the hundred dollar bill, Holden questions the purpose of the exercise."
17、INT STUDIO - NIGHT,doc_16_chunk_6,The man-hating dyke.,"BANKY restates the S.A.T. question with options, Holden selects 'the man-hating dyke'."
17、INT STUDIO - NIGHT,doc_16_chunk_6,I don't know.,"BANKY asks why, Holden says he doesn't know."
26、INT HOLDEN'S BEDROOM -NIGHT,doc_25_chunk_1,Then why this?,Holden speaking with Alyssa about her reasons for being with him
21、EXT ROADSIDE - NIGHT,doc_20_chunk_0,What are you doing?,"Rainy road, Holden and Alyssa arguing about hitchhiking to New York and Holden's love."
21、EXT ROADSIDE - NIGHT,doc_20_chunk_0,You're going to hitch to New York?,"Rainy road, Holden and Alyssa arguing about hitchhiking to New York and Holden's love."
21、EXT ROADSIDE - NIGHT,doc_20_chunk_0,Aren't you at least going to comment?,"Rainy road, Holden and Alyssa arguing about hitchhiking to New York and Holden's love."
21、EXT ROADSIDE - NIGHT,doc_20_chunk_0,Why?,"Rainy road, Holden and Alyssa arguing about hitchhiking to New York and Holden's love."
21、EXT ROADSIDE - NIGHT,doc_20_chunk_0,It's unfair that I'm in love with you?,"Rainy road, Holden and Alyssa arguing about hitchhiking to New York and Holden's love."
26、INT HOLDEN'S BEDROOM -NIGHT,doc_25_chunk_3,Still am.,Conversation with Alyssa about gender and relationships
20、INT CAR - NIGHT,doc_19_chunk_2,"I know this will probably queer our friendship - no pun intended - but I had to say it, because I've never felt this before, and I like who I am because of it. And if bringing it to light means we can't hang out anymore, then that hurts me. But I couldn't allow another day to go by without getting it out there, regardless of the outcome, which by the look on your face is to be the inevitable shoot-down. And I'll accept that But I know some part of you is hesitating for a moment, and if there is a moment of hesitation, that means you feel",Speaking to a friend about a personal revelation that might end the friendship.
11、INT AIRPORT - DAY,doc_10_chunk_4,The one that wrote the book?,With Alyssa discussing the convention
11、INT AIRPORT - DAY,doc_10_chunk_4,You didn't get invited to the Con'?,With Alyssa discussing the convention
11、INT AIRPORT - DAY,doc_10_chunk_4,Well this sucks.(thinks)You know - both of us don't have to go.,With Alyssa discussing the convention
27、INT OFFICE - DAY,doc_26_chunk_7,I give a shit what people think.,Speaking with Banky about not caring what people think.
24、EXT STREET - DAY,doc_23_chunk_1,You looked weirded out back there.,"Banky's couch, discussion about the incident with a woman on the couch"
24、EXT STREET - DAY,doc_23_chunk_1,Sorry.,"Banky's couch, discussion about the incident with a woman on the couch"
24、EXT STREET - DAY,doc_23_chunk_1,She had boxers on.,"Banky's couch, discussion about the incident with a woman on the couch"
27、INT OFFICE - DAY,doc_26_chunk_10,Not bloody Likely.,"After releasing Banky, walking out"
28、INT TOWER RECORDS - DAY,doc_27_chunk_2,He heard some bullshit story that she took on two guys.,Speaking with Hooper about a story he heard regarding a woman taking on two guys.
28、INT TOWER RECORDS - DAY,doc_27_chunk_0,Sulking. He's having a real problem with this Alyssa thing.,Perusing laser discs with Hooper; topic: Banky's issue with Alyssa
28、INT TOWER RECORDS - DAY,doc_27_chunk_0,"Banky does not hate gays, you know that.",Perusing laser discs with Hooper; topic: Banky's attitude toward gays
28、INT TOWER RECORDS - DAY,doc_27_chunk_1,You make it sound like me and him were dating.,Conversation with Hooper about a boy's feelings and Alyssa
28、INT TOWER RECORDS - DAY,doc_27_chunk_1,He's been digging up dirt on Alyssa.,Conversation with Hooper about a boy's feelings and Alyssa
26、INT HOLDEN'S BEDROOM -NIGHT,doc_25_chunk_4,Shit.,"Intimate moment with Alyssa, discussing their relationship and Holden's role in bringing her back."
26、INT HOLDEN'S BEDROOM -NIGHT,doc_25_chunk_4,"Well, you took the luster our of it.","Intimate moment with Alyssa, discussing their relationship and Holden's role in bringing her back."
26、INT HOLDEN'S BEDROOM -NIGHT,doc_25_chunk_4,Of how I brought you back from the other side. How all you needed was the right man to turn you around.,"Intimate moment with Alyssa, discussing their relationship and Holden's role in bringing her back."
11、INT AIRPORT - DAY,doc_10_chunk_7,"Alyssa's coming down for the weekend, so I want to hang out with her. You don't need me for this. Meantime, I'll take this stuff home. You can keep the filth. I'll pick you",Speaking with Banky about Alyssa's visit and taking his baggage.
28、INT TOWER RECORDS - DAY,doc_27_chunk_13,I can accept that.,"In a video store, Holden speaks with Hooper about asking a woman about her past."
27、INT OFFICE - DAY,doc_26_chunk_8,You're such a fucking asshole.,In conversation with Banky about Derris and Rick Derris's sexual history.
28、INT TOWER RECORDS - DAY,doc_27_chunk_5,You see - that doesn't bother me. But the thought of her and guys... Uh!,Speaking with Hooper about a woman and other men
28、INT TOWER RECORDS - DAY,doc_27_chunk_6,Which is?,In conversation with Hooper about lesbian chic and subcultural stereotypes.
28、INT TOWER RECORDS - DAY,doc_27_chunk_6,Do I detect a little inter-subculture cattiness?,In conversation with Hooper about lesbian chic and subcultural stereotypes.
12、EXT APARTMENT 6-D - DAY,doc_11_chunk_0,Excuse me?,Doorway: Woman confronts Holden about his belief regarding Alyssa
29、INT HOCKEY RINK - NIGHT,doc_28_chunk_11,Rick pulled his dick out? Really? What'd you do?,"On the ice, Holden speaks with Alyssa about what she did."
26、INT HOLDEN'S BEDROOM -NIGHT,doc_25_chunk_5,Can I at least cell people that all you needed was some serious deep-dicking?,Holden's Apartment: Holden speaks to Alyssa about calling people for deep-dicking.
27、INT OFFICE - DAY,doc_26_chunk_0,So?,Room: Holden and Banky discuss the yearbook page featuring Alyssa's photo and the name Finger Cuffs.
30、INT RINK LOBBY / EXT PARKING LOT - NIGHT,doc_29_chunk_0,So it's true?!,Parking lot: Holden questions Alyssa about rumors.
28、INT TOWER RECORDS - DAY,doc_27_chunk_8,Three strikes.,Public setting: Holden present during Hooper's interaction with a young kid asking for a comic book autograph.
28、INT TOWER RECORDS - DAY,doc_27_chunk_7,I thought fags were all supposed to be super-supportive of one another.,With Hooper: discussing lack of support among gay men
