doc_title,chunk_id,description,scene_context
16、INT SKEE-BALL ARCADE - DAY,doc_15_chunk_4,"Holden looks around, nervously.",
11、INT AIRPORT - DAY,doc_10_chunk_2,Holden checks his beeper.,
11、INT AIRPORT - DAY,doc_10_chunk_5,(beat),
12、EXT APARTMENT 6-D - DAY,doc_11_chunk_3,Holden looks back up at the door.,
12、EXT APARTMENT 6-D - DAY,doc_11_chunk_3,He sticks his own tongue our and sizes it with his fingers.,
14、INT CAR - DAY,doc_13_chunk_0,Holden sighs.,
11、INT AIRPORT - DAY,doc_10_chunk_0,Holden enters.,
16、INT SKEE-BALL ARCADE - DAY,doc_15_chunk_2,Holden reacts as Alyssa laughs.,
16、INT SKEE-BALL ARCADE - DAY,doc_15_chunk_9,Holden kind of sulks.,
11、INT AIRPORT - DAY,doc_10_chunk_7,taking his excess baggage,
11、INT AIRPORT - DAY,doc_10_chunk_6,Holden reacts to something OC and exits quickly.,C11
11、INT AIRPORT - DAY,doc_10_chunk_6,Holden grabs Banky's arm and drags him away.,C11
17、INT STUDIO - NIGHT,doc_16_chunk_4,Holden starts drawing.,
12、EXT APARTMENT 6-D - DAY,doc_11_chunk_2,holding out hand,
12、EXT APARTMENT 6-D - DAY,doc_11_chunk_2,looks to Alyssa,
17、INT STUDIO - NIGHT,doc_16_chunk_1,Holden goes to his drawing table and takes off his coat.,at the drawing table
14、INT CAR - DAY,doc_13_chunk_4,"Holden spits the tab out, and lights Alyssa's smoke.",Comic Book Store
14、INT CAR - DAY,doc_13_chunk_4,He then continues with his display.,Comic Book Store
15、INT STUDIO - DAY,doc_14_chunk_1,hits Banky; to Alyssa,During a game
17、INT STUDIO - NIGHT,doc_16_chunk_2,pulling out pencil,
17、INT STUDIO - NIGHT,doc_16_chunk_11,(beat),
14、INT CAR - DAY,doc_13_chunk_2,Holden stops talking and stares at her.,FOOD STORE
14、INT CAR - DAY,doc_13_chunk_2,"Holden pushes a shopping cart at the FOOD STORE, throwing various things into the basket.",FOOD STORE
14、INT CAR - DAY,doc_13_chunk_2,"Holden glances at them, a bit flushed.",FOOD STORE
18、INT DINER - NIGHT,doc_17_chunk_5,Holden drives.,Scene 24: Inside a car at night
16、INT SKEE-BALL ARCADE - DAY,doc_15_chunk_0,Holden feeds a couple dollars into the change machine.,"Arcade, before heading to skee-ball runs"
15、INT STUDIO - DAY,doc_14_chunk_0,Holden and Banky play EA Sports Hockey on Sega.,
17、INT STUDIO - NIGHT,doc_16_chunk_12,Holden looks at Banky for a long beat.,
17、INT STUDIO - NIGHT,doc_16_chunk_12,Holden stares back.,
17、INT STUDIO - NIGHT,doc_16_chunk_12,Holden watches him go and exits.,
1、INT. COMIC BOOK STORE - DAY,doc_0_chunk_8,"Holden and Banky stare, shocked.",
1、INT. COMIC BOOK STORE - DAY,doc_0_chunk_8,Banky nudges Holden and they both exit,
17、INT STUDIO - NIGHT,doc_16_chunk_5,Holden's shaking his head,Banky drawing a four-way stop
17、INT STUDIO - NIGHT,doc_16_chunk_6,(beat; then pissed),
12、EXT APARTMENT 6-D - DAY,doc_11_chunk_0,Holden knocks at the door.,At a door
1、INT. COMIC BOOK STORE - DAY,doc_0_chunk_4,Holden rolls his eyes.,After Steve-Dave and Walt snicker and high-five
16、INT SKEE-BALL ARCADE - DAY,doc_15_chunk_1,Inserts coin and pulls lever,Game booth
16、INT SKEE-BALL ARCADE - DAY,doc_15_chunk_1,Holden rolls the ball.,Game booth
14、INT CAR - DAY,doc_13_chunk_5,"Holden and Alyssa walk through a PARKING LOT, talking.","parking lot, walking and talking"
14、INT CAR - DAY,doc_13_chunk_5,Holden smiles to himself.,"parking lot, walking and talking"
17、INT STUDIO - NIGHT,doc_16_chunk_7,Holden storms away.,
2、INT. COMIC BOOK: CONVENTION SIGNING BOOTH - DAY,doc_1_chunk_1,Holden hands the book back to the Fan.,
14、INT CAR - DAY,doc_13_chunk_3,"Holden puts up his hands in the 'I know, I know,' fashion.",
14、INT CAR - DAY,doc_13_chunk_3,Holden displays some of his artwork to Alyssa,Studio: Artwork display and lighter incident
14、INT CAR - DAY,doc_13_chunk_3,Holden grows a little frustrated.,Studio: Artwork display and lighter incident
14、INT CAR - DAY,doc_13_chunk_3,he grabs the lighter and pulls the child proof tab out with his teeth.,Studio: Artwork display and lighter incident
14、INT CAR - DAY,doc_13_chunk_1,Holden and Alyssa sit in the DINER eating.,"Hanging out montage, diner"
14、INT CAR - DAY,doc_13_chunk_1,Holden's talking.,"Hanging out montage, diner"
27、INT OFFICE - DAY,doc_26_chunk_6,Holden stares at Banky.,BACK IN THE OFFICE
27、INT OFFICE - DAY,doc_26_chunk_8,(grabs his coat),
20、INT CAR - NIGHT,doc_19_chunk_0,Holden throws the car into park,In a car
20、INT CAR - NIGHT,doc_19_chunk_4,Holden stares at Alyssa.,In a car
18、INT DINER - NIGHT,doc_17_chunk_0,Holden and Alyssa sit at a booth.,At a booth
18、INT DINER - NIGHT,doc_17_chunk_0,Holden looks at the check and pulls money from his wallet.,At a booth
24、EXT STREET - DAY,doc_23_chunk_0,Holden saunters up and sits beside him.,Outside Catholic High School during school dismissal.
24、EXT STREET - DAY,doc_23_chunk_0,He follows Banky's gaze.,Outside Catholic High School during school dismissal.
2、INT. COMIC BOOK: CONVENTION SIGNING BOOTH - DAY,doc_1_chunk_5,Holden accepts a comic from another Fan.,
2、INT. COMIC BOOK: CONVENTION SIGNING BOOTH - DAY,doc_1_chunk_5,He looks to his left and freaks.,
2、INT. COMIC BOOK: CONVENTION SIGNING BOOTH - DAY,doc_1_chunk_5,Holden grabs Banky.,
2、INT. COMIC BOOK: CONVENTION SIGNING BOOTH - DAY,doc_1_chunk_0,Holden sits at a table.,"Comic Book show, book-signing"
2、INT. COMIC BOOK: CONVENTION SIGNING BOOTH - DAY,doc_1_chunk_0,"He offers him a patronizingly kind, half-smile in return","Comic Book show, book-signing"
24、EXT STREET - DAY,doc_23_chunk_5,Holden shakes his head.,After Banky walks away
18、INT DINER - NIGHT,doc_17_chunk_1,"Holden watches her, then follows.",A23
18、INT DINER - NIGHT,doc_17_chunk_1,offers a puzzled shrug,A23
27、INT OFFICE - DAY,doc_26_chunk_9,Holden grabs Banky and pins him against the wall.,
28、INT TOWER RECORDS - DAY,doc_27_chunk_1,beat,
26、INT HOLDEN'S BEDROOM -NIGHT,doc_25_chunk_6,"turning her paddle right-side-up, pointing at things on the screen",Playing NHL'96 video game with Alyssa and Banky
26、INT HOLDEN'S BEDROOM -NIGHT,doc_25_chunk_4,Holden stares,
28、INT TOWER RECORDS - DAY,doc_27_chunk_13,Holden glances at the disc in his hands.,After Hooper spots a disc and trots off
18、INT DINER - NIGHT,doc_17_chunk_7,laughs,
18、INT DINER - NIGHT,doc_17_chunk_7,stares at her,
18、INT DINER - NIGHT,doc_17_chunk_7,stares ahead,
18、INT DINER - NIGHT,doc_17_chunk_7,swerves the wheel to the right,
29、INT HOCKEY RINK - NIGHT,doc_28_chunk_13,Holden chases after her.,During cross-examination
28、INT TOWER RECORDS - DAY,doc_27_chunk_3,(beat),
21、EXT ROADSIDE - NIGHT,doc_20_chunk_0,Holden gets out of the car.,"Rainy road, Holden exits car"
21、EXT ROADSIDE - NIGHT,doc_20_chunk_0,Holden reaches her.,"Rainy road, Holden approaches Alyssa"
29、INT HOCKEY RINK - NIGHT,doc_28_chunk_11,Holden's face is reeeeaaaally sour looking.,On the ice during a hockey fight
26、INT HOLDEN'S BEDROOM -NIGHT,doc_25_chunk_5,hanging the picture,Holden's Apartment
26、INT HOLDEN'S BEDROOM -NIGHT,doc_25_chunk_5,He looks back to her and shakes his head 'no',Holden's Apartment
26、INT HOLDEN'S BEDROOM -NIGHT,doc_25_chunk_9,Holden shrugs.,"Near the video store, after the Old Woman passes by with her husband"
26、INT HOLDEN'S BEDROOM -NIGHT,doc_25_chunk_9,"He looks at it, then offers her a bewildered gaze.","In Holden's apartment, with the painting hung upside down"
29、INT HOCKEY RINK - NIGHT,doc_28_chunk_12,"Holden stares at Alyssa, flabbergasted.",On the ice
11、INT AIRPORT - DAY,doc_10_chunk_8,And he's gone.,Airport check-in
26、INT HOLDEN'S BEDROOM -NIGHT,doc_25_chunk_8,"Holden carries Alyssa on his shoulders through the park, her crotch against the back of his neck.","Park, Holden carrying Alyssa on his shoulders"
26、INT HOLDEN'S BEDROOM -NIGHT,doc_25_chunk_8,He's talking.,"Park, Holden carrying Alyssa on his shoulders"
26、INT HOLDEN'S BEDROOM -NIGHT,doc_25_chunk_8,he stops and looks up,"Park, Holden carrying Alyssa on his shoulders"
26、INT HOLDEN'S BEDROOM -NIGHT,doc_25_chunk_8,He pulls her off and puts her down.,"Park, Holden carrying Alyssa on his shoulders"
32、INT DINER - NIGHT,doc_31_chunk_1,Holden pulls an envelope out of his jacket and tosses it to Jay.,
26、INT HOLDEN'S BEDROOM -NIGHT,doc_25_chunk_10,"Holden on his knees in front of her, eating her out","Holden's Apartment, Holden on knees in front of Alyssa"
28、INT TOWER RECORDS - DAY,doc_27_chunk_0,Holden and Hooper peruse laser discs.,
28、INT TOWER RECORDS - DAY,doc_27_chunk_0,Sulking.,
27、INT OFFICE - DAY,doc_26_chunk_0,Holden draws.,Banky throws a yearbook in front of Holden and stands there.
27、INT OFFICE - DAY,doc_26_chunk_0,He looks up.,Banky throws a yearbook in front of Holden and stands there.
27、INT OFFICE - DAY,doc_26_chunk_0,Holden looks down at that book.,Banky throws a yearbook in front of Holden and stands there.
27、INT OFFICE - DAY,doc_26_chunk_0,He shakes his head at Banky and flips it open.,Banky throws a yearbook in front of Holden and stands there.
30、INT RINK LOBBY / EXT PARKING LOT - NIGHT,doc_29_chunk_0,Holden catches up to her.,Parking lot
29、INT HOCKEY RINK - NIGHT,doc_28_chunk_10,"Alyssa seems oblivious to Holden's anger, so enthralled with the action is she.",on the ice
17、INT STUDIO - NIGHT,doc_16_chunk_0,Holden enters.,Banky playing Sega
17、INT STUDIO - NIGHT,doc_16_chunk_0,Holden sits next to him.,Banky playing Sega
17、INT STUDIO - NIGHT,doc_16_chunk_0,rubs his head; in baby-talk,Banky playing Sega
30、INT RINK LOBBY / EXT PARKING LOT - NIGHT,doc_29_chunk_6,tries to calm down,
29、INT HOCKEY RINK - NIGHT,doc_28_chunk_3,Holden shakes his head,"On the ice, during a hockey game"
29、INT HOCKEY RINK - NIGHT,doc_28_chunk_0,Holden doesn't seem to share her enthusiasm.,Bleachers at a hockey game
29、INT HOCKEY RINK - NIGHT,doc_28_chunk_0,no response,Bleachers at a hockey game
32、INT DINER - NIGHT,doc_31_chunk_7,Holden rubs his eyes.,
11、INT AIRPORT - DAY,doc_10_chunk_3,Holden exits.,
11、INT AIRPORT - DAY,doc_10_chunk_3,Holden finishes dialing the phone.,Phone call with Alyssa at home
32、INT DINER - NIGHT,doc_31_chunk_15,Jay and Holden look at him.,
