doc_title,chunk_id,description,scene_context
9、INT. AMERICAN EMBASSY CIA SECTION - CONFERENCE ROOM,doc_8_chunk_5,Jessica sits back down and gets down to business.,
9、INT. AMERICAN EMBASSY CIA SECTION - CONFERENCE ROOM,doc_8_chunk_5,Jessica passes Daniel a file.,
59、EXT. CAMP CHAPMAN CIA COMPOUND - AFTERNOON,doc_58_chunk_1,Jessica turns to Zied.,
26、INT. AMERICAN EMBASSY - CIA SECTION,doc_25_chunk_0,"Jessica is perched on the arm of the couch, bare legs crossed.","Bradley's office, pitch meeting"
53、INT. AMERICAN EMBASSY CIA SECTION - STATION CHIEF'S OFFICE -,doc_52_chunk_0,Maya and Jessica are in his office waiting for his verdict.,"Bradley's office, waiting for verdict after video"
62、EXT. CAMP CHAPMAN - CIA COMPOUND,doc_61_chunk_0,Jessica runs back to her team and flashes a thumbs up.,
62、EXT. CAMP CHAPMAN - CIA COMPOUND,doc_61_chunk_0,"She smiles and pulls out her phone, sending a text.",
59、EXT. CAMP CHAPMAN CIA COMPOUND - AFTERNOON,doc_58_chunk_0,Jessica turns to her crew,"December 30, gathering under the sun, rehearsing the impending meeting"
58、INT. DINING AREA,doc_57_chunk_0,"Jessica pours two glasses of wine and raises a toast to her colleague, JOHN.",Toast with colleague John
54、INT. AMERICAN EMBASSY ISLAMABAD - BRIEFING ROOM - NIGHT,doc_53_chunk_0,Jessica comes into the room with disappointing news,Room watching Obama's 60 Minutes interview
9、INT. AMERICAN EMBASSY CIA SECTION - CONFERENCE ROOM,doc_8_chunk_6,Jessica shrugs.,Conversation with Daniel
14、INT. AMERICAN EMBASSY CIA SECTION - CONFERENCE ROOM,doc_13_chunk_0,"Daniel, Jessica, and Maya look on in defeat.","Watching TV news of the massacre, in defeat."
51、INT. AMERICAN EMBASSY CIA SECTION - ISLAMABAD - DAY,doc_50_chunk_0,"Jessica strides excitedly, almost breaking into a run, through the warren of cubicles that lead to Maya's desk","Office cubicle area, heading to Maya's desk"
22、INT. AMERICAN EMBASSY - KITCHEN,doc_21_chunk_0,"walks in, pours herself some coffee","Kitchen, late"
56、INT. CAMP CHAPMAN - KITCHEN - MORNING,doc_55_chunk_0,Jessica applies icing to a birthday cake as she cradles a SATELLITE PHONE.,Baking birthday cake with satellite phone
52、INT. AMERICAN EMBASSY CIA SECTION - MAYA'S CUBICLE - DAY,doc_51_chunk_0,Jessica beaming as she approaches Maya.,
52、INT. AMERICAN EMBASSY CIA SECTION - MAYA'S CUBICLE - DAY,doc_51_chunk_0,"Jessica pops a CD into Maya's computer, loads a file that plays the same video clip we have just seen.",
9、INT. AMERICAN EMBASSY CIA SECTION - CONFERENCE ROOM,doc_8_chunk_3,(reading from her FILE),"Meeting room, Daniel and Maya enter late"
46、INT. MARRIOTT HOTEL RESTAURANT - NIGHT,doc_45_chunk_0,Jessica is waiting at the table in a beautifully appointed room.,"Marriott Hotel, Islamabad, Pakistan"
53、INT. AMERICAN EMBASSY CIA SECTION - STATION CHIEF'S OFFICE -,doc_52_chunk_1,CATCHING ON,
64、EXT. CAMP CHAPMAN - CIA COMPOUND,doc_63_chunk_0,Jessica looks up to see the car approaching and puts the phone back in her pocket.,Sedan 50 yards away
