doc_title,chunk_id,fact,scene_context
120、INT. SUBMARINE SICKBAY - DAY,doc_119_chunk_0,Kyle keeps the snapshot.,Connor's medical area
120、INT. SUBMARINE SICKBAY - DAY,doc_119_chunk_1,Kyle leaves the room.,Kate asks Kyle to leave the room.
108、EXT. OFFICE PARK FACILITY - NIGHT,doc_107_chunk_1,Kyle Reese arrives just in time to prevent the tank from firing again.,Tank chase scene
106、INT. LABORATORY - NIGHT,doc_105_chunk_6,The restraints on Kyle Reese retract automatically.,"Kyle's chamber, tray slides out"
22、EXT. HIGHWAY - NIGHT,doc_21_chunk_14,Kyle Reese remains with Marcus Wright.,"H-K vanishes, girl rises, Kyle stays with Marcus"
117、EXT. COASTLINE - DAY,doc_116_chunk_2,Kyle Reese stays close together with Marcus and Star.,Connor replaces mask and moves to direct troops.
117、EXT. COASTLINE - DAY,doc_116_chunk_1,Kyle Reese has arrived at the location.,"Marcus giving directions to a man, Kyle approached by John Connor"
107、INT. UNDERGROUND GARAGE - NIGHT,doc_106_chunk_2,The hydrogen car explosion occurs near Kyle Reese.,"Hydrogen car explosion near Kyle and Star, causing the building to shake."
107、INT. UNDERGROUND GARAGE - NIGHT,doc_106_chunk_1,Kyle is behind a concrete post.,Garage area during an attack by Terminators
26、INT. ABANDONED MOTEL ROOM - DAY,doc_25_chunk_6,Kyle Reese is asleep.,
26、INT. ABANDONED MOTEL ROOM - DAY,doc_25_chunk_7,Kyle Reese is asleep.,"In the room, after Kyle's dialogue"
25、INT. FAST FOOD JOINT - DAY,doc_24_chunk_1,Kyle receives an unopened packet of condiments.,"Scavenging trash for condiments, after Star finds packets."
30、EXT. TEXAS PLAINS - NIGHT,doc_29_chunk_0,Kyle Reese is driving the jeep.,Moonlit off-road journey
42、INT. TRANSPORT - NIGHT,doc_41_chunk_1,Kyle Reese has a fresh bar code seared into his arm.,During the aerostat attack
33、EXT. SERVICE STATION - DAY,doc_32_chunk_0,Kyle Reese is being carried by the harvester.,outside the station
32、INT. SERVICE STATION - DAWN,doc_31_chunk_3,Kyle's handgun is taken by Bull.,"Garage, during the garage confrontation with PIG, BULL, and COW."
40、INT. TRANSPORT - NIGHT,doc_39_chunk_0,Kyle is in a steel container.,Prison transport during landing
88、INT. LABORATORY - NIGHT,doc_87_chunk_3,Kyle Reese receives a green barcode.,During candidate review
33、EXT. SERVICE STATION - DAY,doc_32_chunk_1,Kyle Reese becomes unconscious after being injected by the harvester.,Harvester injects Kyle Reese.
58、INT. UNDERGROUND GARAGE - NIGHT,doc_57_chunk_1,Kyle Reese makes a commitment to stick together with STAR,"Prison ramp with frosted windows, during a moment of fear"
109、EXT. PARK/WOODS - NIGHT,doc_108_chunk_0,Kyle remains ahead of the fire.,in the woods during the tank chase
25、INT. FAST FOOD JOINT - DAY,doc_24_chunk_0,Kyle has searched the taco place multiple times before.,Inside a ruined taco place.
82、INT. KYLE'S TESTING CHAMBER - DAY,doc_81_chunk_0,Kyle Reese is no longer singing.,
78、INT. COMMAND CENTER/INTERROGATION CELL - DAY,doc_77_chunk_2,Kyle Reese mentioned the names of two children as Star and Kyle.,
78、INT. COMMAND CENTER/INTERROGATION CELL - DAY,doc_77_chunk_2,Kyle Reese is trying to find his friends.,
100、INT. NEURAL NET CHAMBER - NIGHT,doc_99_chunk_3,Kyle Reese's image is marked with the word 'PROCESSED'.,Screen display showing Kyle Reese's image labeled 'PROCESSED'.
32、INT. SERVICE STATION - DAWN,doc_31_chunk_5,Kyle Reese exits the location.,Escape from Bull
57、INT. TRANSPORT - NIGHT,doc_56_chunk_2,"Kyle's graffiti depicts Kyle, Star, and Marcus.","Prison setting, prisoners running by."
