doc_title,chunk_id,description,scene_context
108、EXT. OFFICE PARK FACILITY - NIGHT,doc_107_chunk_1,"KYLE ROARS around a corner, just in time.",
108、EXT. OFFICE PARK FACILITY - NIGHT,doc_107_chunk_1,"However, in so doing, he nearly runs over--",
23、EXT. HIGHWAY - DAWN,doc_22_chunk_1,cocks his head at him,
120、INT. SUBMARINE SICKBAY - DAY,doc_119_chunk_1,"KYLE reluctantly leaves, still looking at the photo, with a nod to MARCUS on the way out.","In the room, after Kate asks Kyle to leave."
120、INT. SUBMARINE SICKBAY - DAY,doc_119_chunk_1,"He joins STAR in the doorway, they go off together.","In the room, after Kate asks Kyle to leave."
109、EXT. PARK/WOODS - NIGHT,doc_108_chunk_1,KYLE strikes a GLANCING BLOW against a tree trunk,"In the woods, ATV topples"
109、EXT. PARK/WOODS - NIGHT,doc_108_chunk_0,KYLE steers around a GAZEBO,"Chase scene: tank pursuing, steering around a gazebo"
109、EXT. PARK/WOODS - NIGHT,doc_108_chunk_0,"Kyle steers toward THE WOODS, dodging between the thick TREES",Chase scene: entering the woods to avoid the tank
109、EXT. PARK/WOODS - NIGHT,doc_108_chunk_0,KYLE barely stays ahead of the FIRE,Chase scene: avoiding the fire set by the tank
108、EXT. OFFICE PARK FACILITY - NIGHT,doc_107_chunk_0,has to swerve to avoid the stolen BUS,"Campus, during a chase with SKYNET tanks"
108、EXT. OFFICE PARK FACILITY - NIGHT,doc_107_chunk_0,"WHOOPS, heading across the campus","Campus, during a chase with SKYNET tanks"
117、EXT. COASTLINE - DAY,doc_116_chunk_2,"MARCUS, KYLE and STAR stay close together.",Connor replacing mask and moving to direct troops
23、EXT. HIGHWAY - DAWN,doc_22_chunk_0,"KYLE, STAR and MARCUS move along the roadside, heading toward dark BUILDINGS a few hundred yards off near an overpass.","Roadside near an overpass, heading toward dark buildings."
120、INT. SUBMARINE SICKBAY - DAY,doc_119_chunk_0,staring at a small POLAROID PHOTO in his hand,Connor's private medical area
120、INT. SUBMARINE SICKBAY - DAY,doc_119_chunk_0,starts to hand the photo back,Connor's private medical area
120、INT. SUBMARINE SICKBAY - DAY,doc_119_chunk_0,"is a bit puzzled, but obediently keeps the snapshot",Connor's private medical area
108、EXT. OFFICE PARK FACILITY - NIGHT,doc_107_chunk_2,"KYLE, focused on the pursuing tank, didn't even see this.",Chase through facility
108、EXT. OFFICE PARK FACILITY - NIGHT,doc_107_chunk_2,"KYLE takes his vehicle through a large FOUNTAIN, which the TANK SMASHES to bits.",Chase through facility
115、EXT. COASTLINE/DOCK - NIGHT/DAWN,doc_114_chunk_3,Kyle and Star back away from him.,
115、EXT. COASTLINE/DOCK - NIGHT/DAWN,doc_114_chunk_2,Kyle and Star stare at him with astonishment.,Marcus climbs onto the dock from shallow water
