doc_title,chunk_id,description,scene_context
18、INT. BRIAN'S APARTMENT - OFFICE - CONTINUOUS,doc_17_chunk_2,Brian comes up behind her and starts to kiss her neck.,
55、INT. BROWNSTONE - DAY,doc_54_chunk_0,"Brian overhears, rolls his eyes and pulls her aside.",
61、EXT. CENTRAL PARK - A LITTLE LATER,doc_60_chunk_3,Brian feels badly.,
54、INT. ROBERTA'S APARTMENT - LIVING ROOM - NIGHT,doc_53_chunk_1,"Brian regrets hurting her and moves to her, kissing her shoulder.",
54、INT. ROBERTA'S APARTMENT - LIVING ROOM - NIGHT,doc_53_chunk_2,He laughs and coaxes her to kiss him -- a temporary truce.,
63、INT. BROWNSTONE - DAY,doc_62_chunk_1,Brian watches this interaction as he sands a door.,
141、INT. CARNEGIE HALL - BACK STAGE - NIGHT,doc_140_chunk_1,"Brian is walking towards her, wearing a tux.",A social gathering or event where Roberta is present.
49、INT. ROBERTA'S APARTMENT - LIVING ROOM - NIGHT,doc_48_chunk_2,Brian gives her a big smile.,"Outside the door, after Roberta opens it upon hearing his voice."
63、INT. BROWNSTONE - DAY,doc_62_chunk_2,"Brian smiles at her, impressed.",
55、INT. BROWNSTONE - DAY,doc_54_chunk_2,Brian throws up his hands.,
55、INT. BROWNSTONE - DAY,doc_54_chunk_2,He stomps off.,
"33、INT. BRIAN'S HOTEL ROOM, TEXAS - NIGHT",doc_32_chunk_0,"Brian's on the phone with Roberta. He's in a t-shirt and sweats, and his papers are scattered on the bed.",
61、EXT. CENTRAL PARK - A LITTLE LATER,doc_60_chunk_0,"Brian and Roberta speak as they stroll; the boys run ahead of them, dragging sticks along the pavement.",
18、INT. BRIAN'S APARTMENT - OFFICE - CONTINUOUS,doc_17_chunk_4,He moves to takes out another roller and Roberta stops him.,
18、INT. BRIAN'S APARTMENT - OFFICE - CONTINUOUS,doc_17_chunk_4,touching her hair,
50、INT. BROWNSTONE - DAY (TIME CUT - TWO MONTHS LATER),doc_49_chunk_0,"Brian, Roberta, and a couple of workmen knocking down the walls in an old brownstone.",Scene showing plaster walls being knocked down with sledgehammers.
21、INT. BRIAN'S BATHROOM - DAY,doc_20_chunk_0,Brian throws toiletries into a plastic bag.,
21、INT. BRIAN'S BATHROOM - DAY,doc_20_chunk_0,He stops what he's doing and looks at her.,
60、EXT. CENTRAL PARK - DAY,doc_59_chunk_1,"Brian pretends again to throw Nick in, then puts him down.",
60、EXT. CENTRAL PARK - DAY,doc_59_chunk_1,Brian swoops him up,
18、INT. BRIAN'S APARTMENT - OFFICE - CONTINUOUS,doc_17_chunk_0,Brian enters.,"Scene: Inside a room with a desk lined with leftist political books and files on migrant workers, Roberta is tidying her suitcase near a couch made up as a bed."
18、INT. BRIAN'S APARTMENT - OFFICE - CONTINUOUS,doc_17_chunk_3,BRIAN(kissing her neck),
18、INT. BRIAN'S APARTMENT - OFFICE - CONTINUOUS,doc_17_chunk_3,"He gives her a flirtatious smile, then takes out one of her rollers.",
51、EXT. BROWNSTONE - EAST HARLEM - THE SAME DAY,doc_50_chunk_3,Brian lets her buy this house,
