doc_title,chunk_id,fact,scene_context
109、EXT. STREET - NIGHT,doc_108_chunk_0,Tanner is in the car that was rear-ended.,Car collision scene (Danny's last line)
104、INT. EL CAMINO COLLEGE LIBRARY-DAY,doc_103_chunk_0,Tanner is depicted in the yearbook photo.,Class of '84 yearbook review
104、INT. EL CAMINO COLLEGE LIBRARY-DAY,doc_103_chunk_0,Tanner's major is criminology.,Class of '84 yearbook review
137、INT. POOH-BEAR'S HOUSE - NIGHT,doc_136_chunk_6,Tanner hears the gunfire.,"Outside, descending the bluff"
113、EXT. ROOFTOP-NIGHT,doc_112_chunk_0,Tanner receives an anonymous tip about the deal from a confidential informant.,Tanner and Garcetti watching Battle enter the building
209、INT. CAR - NIGHT,doc_208_chunk_1,Tanner is now the bad cop.,"Trio's relationship dynamic shifts, Tanner becomes the bad cop."
111、EXT. DESERTED PARK-NIGHT,doc_110_chunk_0,Tanner is present at the picnic table with Danny and Garcetti.,"picnic table, talking"
207、INT. BURNED OUT BUILDING - SAME,doc_206_chunk_0,Tanner enters the building.,the building
21、EXT. PART - NIGHT,doc_20_chunk_3,Tanner speaks off-screen.,Bathroom
250、INT. EL CAMINO COLLEGE LIBRARY-DAY,doc_249_chunk_0,Tanner is the person depicted in the class of '84 yearbook photo.,Danny at a table examining the class of '84 yearbook.
250、INT. EL CAMINO COLLEGE LIBRARY-DAY,doc_249_chunk_0,Tanner's major is criminology.,Danny at a table examining the class of '84 yearbook.
255、EXT. STREET - NIGHT,doc_254_chunk_0,Tanner is in the car that was rear-ended.,Low-speed collision scene
222、INT. CAR - DAY,doc_221_chunk_3,Tanner's car is registered to Mrs. Nancy Plummer.,Conversation about car registration
283、INT. POOH-BEAR'S HOUSE - NIGHT,doc_282_chunk_6,Tanner hears the gunfire.,"Outside, descending the bluff"
259、EXT. ROOFTOP-NIGHT,doc_258_chunk_0,Tanner receives an anonymous tip about the deal.,Watching Battle enter the building.
283、INT. POOH-BEAR'S HOUSE - NIGHT,doc_282_chunk_9,Tanner signals for Garcetti to take point.,"House, after hearing Pooh-Bear mumbling."
288、INT. POOH-BEAR'S HOUSE - NIGHT,doc_287_chunk_8,Three shots were fired at Tanner.,Quick flashes of shots fired by Danny during the gunfight.
288、INT. POOH-BEAR'S HOUSE - NIGHT,doc_287_chunk_3,Tanner is shot in the shoulder.,
288、INT. POOH-BEAR'S HOUSE - NIGHT,doc_287_chunk_11,Tanner is dosed with meth.,
63、INT. CAR - NIGHT,doc_62_chunk_1,Tanner is now the bad cop in the trio's relationship.,
61、INT. BURNED OUT BUILDING - SAME,doc_60_chunk_2,Tanner's punches have no effect.,
258、EXT. APARTMENT BUILDING-NIGHT,doc_257_chunk_0,Tanner participates in the arrest of a drug dealer.,"F.B.I. offices, day"
142、INT. POOH-BEAR'S HOUSE - NIGHT,doc_141_chunk_4,Tanner realizes the description of two men with masks and guns about to kill his wife.,
288、INT. POOH-BEAR'S HOUSE - NIGHT,doc_287_chunk_4,Tanner realizes the threat to his wife.,Danny describes a threat to Tanner's wife.
