doc_title,chunk_id,fact,scene_context
122、INT. CONTROL AREA,doc_121_chunk_0,Austin Powers successfully activates the abort button.,
114、INT. FEMBOT LAIR,doc_113_chunk_1,Austin Powers successfully causes a Fembot to malfunction and explode through his seductive actions.,
140、EXT. CARNABY STREET,doc_139_chunk_0,"Austin Powers has visited multiple exotic locations, as evidenced by visa stamps in his passport.",
157、INT. EXAMINATION AREA,doc_156_chunk_1,Austin Powers completes cryogenic evacuation and enters a cryogenic state.,
120、INT. CONTROL AREA,doc_119_chunk_6,Austin Powers successfully kills Random Task by electrocuting him with a Big Gulp.,"Control area with exposed wires; Austin throws a Big Gulp onto wires, causing electrocution."
139、EXT. PHOTO BOOTH,doc_138_chunk_0,Austin Powers is photographed with the Queen in a photo booth.,"Scene with Sixties-era photo booth, as shown in the fourth panel of the film strip."
156、INT. M.O.D. - CRYOGENIC STORAGE FACILITY,doc_155_chunk_1,Austin Powers is revealed to be a freelance operative with a dual identity as a swinging photographer and a gentleman spy.,
131、EXT. RAFT - MIDDLE OF THE OCEAN - DAY,doc_130_chunk_0,Austin Powers reciprocates Vanessa's declaration of love by explicitly stating he loves her too.,"Scene: Floating in an inflatable raft surrounded by fiery debris, during a romantic moment interrupted by external forces."
156、INT. M.O.D. - CRYOGENIC STORAGE FACILITY,doc_155_chunk_3,Austin Powers is successfully reanimated from a state of suspension.,Reanimation chamber: Austin emerges from warm liquid goo as part of a reanimation process.
142、EXT. CARNABY STREET - DAY,doc_141_chunk_0,Austin Powers escapes from a group of schoolgirls by jumping into a moving convertible.,
142、EXT. CARNABY STREET - DAY,doc_141_chunk_0,Austin Powers successfully evades pursuit by joining a marching band and then entering a vehicle.,
148、INT. ELECTRIC PSYCHEDELIC PUSSYCAT SWINGER'S CLUB,doc_147_chunk_1,Austin Powers identifies a disguised individual as one of Dr. Evil's assassins.,
148、INT. ELECTRIC PSYCHEDELIC PUSSYCAT SWINGER'S CLUB,doc_147_chunk_1,Austin Powers physically incapacitates a disguised assassin by punching them.,
131、EXT. RAFT - MIDDLE OF THE OCEAN - DAY,doc_130_chunk_3,Austin Powers receives a business card from Basil Exposition.,
131、EXT. RAFT - MIDDLE OF THE OCEAN - DAY,doc_130_chunk_3,Austin Powers expresses gratitude to Basil Exposition.,
131、EXT. RAFT - MIDDLE OF THE OCEAN - DAY,doc_130_chunk_3,Austin Powers embraces and kisses Vanessa.,
124、INT. CONTROL ROOM,doc_123_chunk_0,Austin Powers successfully saves the world.,
124、INT. CONTROL ROOM,doc_123_chunk_0,Austin Powers acquires a machine gun from a fallen member of the Private Army.,
124、INT. CONTROL ROOM,doc_123_chunk_0,Austin Powers pursues Dr. Evil through a door at the back of the location.,
148、INT. ELECTRIC PSYCHEDELIC PUSSYCAT SWINGER'S CLUB,doc_147_chunk_0,Austin Powers receives the Victoria's Cross from the Queen.,"Scene with the Queen, Coldstream Guards, and the Duke of Edinburgh present."
148、INT. ELECTRIC PSYCHEDELIC PUSSYCAT SWINGER'S CLUB,doc_147_chunk_0,Austin Powers sustains a wound in the buttocks.,"Scene with the Queen, during the award ceremony."
196、INT. HOTEL ROOM,doc_195_chunk_3,The target character refuses to kiss Vanessa because she is drunk.,
104、INT. CORRIDOR,doc_103_chunk_0,Austin Powers decides to stay behind to monitor Dr. Evil while Vanessa goes for help.,Corridor leading to Emergency Exit: Austin instructs Vanessa to get help while he remains to watch Dr. Evil.
104、INT. CORRIDOR,doc_103_chunk_0,Austin Powers acknowledges Vanessa as part of his team and refers to their partnership.,Corridor leading to Emergency Exit: Austin affirms their teamwork when persuading Vanessa to seek help.
16、INT. ELECTRIC PSYCHEDELIC PUSSYCAT SWINGER'S CLUB,doc_15_chunk_0,Austin Powers is awarded a Victoria's Cross by the Queen.,"Scene with the Queen, Coldstream Guards, and the Duke of Edinburgh present."
16、INT. ELECTRIC PSYCHEDELIC PUSSYCAT SWINGER'S CLUB,doc_15_chunk_0,Austin Powers was wounded in the buttocks.,"Scene with the Queen, during the award ceremony."
195、EXT. LAS VEGAS STREET - NIGHT,doc_194_chunk_0,Austin gives a pet rock to Vanessa.,"Las Vegas streets, during a stroll with changing background montages."
157、INT. EXAMINATION AREA,doc_156_chunk_5,Austin Powers agrees to begin his mission immediately upon being informed of the threat.,Scene: Command center briefing following notification about Dr. Evil's activities in Nevada.
157、INT. EXAMINATION AREA,doc_156_chunk_5,Austin Powers is assigned to work with Ms. Kensington on the mission.,Scene: Command center briefing where Basil Exposition provides mission details.
157、INT. EXAMINATION AREA,doc_156_chunk_2,Austin Powers has been cryogenically frozen for thirty years.,Dr. Frankenstein's lab: Basil Exposition informs Austin of his cryogenic freezing.
157、INT. EXAMINATION AREA,doc_156_chunk_2,Austin Powers is unfrozen and regains consciousness in 1997.,Dr. Frankenstein's lab: Austin wakes up and asks where he is after being unfrozen.
198、INT. JAPANESE BATH,doc_197_chunk_1,Austin Powers possesses identification that designates him as an 'International Man of Mystery'.,Scene where Alotta examines Austin's wallet and views his identification.
149、INT. CLUB - BACK ROOM,doc_148_chunk_0,Austin Powers attempts to stop Dr. Evil's escape by firing at the cryogenic egg chair.,"Scene: Dr. Evil's lair, during the cryogenic freezing sequence."
149、INT. CLUB - BACK ROOM,doc_148_chunk_0,Austin Powers witnesses Dr. Evil initiating a cryogenic freezing process to escape.,"Scene: Dr. Evil's lair, as the egg chair fills with mist and the sign indicates freezing beginning."
197、INT. ALOTTA'S JAPANESE STYLE PENTHOUSE,doc_196_chunk_0,Austin Powers successfully photographs a dossier containing Virtucon's holdings.,Dark penthouse suite: Austin uses a miniature camera/pendant to photograph classified documents from a briefcase.
158、INT. M.O.D. - QUARTERMASTER'S WINDOW,doc_157_chunk_1,Austin Powers agrees to sign a document to expedite proceedings.,Scene at a location where Austin is shown a book and asked to sign; the clerk presents the book to him.
158、INT. M.O.D. - QUARTERMASTER'S WINDOW,doc_157_chunk_1,Austin Powers is informed of the availability of his preserved private jet at Heathrow Airport.,Scene where Vanessa instructs Austin about immediate departure and mentions the jet.
215、INT. PROJECT VULCAN RESEARCH ROOM,doc_214_chunk_0,Austin Powers successfully knocks out two scientists using judo chops.,
202、INT. BRITISH MAKESHIFT HQ,doc_201_chunk_5,Austin Powers admits to having had sexual relations with Ms. Fagina.,Scene in which Vanessa expresses jealousy about Ms. Fagina and Austin responds to her concerns.
