doc_title,chunk_id,description,scene_context
119、INT. CONTROL ROOM,doc_118_chunk_0,Austin begins to enter.,
125、INT. CORRIDOR,doc_124_chunk_0,Austin chases after Dr. Evil.,
115、INT. MAIN CHAMBER,doc_114_chunk_0,Austin and Vanessa lead FIFTEEN COMMANDOS into the chamber,
127、INT. CORRIDOR,doc_126_chunk_0,Austin and Vanessa run to the main chamber,
126、INT. DR. EVIL'S PRIVATE QUARTERS,doc_125_chunk_4,Austin SHOOTS the knife out of her hand.,
117、INT. DR. EVIL'S MAIN CHAMBER,doc_116_chunk_0,"Austin, Vanessa, and three commandos are pinned down behind several VIRTUCON BARRELS",
126、INT. DR. EVIL'S PRIVATE QUARTERS,doc_125_chunk_0,"Austin bursts in, catching Dr. Evil packing a suitcase.",
103、INT. PSYCHEDELIC SCENE BREAK,doc_102_chunk_0,Austin and the go-go girl dance crazily.,TITLE sequence: Psychedelic Wa-wa Pedal Funky Drummer Beat.
124、INT. CONTROL ROOM,doc_123_chunk_0,"Austin picks up a MACHIEN GUN from a fallen Private Army guy and runs to the door at the back, chasing Dr. Evil.",
106、INT. CORRIDOR,doc_105_chunk_0,Austin tries to turn the cart around in the narrow corridor.,
106、INT. CORRIDOR,doc_105_chunk_0,He begins a twenty-seven point turn.,
120、INT. CONTROL AREA,doc_119_chunk_3,Austin passes through the force field and heads for the door,
120、INT. CONTROL AREA,doc_119_chunk_3,He begins looking furiously for the abort button,
126、INT. DR. EVIL'S PRIVATE QUARTERS,doc_125_chunk_6,Austin SHOOTS and misses.,
126、INT. DR. EVIL'S PRIVATE QUARTERS,doc_125_chunk_6,Austin and Vanessa run out the door into the...,
111、INT. FEMBOT'S LAIR,doc_110_chunk_0,Austin is on the bed being held down by the Fembots.,
111、INT. FEMBOT'S LAIR,doc_110_chunk_0,Austin closes his eyes and puts his fingers in his ears.,
109、INT. FEMBOT LAIR,doc_108_chunk_0,"AUSTIN Hello, hello.",
109、INT. FEMBOT LAIR,doc_108_chunk_0,"AUSTIN (looking at his watch) No, actually, I have to save the world.",
120、INT. CONTROL AREA,doc_119_chunk_4,Austin sees the abort button. It is across the room.,
120、INT. CONTROL AREA,doc_119_chunk_4,"Austin sees him and goes to shoot him, but he has run out of bullets.",
122、INT. CONTROL AREA,doc_121_chunk_0,Austin dives in SLOW MOTION towards the abort button. He flies through the air for an inordinate length of time.,
122、INT. CONTROL AREA,doc_121_chunk_0,His hand lands on the button.,
109、INT. FEMBOT LAIR,doc_108_chunk_1,A PAIR OF FEMALE LEGS drop and wrap around Austin's neck and lift him up. His feet leave the floor.,
109、INT. FEMBOT LAIR,doc_108_chunk_1,Austin is overcome. The room starts to spin.,
120、INT. CONTROL AREA,doc_119_chunk_1,Austin heads for the door until he smacks into AN INVISIBLE FORCE FIELD.,
120、INT. CONTROL AREA,doc_119_chunk_1,"He turns and sees a bank of old-fashioned computers labeled ""DESTRUCTACON 5000"".",
120、INT. CONTROL AREA,doc_119_chunk_5,Austin makes his way across the room to the button.,
120、INT. CONTROL AREA,doc_119_chunk_5,The shoe HITS AUSTIN IN THE HEAD.,
120、INT. CONTROL AREA,doc_119_chunk_5,Austin pauses.,
114、INT. FEMBOT LAIR,doc_113_chunk_0,Austin starts his seductive dance.,
114、INT. FEMBOT LAIR,doc_113_chunk_0,"He does a quick head count of the Fembots, reaches out of frame, pulls out eight cigarettes, put them in his mouth and lights them with a blowtorch.",
131、EXT. RAFT - MIDDLE OF THE OCEAN - DAY,doc_130_chunk_0,Austin and Vanessa are floating in a large inflatable raft.,
131、EXT. RAFT - MIDDLE OF THE OCEAN - DAY,doc_130_chunk_0,"Austin and Vanessa draw towards each other, preparing for a passionate kiss.",
131、EXT. RAFT - MIDDLE OF THE OCEAN - DAY,doc_130_chunk_3,Austin thanks Basil.,
131、EXT. RAFT - MIDDLE OF THE OCEAN - DAY,doc_130_chunk_3,Austin and Vanessa embrace and kiss.,
118、INT. CATWALK,doc_117_chunk_1,"They have landed safely, but are surrounded by FIVE PRIVATE ARMY SOLDIERS, armed to the teeth—one has a bazooka, one has a flamethrower, one has a Gatling gun, etc. They see Austin and throw down their weapons, pulling out KNIVES.",
120、INT. CONTROL AREA,doc_119_chunk_0,Austin enters the control area.,
120、INT. CONTROL AREA,doc_119_chunk_0,"Austin returns fires, shooting up some electrical equipment.",
120、INT. CONTROL AREA,doc_119_chunk_0,Austin sees Mr. Bigglesworth running out a red door.,
120、INT. CONTROL AREA,doc_119_chunk_6,Austin throws the drink at Random Task's feet.,"Inside a control area with exposed wires, during a confrontation with Random Task."
120、INT. CONTROL AREA,doc_119_chunk_6,AUSTIN Shocking.,"Inside a control area with exposed wires, after electrocuting Random Task with a Big Gulp."
114、INT. FEMBOT LAIR,doc_113_chunk_1,Austin smokes the remaining cigarette.,
114、INT. FEMBOT LAIR,doc_113_chunk_1,Austin begins to do a seductive striptease.,
114、INT. FEMBOT LAIR,doc_113_chunk_1,"He takes off his shirt, revealing his hairy chest, and focuses his sexual energy on one Fembot.",
131、EXT. RAFT - MIDDLE OF THE OCEAN - DAY,doc_130_chunk_4,"Still kissing Vanessa, Austin motions with his thumbs to the pilot of the helicopter to lift Basil up.",
131、EXT. RAFT - MIDDLE OF THE OCEAN - DAY,doc_130_chunk_4,Austin and Vanessa kiss again.,
118、INT. CATWALK,doc_117_chunk_2,Austin stabs him.,
118、INT. CATWALK,doc_117_chunk_2,Austin also stabs him.,
118、INT. CATWALK,doc_117_chunk_2,Austin does the stabbing motion.,
118、INT. CATWALK,doc_117_chunk_2,"Austin says, 'Blast! Out of ammo.'",
139、EXT. PHOTO BOOTH,doc_138_chunk_0,Austin steps out.,Outside a Sixties-era photo booth as the girls run by.
11、EXT./INT. JAGUAR - STREETS OF LONDON - DAY,doc_10_chunk_0,"The driver of the Jag is Austin's associate, MRS. KENSINGTON, a beautiful woman in her thirties.",
11、EXT./INT. JAGUAR - STREETS OF LONDON - DAY,doc_10_chunk_0,They drive against obvious REAR PROJECTION of 1960's London.,
11、EXT./INT. JAGUAR - STREETS OF LONDON - DAY,doc_10_chunk_0,Austin says hello to Mrs. Kensington.,
136、EXT. CARNABY STREET,doc_135_chunk_0,He JUDO CHOPS them.,
136、EXT. CARNABY STREET,doc_135_chunk_0,he runs away.,The mob of girls catches up to Austin
108、INT. CORRIDOR,doc_107_chunk_0,Austin's still trying to turn the cart around.,
108、INT. CORRIDOR,doc_107_chunk_0,Austin jumps out and starts running down the hall.,
108、INT. CORRIDOR,doc_107_chunk_0,Austin comes to a T in the hall and goes around the corner.,
108、INT. CORRIDOR,doc_107_chunk_0,He sees two GUARDS and ducks into a door.,
137、EXT. PHONE BOOTH,doc_136_chunk_0,Austin's in a phone booth with his back turned.,
137、EXT. PHONE BOOTH,doc_136_chunk_0,"He steps out, disguised only by a beard.",
148、INT. ELECTRIC PSYCHEDELIC PUSSYCAT SWINGER'S CLUB,doc_147_chunk_3,Austin sees Dr. Evil as he runs through a door.,
15、INT. ELECTRIC PSYCHEDELIC PUSSYCAT SWINGER'S CLUB,doc_14_chunk_0,Austin Powers hands Andy a can of soup.,
118、INT. CATWALK,doc_117_chunk_0,"Austin goes to shoot, but he's out of bullets.",
118、INT. CATWALK,doc_117_chunk_0,Austin and Vanessa run along the catwalk towards the control room.,
118、INT. CATWALK,doc_117_chunk_0,Austin Follow me! We're going to have to jump over the rail!,
118、INT. CATWALK,doc_117_chunk_0,They continue to run towards the guards behind some STACKED BARRELS.,ANGLE ON SIDE SHOT OF CATWALK
135、EXT. CARNABY STREET - DAY,doc_134_chunk_3,Austin throws the camera in the air behind him.,"On a photo shoot set, immediately after finishing a photoshoot."
135、EXT. CARNABY STREET - DAY,doc_134_chunk_3,Austin runs away.,"On the shoot site, when a group of MOD GIRLS recognizes him and begins screaming hysterically."
149、INT. CLUB - BACK ROOM,doc_148_chunk_0,Austin begins FIRING at the egg chair.,"Inside Dr. Evil's lair, as the egg chair activates and starts to rise."
141、EXT. CARNABY STREET - DAY,doc_140_chunk_0,Austin flips a coin into a BLIND MAN's cup.,
141、EXT. CARNABY STREET - DAY,doc_140_chunk_0,"Austin wags his finger in a ""oh, you"" fashion, and then proceeds to knee him the balls.",
