doc_title,chunk_id,fact,scene_context
21、INT. WESTLAKE LAB - NIGHT,doc_20_chunk_0,Julie is asleep.,LATER THAT NIGHT: Julie asleep.
20、INT WESTLAKE LAB - NIGHT,doc_19_chunk_10,Julie knows the information Peyton was trying to convey.,"Lab, during the slide show presentation."
25、INT STRACK'S OFFICE - DAY,doc_24_chunk_10,Julie Hastings explicitly states that her commitment is temporary.,
20、INT WESTLAKE LAB - NIGHT,doc_19_chunk_4,The 'going out' period between Peyton and Julie lasted twenty years.,Montage of Peyton and Julie throughout the years
20、INT WESTLAKE LAB - NIGHT,doc_19_chunk_7,Julie gave Peyton a bottle of Dom Perignon Champagne for his twenty-first birthday.,Slide presentation of a wax-covered bottle
49、INT. JULIE'S APARTMENT - BEDROOM - NIGHT,doc_48_chunk_2,Julie continues to sleep.,DARK 4AN
51、INT WAREHOUSE,doc_50_chunk_2,"The photograph album contains a photograph depicting Julie Hastings on the Darkman's shoulder, laughing.","Warehouse, Darkman examining a photograph album."
7、INT. HUNT CLUB LOBBY- DAY,doc_6_chunk_0,Julie Hastings was waiting for Louis Strack Sr. and Louis Strack Jr. to arrive.,"Lobby, as Louis Strack Sr. and Louis Strack Jr. enter the lobby."
27、INT. ELEVATOR STRACK'S BUILDING - DAY,doc_26_chunk_0,Julie is aware of the women's remarks.,"Elevator, during descent"
81、EXT. WAREHOUSE - ALLEY,doc_80_chunk_0,"Julie has witnessed Darkman rush down the alley, unlock the warehouse door, and rush inside.",Darkened alley outside warehouse
87、INT. WAREHOUSE,doc_86_chunk_0,Julie was hustled into a Continental car and the car drove off.,Warehouse: Julie hustled into Continental car and driven off.
100、INT. CONSTRUCTION ELEVATOR,doc_99_chunk_3,Julie knows the pedestrian is Darkman.,construction trailer
85、INT. STRACK'S LUXURIOUS STUDY- DAY,doc_84_chunk_7,Julie exits the room.,"Strack's office, after Strack says goodbye"
100、INT. CONSTRUCTION ELEVATOR,doc_99_chunk_0,Julie sees Darkman's burns.,"Inside, after Darkman turns to show his burns."
61、EXT. CEMETERY - DAY - WIDE SHOT OF JULIE,doc_60_chunk_0,Julie sees Peyton.,At Peyton's marker on a quiet path.
8、INT HUNT CLUB PRIVATE DINING. ROOM - DAY,doc_7_chunk_8,Julie departs the location with Strack Sr.,"Bar scene, Julie and Strack Sr. leave together after Julie's refusal to toast."
83、INT. WAREHOUSE,doc_82_chunk_0,Julie sees the pink elephant.,warehouse
