scene,question,answer,evidence,qa_type
90、法院门口，日，内,姜仁浩在混乱中重复了什么信息？,民秀是听不到声音也说不了话的孩子,姜仁浩哭喊着：这个孩子，既听不到声音，也说不了话，这个孩子的名字，叫民秀,dialogue/beliefs
7、火车隧道，夜，外,"在[7、火车隧道，夜，外]中, 小男孩的行动状态如何？",脚步沉重，突然停下并转身,他穿着一双黑白相间的拖鞋，脚步沉重，走着走着，他突然停下来，然后转过了身。,character states
63、雾津人权维护中心，夜，外,徐友真在阳台上对私下协商有何反应？,徐友真吃惊并质问协商的意义,徐友真有些吃惊：私下协商？孩子们都被性侵犯了，协商什么啊协商！,detailed description
11、铁轨，夜，外,"在[11、铁轨，夜，外]中, 小男孩的状态如何？",已经死亡,铁轨另一侧，是已经死去的小男孩的身体,character states
56、公路上，日，外,徐友真为何认为姜仁浩性格不一般？,因他被吐痰后仅淡淡询问在干什么,都往你脸上吐痰了你竟然还只是淡淡的说了一句你在干什么,causal/relational queries
79、街道，夜，外,徐友真表达了什么请求？,见孩子们一面再走吧！,徐友真：见孩子们一面再走吧！,dialogue/beliefs
45、姜仁浩家，夜，内,姜仁浩为什么无地自容？,母亲提到他过去不顾家庭，只顾画画。,母亲：你为了画画，四处晃荡的时候，你难道忘了我和松儿她妈是怎么把松儿养大还供着你的吗？,causal/relational queries
37、饭店，夜，内,姜仁浩为什么突然起身离开？,意识到润慈爱和校长的情人关系,姜仁浩突然意识到什么，赶紧起身离开了。,causal/relational queries
72、教学楼走廊，夜，内,姜仁浩认为谁可能销毁校长的东西？,他老婆或情人润慈爱,姜仁浩：他老婆吗？他老婆那么信任他，他能让她知道自己是个变态吗？难道还能找他的情人润慈爱吗？,dialogue/beliefs
23、办公室，日，内,"在[23、办公室，日，内]中, 民秀当前的情绪状态如何？",魂不守舍,你说民秀啊！那小子的弟弟前几天因火车意外丧生了，孩子现在肯定是魂不舍设的,character states
74、律师事务所，日，内,姜仁浩提到录像带日期如何？,与妍斗证词上的日期一致。,录像带上的日期和妍斗证词上说的目击到的那天一致。,dialogue/beliefs
83、街道，夜，外,徐友真对姜仁浩说了什么？,民秀去找朴宝贤了，说是要去报仇。,徐友真冲进大雨对电话那头的姜仁浩：民秀去找朴宝贤了，说是要去报仇。,dialogue/beliefs
79、街道，夜，外,姜仁浩说了什么？,对不起，没能帮到底。,姜仁浩：对不起，没能帮到底。,dialogue/beliefs
64、宾馆，夜，内,黄律师提醒姜仁浩时提到女儿的什么情况？,女儿病得不轻,黄律师：姜老师，你还得为你那年幼的女儿着想啊！听说女儿病得不轻啊。,detailed description
76、法庭，日，内,法官对被告人的犯罪行为有何评价？,犯罪性质非常恶劣，并且不顾保护残疾人儿童的社会性责任,法官：三个被告人身为聋哑人学校教师却对年幼的学生进行性侵犯，犯罪性质非常恶劣，并且，不顾保护残疾人儿童的社会性责任，把被害者沦为满足性欲的对象，对其进行强制性骚扰或者性侵犯，应当给予严重惩罚。,dialogue/beliefs
17、校长室，日，内,"在[17、校长室，日，内]中, 李江锡和李江福的关系是什么？",孪生兄弟,姜仁浩看了看表情严肃的李江福，又看了看满脸笑容的李江锡，两人长得一模一样，他面露惊讶的表情。,character states
19、仓库，夜，外,"在[19、仓库，夜，外]中, 姜仁浩母亲对金额的反应如何？",表现出强烈惊讶,母亲画外音：我的天啊，让我突然上哪弄这么多钱啊！,character states
67、法院大厅，日，内,姜仁浩如何回应母亲的质问？,抓住金妍斗往法庭走,姜仁浩说完抓住金妍斗往法庭走。,detailed description
14、乡间小路，日，外,徐友真提到他们的工作是什么？,专门针对酗酒闹事，对老婆和孩子施以暴力的人渣。,干我们这一行的，也会结下不少仇家，跟刑警的工作有点像哦，专门针对酗酒闹事，对老婆和孩子施以暴力的人渣。,dialogue/beliefs
78、KTV，夜，内,「事必归正」指什么？,正义必定胜利,行政室长：事必归正，正义必定胜利，这句话说得好啊！,terminology/abbreviation/concept
