doc_title,chunk_id,fact,scene_context
29、INT. UPPER EASTSIDE HALLWAY - DAY,doc_28_chunk_1,Eddie Flemming identifies himself as a homicide detective to Rose Hearn.,Scene where Eddie and Jordy approach Rose Hearn's door and request entry.
116、INT. EDDIE'S APARTMENT - NIGHT,doc_115_chunk_10,Eddie successfully incapacitates Emil by knocking him out with a chair and stabbing him repeatedly with the chair legs.,
116、INT. EDDIE'S APARTMENT - NIGHT,doc_115_chunk_10,Eddie drives Oleg back across the room and pins him to the wall using a chair.,
5、INT. MENS ROOM,doc_4_chunk_0,Eddie explicitly states his intention to propose marriage the following day at lunch.,
28、EXT. KING EDWARD HOTEL - DAY,doc_27_chunk_0,Eddie Flemming proposes a coin flip to determine whether Jordy can accompany him.,
28、EXT. KING EDWARD HOTEL - DAY,doc_27_chunk_0,Eddie Flemming calls 'heads' in the coin flip decision.,
53、INT. PLANET HOLLWYOOD - NIGHT,doc_52_chunk_2,Eddie Flemming is a celebrated New York City Homicide Detective.,Television broadcast introduction by Hawkins.
24、INT. MILOS' APARTMENT - DAWN,doc_23_chunk_2,Eddie Flemming confirms that the medical examiner's report shows both victims were dead before the fire.,
24、INT. MILOS' APARTMENT - DAWN,doc_23_chunk_2,Eddie Flemming acknowledges that the male victim was stabbed so hard the knife tip broke off in his spine.,
76、INT. MENS ROOM,doc_75_chunk_0,Eddie explicitly states his intention to propose marriage the following day at lunch.,
15、EXT. MILOS' APARTMENT BUILDING - NIGHT,doc_14_chunk_1,Eddie is in possession of a baggie containing a timer.,
15、EXT. MILOS' APARTMENT BUILDING - NIGHT,doc_14_chunk_1,Eddie confirms that two bodies have been found at the crime scene.,
15、EXT. MILOS' APARTMENT BUILDING - NIGHT,doc_14_chunk_1,Eddie denies Nicollette access to the crime scene.,
116、INT. EDDIE'S APARTMENT - NIGHT,doc_115_chunk_1,Eddie Flemming places an engagement ring box on the coffee table next to a vase of flowers.,
116、INT. EDDIE'S APARTMENT - NIGHT,doc_115_chunk_1,Eddie Flemming writes a marriage proposal message on a card and places it in the flowers.,
116、INT. EDDIE'S APARTMENT - NIGHT,doc_115_chunk_1,Eddie Flemming sets up a romantic environment by dimming the lights and playing music.,
116、INT. EDDIE'S APARTMENT - NIGHT,doc_115_chunk_15,Eddie Flemming has died and is the subject of a funeral attended by a large gathering of police officers and dignitaries.,"Opening scene: The funeral is shown on the evening news, with Eddie's NYPD ID photo displayed."
116、INT. EDDIE'S APARTMENT - NIGHT,doc_115_chunk_15,Eddie Flemming was a member of the NYPD.,Opening scene: His NYPD uniform and ID photo are shown during the news coverage of his funeral.
26、INT. KING EDWARD HOTEL ROOM - DAY,doc_25_chunk_7,Eddie correctly identifies the location of the broken tip.,
26、INT. KING EDWARD HOTEL ROOM - DAY,doc_25_chunk_7,Eddie acknowledges Tommy's work by praising him after receiving the escort service address.,
26、INT. KING EDWARD HOTEL ROOM - DAY,doc_25_chunk_7,Eddie gives a direct order to obtain an address linked to the escort service number.,
124、INT. PLANET HOLLWYOOD - NIGHT,doc_123_chunk_6,Eddie successfully subdues Emil by knocking him out of the way and stabbing him with the legs of a chair.,"Eddie's temple: During a physical confrontation, Eddie overpowers Emil and incapacitates him."
124、INT. PLANET HOLLWYOOD - NIGHT,doc_123_chunk_6,Eddie pins Oleg to the wall using a chair during a confrontation.,Eddie's temple: Eddie uses a chair to restrain Oleg and force him back across the room.
45、INT. EDDIE'S APARTMENT - NIGHT,doc_44_chunk_10,Eddie successfully incapacitates Emil by knocking him out with a chair and stabbing him repeatedly with the broken chair legs.,
45、INT. EDDIE'S APARTMENT - NIGHT,doc_44_chunk_10,Eddie subdues Oleg by driving him back across the room and pinning him to the wall with a chair.,
85、INT. MILOS' APARTMENT - NIGHT,doc_84_chunk_1,Eddie Flemming is recognized as a celebrity by Korfin.,
85、INT. MILOS' APARTMENT - NIGHT,doc_84_chunk_1,Eddie Flemming previously worked at precinct 2-1 during his time as a rookie.,
45、INT. EDDIE'S APARTMENT - NIGHT,doc_44_chunk_1,Eddie Flemming places an engagement ring box on the coffee table next to a vase of flowers.,
45、INT. EDDIE'S APARTMENT - NIGHT,doc_44_chunk_1,Eddie Flemming writes a marriage proposal message on a card and places it in the flowers.,
45、INT. EDDIE'S APARTMENT - NIGHT,doc_44_chunk_1,Eddie Flemming sets up a romantic environment by dimming the lights and playing music.,
45、INT. EDDIE'S APARTMENT - NIGHT,doc_44_chunk_15,Eddie Flemming has died and is the subject of a funeral attended by a large gathering of police officers and dignitaries.,"Opening scene: The funeral is shown on the evening news, with Eddie's NYPD ID photo displayed."
45、INT. EDDIE'S APARTMENT - NIGHT,doc_44_chunk_15,Eddie Flemming was a member of the NYPD.,Opening scene: His NYPD uniform and ID photo are shown during the news coverage of his funeral.
39、INT. P.B. HERMAN'S RESTAURANT - DAY,doc_38_chunk_8,The target character makes a promise to talk with Nicolle later that night.,"Scene: At home, before Nicolle leaves for her audition."
39、INT. P.B. HERMAN'S RESTAURANT - DAY,doc_38_chunk_8,The target character expresses love to Nicolle.,"Scene: At home, before Nicolle leaves for her audition."
39、INT. P.B. HERMAN'S RESTAURANT - DAY,doc_38_chunk_8,The target character approves of Nicolle bringing her belongings to his place.,"Scene: At home, before Nicolle leaves for her audition."
53、INT. PLANET HOLLWYOOD - NIGHT,doc_52_chunk_6,Eddie successfully subdues Emil by knocking him out of the way and stabbing him with the legs of a chair.,Eddie's temple: Eddie engages in physical combat with Emil and overpowers him.
53、INT. PLANET HOLLWYOOD - NIGHT,doc_52_chunk_6,Eddie pins Oleg to the wall using a chair.,"Eddie's temple: During the confrontation, Eddie uses a chair to restrain Oleg against the wall."
7、EXT. SPANISH HARLEM - DAY,doc_6_chunk_0,Eddie provides a Polaroid of a woman covered in blood to Hawkins.,
7、EXT. SPANISH HARLEM - DAY,doc_6_chunk_0,Eddie explains that the suspect is from Antigua and stabbed his girlfriend because she was taking too long to put on her makeup.,
7、EXT. SPANISH HARLEM - DAY,doc_6_chunk_0,Eddie states that the suspect attended the party after stabbing his girlfriend.,
78、EXT. SPANISH HARLEM - DAY,doc_77_chunk_0,Eddie provides a Polaroid of a woman covered in blood to Hawkins.,
78、EXT. SPANISH HARLEM - DAY,doc_77_chunk_0,Eddie explains that the suspect is from Antigua and stabbed his girlfriend because she was taking too long to put on her make-up.,
78、EXT. SPANISH HARLEM - DAY,doc_77_chunk_0,Eddie states that the suspect attended the party after stabbing his girlfriend.,
97、INT. KING EDWARD HOTEL ROOM - DAY,doc_96_chunk_7,Eddie correctly identifies the location of the broken tip.,
97、INT. KING EDWARD HOTEL ROOM - DAY,doc_96_chunk_7,Eddie gives a direct order to obtain an address from communications.,
97、INT. KING EDWARD HOTEL ROOM - DAY,doc_96_chunk_7,Eddie acknowledges Tommy's work as good.,
114、INT. PRECINCT - DAY,doc_113_chunk_3,Eddie Flemming makes the decision to have Daphne taken to a quiet area to avoid media exposure.,Precinct scene: Eddie explains his decision regarding Daphne's handling to Duffy.
114、INT. PRECINCT - DAY,doc_113_chunk_3,Eddie Flemming explicitly states that the decision regarding Daphne's transfer was his own.,Precinct scene: Eddie takes responsibility for the decision in conversation with Duffy.
114、INT. PRECINCT - DAY,doc_113_chunk_3,Eddie Flemming agrees to hand over the case to Duffy after receiving a briefing from Jordy.,Precinct scene: Eddie offers Duffy control of the case following the briefing.
114、INT. PRECINCT - DAY,doc_113_chunk_3,Eddie Flemming requests to be briefed by Jordy on the case details.,Precinct scene: Eddie indicates readiness to receive information from Jordy.
24、INT. MILOS' APARTMENT - DAWN,doc_23_chunk_0,Eddie is present in the damaged apartment of Milos and Tamina.,Scene: Eddie is found sitting in a singed chair in the ruined apartment.
24、INT. MILOS' APARTMENT - DAWN,doc_23_chunk_0,Eddie is smoking a cigar.,Scene: Eddie asks if it is okay to smoke and is seen smoking a cigar.
24、INT. MILOS' APARTMENT - DAWN,doc_23_chunk_0,Eddie is consuming vodka from a half-pint bottle poured into a 'won ton soup' container.,Scene: Eddie pours vodka from a half-pint bottle into a 'won ton soup' container and is drinking it.
24、INT. MILOS' APARTMENT - DAWN,doc_23_chunk_0,Eddie has possession of a brown legal folder and stacks of photographs.,Scene: The brown legal folder and stacks of photographs are placed on the arm of the armchair where Eddie is sitting.
43、INT. PRECINCT - DAY,doc_42_chunk_3,Eddie Flemming makes the decision to have Daphne taken to a quiet area to avoid media exposure.,Precinct scene: Eddie explains his decision regarding Daphne's handling to Duffy.
43、INT. PRECINCT - DAY,doc_42_chunk_3,Eddie Flemming explicitly states that the decision regarding Daphne's transfer was his own.,Precinct scene: Eddie takes responsibility for the decision in conversation with Duffy.
43、INT. PRECINCT - DAY,doc_42_chunk_3,Eddie Flemming agrees to hand over the case to Duffy after receiving a briefing from Jordy.,Precinct scene: Eddie offers Duffy control of the case following the briefing.
43、INT. PRECINCT - DAY,doc_42_chunk_3,Eddie Flemming requests to be briefed by Jordy on the case details.,Precinct scene: Eddie indicates readiness to receive information from Jordy.
95、INT. MILOS' APARTMENT - DAWN,doc_94_chunk_0,Eddie is present in the ruined apartment of Milos and Tamina.,"Scene: Interior of the burned-out apartment, immediately after Jordy enters."
95、INT. MILOS' APARTMENT - DAWN,doc_94_chunk_0,Eddie is smoking a cigar.,"Scene: Interior of the burned-out apartment, as he sits on a singed chair."
95、INT. MILOS' APARTMENT - DAWN,doc_94_chunk_0,Eddie pours vodka from a half-pint bottle into a 'won ton soup' container.,"Scene: Interior of the burned-out apartment, while seated on a singed chair."
95、INT. MILOS' APARTMENT - DAWN,doc_94_chunk_0,Eddie has a brown legal folder and stacks of photographs in his possession.,"Scene: Interior of the burned-out apartment, placed on the arm of the armchair he is sitting on."
