doc_title,chunk_id,description,scene_context
132、EXT. GARDEN DISTRICT - NIGHT,doc_131_chunk_9,Lestat shivers.,
132、EXT. GARDEN DISTRICT - NIGHT,doc_131_chunk_11,"His hand shoots out and grabs it, squeezes the blood.",Decayed house
13、EXT. CEMETERY - NIGHT,doc_12_chunk_11,"Lestat stands above, laughing.",Louis feeding on slave
13、EXT. CEMETERY - NIGHT,doc_12_chunk_0,"Lestat appears beside him, radiant, beautiful.","Crypt, Louis leaning against stone"
136、EXT. GOLDEN GATE BRIDGE - NIGHT,doc_135_chunk_2,"LESTAT Throws Malloy to one side, climbs into the front seat.",In a car
114、INT. CORRIDOR OF THEATRE DES VAMPIRES - NIGHT,doc_113_chunk_2,Lestat reaches out to Louis.,In a crowd
114、INT. CORRIDOR OF THEATRE DES VAMPIRES - NIGHT,doc_113_chunk_2,Lestat grips Santiago.,In a crowd
114、INT. CORRIDOR OF THEATRE DES VAMPIRES - NIGHT,doc_113_chunk_2,"He stares around him, confused.",In a crowd
114、INT. CORRIDOR OF THEATRE DES VAMPIRES - NIGHT,doc_113_chunk_1,"Lestat is confused, ancient, teetering, reaching for Santiago's shoulder to steady himself.",
114、INT. CORRIDOR OF THEATRE DES VAMPIRES - NIGHT,doc_113_chunk_1,Lestat shakes his head.,
136、EXT. GOLDEN GATE BRIDGE - NIGHT,doc_135_chunk_3,He smiles.,"Inside a car, Lestat at the wheel with Malloy's corpse in the passenger seat."
140、INT. WATERFRONT TAVERN - NIGHT,doc_139_chunk_2,"LESTAT, a hooded figure in the corner, smiles from beneath the shadow of his hood. Gleaming blue eyes.",
142、EXT. WHARF - NIGHT,doc_141_chunk_2,"Lestat floats down on top of him, then lifts him in the air, draws his head back by the hair and sinks his teeth in his neck.",
13、EXT. CEMETERY - NIGHT,doc_12_chunk_8,Lestat leads him into the swamp.,In the swamp
12、EXT. POINTE DU LAC - NIGHT,doc_11_chunk_0,Sitting collected at the head of the steps.,"Gallery steps, Louis running up and sees Lestat sitting at the head of the steps."
12、EXT. POINTE DU LAC - NIGHT,doc_11_chunk_0,rises and descends the steps so fluidly he hardly seems to move.,"Gallery steps, Lestat descends as Louis backs away."
114、INT. CORRIDOR OF THEATRE DES VAMPIRES - NIGHT,doc_113_chunk_4,Lestat struggles with them.,Forcing Louis into a coffin
132、EXT. GARDEN DISTRICT - NIGHT,doc_131_chunk_6,"He reads an early comic, from the turn of the century.",
132、EXT. GARDEN DISTRICT - NIGHT,doc_131_chunk_6,"Without turning his head, he speaks.",
