doc_title,chunk_id,fact,scene_context
172、INT. ANNABELLE'S ROOM - MOMENTS LATER,doc_171_chunk_1,Rachel states her intention to marry Annabelle's father on June 3rd.,
154、EXT. A PERFECTLY MANICURED TWO STORY HOME - DAY,doc_153_chunk_6,Rachel takes the phone from Duncan and speaks to Annab.,
154、EXT. A PERFECTLY MANICURED TWO STORY HOME - DAY,doc_153_chunk_6,Rachel reassures Annab that failing science will not happen while she is responsible.,
177、EXT. PARK - DAY,doc_176_chunk_1,Rachel quits her job.,Scene where Jackie confronts Rachel about leaving her position after having fought for it.
182、INT. BAR - NIGHT,doc_181_chunk_9,Rachel accepts Jackie's flame.,
143、INT. RACHEL'S AND LUKE'S BEDROOM - LATE AFTERNOON,doc_142_chunk_0,Rachel accepts Luke's marriage proposal.,Scene where Rachel wakes up and reacts to the ring being placed on her finger.
143、INT. RACHEL'S AND LUKE'S BEDROOM - LATE AFTERNOON,doc_142_chunk_0,Rachel is given an antique ring by Luke.,Scene where Rachel wakes up and sees the ring on her finger.
164、INT. ELEMENTARY SCHOOL COMMON ROOM - NIGHT,doc_163_chunk_1,Rachel attends Luke's deposition and takes notes as promised.,
164、INT. ELEMENTARY SCHOOL COMMON ROOM - NIGHT,doc_163_chunk_1,Rachel reveals confidential information about Annabelle's relationship with Brad 'The Dreamboat' Kovitsky to Jackie.,
188、EXT. CHAPEL - NIGHT,doc_187_chunk_0,Rachel goes back into the chapel alone after the wake.,"Scene: After the wake, as family and friends depart into the snowy night."
173、EXT. SUBWAY CAR - DAY,doc_172_chunk_3,The target character formally quits her job.,"Scene: At the workplace, during a confrontation with Duncan."
173、EXT. SUBWAY CAR - DAY,doc_172_chunk_3,The target character leaves the location immediately after resigning.,"Scene: At the workplace, after her resignation is met with protest."
154、EXT. A PERFECTLY MANICURED TWO STORY HOME - DAY,doc_153_chunk_0,Rachel picks up Ben from Tucker's birthday party without Jackie's knowledge.,Scene opening: At the door of a suburban home where a birthday party is taking place.
154、EXT. A PERFECTLY MANICURED TWO STORY HOME - DAY,doc_153_chunk_0,Rachel is responsible for taking Ben from the party to a shoot scheduled at three.,Scene opening: At the door of a suburban home where a birthday party is taking place.
157、INT. JACKIE'S KITCHEN - NIGHT,doc_156_chunk_6,The target character acknowledges an emotional connection to the children by stating she thinks of them as her own.,Scene in which Rachel speaks with Jackie about her relationship with the children.
157、INT. JACKIE'S KITCHEN - NIGHT,doc_156_chunk_6,The target character explicitly states her love for the children.,Scene in which Rachel defends her bond with the children against Jackie's challenge.
175、INT. NEWARK AIRPORT - DAY,doc_174_chunk_0,Rachel is present at the airport arrival scene and observes Jackie reuniting with her children.,"Airport arrival gate, as passengers disembark and Jackie is wheeled through."
175、INT. NEWARK AIRPORT - DAY,doc_174_chunk_0,Rachel participates in surprising Jackie upon her arrival.,"Airport arrival gate, where Rachel and the children await Jackie's return."
77、INT. ANNABELLE'S ROOM - MOMENTS LATER,doc_76_chunk_1,"Rachel is scheduled to marry Annabelle's father on June 3rd, pending no unforeseen circumstances.",
62、INT. JACKIE'S KITCHEN - NIGHT,doc_61_chunk_5,The target character acknowledges emotional involvement with the children.,
62、INT. JACKIE'S KITCHEN - NIGHT,doc_61_chunk_5,The target character explicitly states love for the children.,
59、EXT. A PERFECTLY MANICURED TWO STORY HOME - DAY,doc_58_chunk_6,Rachel takes the phone from Duncan and speaks to Annab.,
59、EXT. A PERFECTLY MANICURED TWO STORY HOME - DAY,doc_58_chunk_6,Rachel reassures Annab that failing science will not happen while she is responsible.,
61、EXT. JACKIE'S HOUSE - DAY,doc_60_chunk_1,Rachel Kelly finds airline tickets for a flight from Newark to San Francisco.,
61、EXT. JACKIE'S HOUSE - DAY,doc_60_chunk_1,Rachel Kelly reads a fax from North Point Press addressed to Charlene Drummond.,
48、INT. RACHEL'S AND LUKE'S BEDROOM - LATE AFTERNOON,doc_47_chunk_0,Rachel accepts Luke's marriage proposal.,Scene where Rachel wakes up and reacts to the ring being placed on her finger.
48、INT. RACHEL'S AND LUKE'S BEDROOM - LATE AFTERNOON,doc_47_chunk_0,Rachel is given an antique ring by Luke.,Scene where Rachel wakes up and sees the ring on her finger.
93、EXT. CHAPEL - NIGHT,doc_92_chunk_0,Rachel returns to the chapel alone after the wake.,"Scene: After the wake, as family and friends depart into the snowy night."
78、EXT. SUBWAY CAR - DAY,doc_77_chunk_3,The target character formally quits her job.,"Scene: At the workplace, during a confrontation with Duncan."
78、EXT. SUBWAY CAR - DAY,doc_77_chunk_3,The target character leaves the location immediately after resigning.,"Scene: At the workplace, after her resignation is met with protest."
59、EXT. A PERFECTLY MANICURED TWO STORY HOME - DAY,doc_58_chunk_0,Rachel picks up Ben from Tucker's birthday party without Jackie's knowledge.,Scene opening: At the door of a suburban home where a children's birthday party is taking place.
59、EXT. A PERFECTLY MANICURED TWO STORY HOME - DAY,doc_58_chunk_0,Rachel is responsible for taking Ben from the party to a shoot scheduled at three.,Scene opening: At the door of a suburban home where a children's birthday party is taking place.
95、INT. BALLROOM - NIGHT,doc_94_chunk_5,Rachel receives a small card from inside an envelope.,
95、INT. BALLROOM - NIGHT,doc_94_chunk_5,Rachel is visibly emotional upon reading the contents of the card.,
80、INT. NEWARK AIRPORT - DAY,doc_79_chunk_0,Rachel is present at the airport arrival scene and observes Jackie reuniting with her children.,"Airport arrival gate, as passengers disembark and Jackie is wheeled through."
80、INT. NEWARK AIRPORT - DAY,doc_79_chunk_0,Rachel participates in surprising Jackie upon her arrival.,"Airport arrival gate, where Rachel and the children are waiting to greet Jackie."
82、EXT. PARK - DAY,doc_81_chunk_1,Rachel quits her job.,Scene in which Jackie confronts Rachel about leaving her position after having fought for it.
78、EXT. SUBWAY CAR - DAY,doc_77_chunk_0,Rachel completes photographing the menagerie in the subway car.,
78、EXT. SUBWAY CAR - DAY,doc_77_chunk_0,Rachel hands her camera to Cooper after finishing the photo session.,
78、EXT. SUBWAY CAR - DAY,doc_77_chunk_0,Rachel acknowledges Cooper with a knowing look before handing over the camera.,
78、EXT. SUBWAY CAR - DAY,doc_77_chunk_0,Rachel waves to the animals after the photo session.,
95、INT. BALLROOM - NIGHT,doc_94_chunk_6,Rachel reveals a card with the words 'MY BABIES. ARE SO LUCKY' written on it.,"Final scene: At the microphone, during a joyful public moment."
95、INT. BALLROOM - NIGHT,doc_94_chunk_6,"Rachel is emotionally affected, with tears streaming down her face.","Final scene: At the microphone, during a joyful public moment."
69、INT. ELEMENTARY SCHOOL COMMON ROOM - NIGHT,doc_68_chunk_1,Rachel attends Luke's deposition and takes notes as promised.,
69、INT. ELEMENTARY SCHOOL COMMON ROOM - NIGHT,doc_68_chunk_1,Rachel reveals to Jackie that Annabelle is romantically involved with Brad 'The Dreamboat' Kovitsky.,
69、INT. ELEMENTARY SCHOOL COMMON ROOM - NIGHT,doc_68_chunk_1,Rachel states that Annabelle is over her head in the relationship with Brad 'The Dreamboat' Kovitsky.,
69、INT. ELEMENTARY SCHOOL COMMON ROOM - NIGHT,doc_68_chunk_1,Rachel claims that Annabelle confided in her about the relationship and feared Jackie's reaction.,
