doc_title,chunk_id,fact,scene_context
11、INT. MUSIC ROOM - DAY,doc_10_chunk_5,Some of Kate's gloomy mood melts.,"John offers flowers to Kate, and she takes them."
120、INT. DOCTOR BROWNING'S OFFICE - WAITING ROOM - DAY.,doc_119_chunk_0,Kate is invited to enter Dr. Browning's office by Dr. Browning.,"Outside Dr. Browning's office, after he emerges with Esther."
11、INT. MUSIC ROOM - DAY,doc_10_chunk_4,Kate stops working for the day.,MUSIC ROOM - DAY: After Daniel runs upstairs.
12、INT. MAX'S BEDROOM -- NIGHT,doc_11_chunk_0,Kate agrees to read one story to Max before bedtime.,Max's bedroom at bedtime
15、INT. XATB AND JOHN'S BEDROOM - NIGHT,doc_14_chunk_3,Kate explicitly agrees to adopt a child.,
151、INT .'. LIVING ROOM - NIGHT,doc_150_chunk_4,Kate's silence is interpreted as an answer to John's question about whether Esther is lying.,
151、INT .'. LIVING ROOM - NIGHT,doc_150_chunk_9,Kate Coleman commits to returning to therapy.,
151、INT .'. LIVING ROOM - NIGHT,doc_150_chunk_9,Kate Coleman commits to attending A.A. meetings.,
156、INT. KATE AND JOHN'S BEDROOM -r NIGHT,doc_155_chunk_0,Kate is wide awake at 3:23 a.m.,Bed at 3:23 a.m.
159、INT. HOME FOR GIRLS - OFFICE - DAY,doc_158_chunk_0,Kate terminates the phone call with Sister Judith by hanging up.,Phone call with Sister Judith
157、INT tIPSTAIRS HALLWAY - NIGHT,doc_156_chunk_6,Kate receives the journal from Esther.,"Esther stands to leave, Kate blocks path, receives journal."
163、INT. DOWNSTAIRS HALLWAY - DAY -,doc_162_chunk_0,All search results for SAARNE INSTITUUT are in the same language as Esther's Bible.,INT. JOHN'S DEN - DAY
163、INT. DOWNSTAIRS HALLWAY - DAY -,doc_162_chunk_1,Kate recognizes the Gothic mansion in the photo as the same one depicted in Bather's paintings.,
161、INT. ESTHER'S BEDROOM - DAY,doc_160_chunk_2,Kate's face was present on the page prior to being covered by a cut-out face.,
171、INT./EXT. TREEHOUSE - DAY,doc_170_chunk_3,Kate is on the phone.,"In the house, while on the phone."
174、INT. HOSPITAL - WAITING ROOM - NIGHT,doc_173_chunk_0,Kate experiences relief.,Family waiting for medical news; Dr. Rajah announces stopped abdominal bleeding.
"175、INT. HOSPITAL -,WAITING-ROOM.- NIGHT (TIMECUT)",doc_174_chunk_2,Kate states that she will leave only if Esther also leaves.,
172、EXT. TREEHOOSE - DAY,doc_171_chunk_2,Kate instructs Doris to call nine-one-one.,
172、EXT. TREEHOOSE - DAY,doc_171_chunk_1,Kate sees Daniel's rumpled body,"Path, Kate and Doris approach Daniel's body"
179、INT. HOSPITAL -- ICU - NIGHT,doc_178_chunk_1,Kate hears the hospital operator announce code ninety-nine in the ICU.,"Hospital waiting room, night"
182、INT. HOSPITAL -- WAITING 'ROOM NIGHT,doc_181_chunk_2,The Orderlies overpower Kate.,Crowd gathers as Orderlies overpower Kate.
129、INT. ESTHER'S BEDROOM - NIGHT,doc_128_chunk_3,Kate shares a bathroom with John.,Morning in Kate and John's bathroom
182、INT. HOSPITAL -- WAITING 'ROOM NIGHT,doc_181_chunk_3,Kate goes limp in the Orderlies' arms.,
195、INT. ESTHER'S BEDROOM -- NIGHT,doc_194_chunk_11,Kate has left a message on the answering machine.,
20、INT. HOME FOR GIRLS - PLAYROOM - DAY,doc_19_chunk_15,Kate is John's wife.,John introduces Kate to Esther.
20、INT. HOME FOR GIRLS - PLAYROOM - DAY,doc_19_chunk_0,Kate is led inside by Sister Abigail.,"Inside a room with a dollhouse, where Yolanda is playing."
206、INT. FOYER - NIGHT,doc_205_chunk_1,The keepsake box is empty and the contents are scattered on the floor.,John's Den: Kate searches for keys and discovers the keepsake box empty.
206、INT. FOYER - NIGHT,doc_205_chunk_15,Kate possesses the gun.,
206、INT. FOYER - NIGHT,doc_205_chunk_19,Kate cannot see Max's traumatized expression.,Final scene
206、INT. FOYER - NIGHT,doc_205_chunk_3,Kate's real name is revealed to Esther.,"Upstairs hallway, Kate reveals her real name."
206、INT. FOYER - NIGHT,doc_205_chunk_17,Kate is the mother of Max.,
188、INT. HOSPITAL - ICU -- NIGHT,doc_187_chunk_0,Daniel is Kate's son.,"Bedroom with empty bed, rain on window, after Daniel's death"
206、INT. FOYER - NIGHT,doc_205_chunk_5,The target character is blind and deaf.,KATE AND JOHN'S BEDROOM
161、INT. ESTHER'S BEDROOM - DAY,doc_160_chunk_1,"Kate sees the missing page from Esther's life book, which is a picture of Kate and John at their wedding.",the room
28、INT. HOTEL ROOM -- MORNING -,doc_27_chunk_0,Kate knows something before John answers the phone.,"Bathroom and hallway, phone ringing"
29、EXT. HOTEL ROOM BALCONY - DAY,doc_28_chunk_4,Kate Coleman decides to consult Sister Abigail for her opinion.,
20、INT. HOME FOR GIRLS - PLAYROOM - DAY,doc_19_chunk_14,Kate enters the room.,Doorway scene: John waves for Kate to enter.
EST-HER -,doc_36_chunk_0,Kate silences Daniel with a look.,During Esther's introduction to Doris and Daniel.
206、INT. FOYER - NIGHT,doc_205_chunk_12,Kate is dazed and unable to move.,
3、INT. KATE AND JOHN'S BATHROOM - NIGHT,doc_2_chunk_0,She is not pregnant in reality.,
4、INT. DOCTOR BROWNING'S OFFICE - DAY,doc_3_chunk_2,Kate Coleman refuses the advice given by Dr. Browning.,
206、INT. FOYER - NIGHT,doc_205_chunk_0,Kate steels herself for what she has to do.,"Inside the house, front door area"
182、INT. HOSPITAL -- WAITING 'ROOM NIGHT,doc_181_chunk_1,Kate is held by two orderlies.,"Waiting room, after Esther is slapped and bleeding"
58、INT. BATHROOM - NIGHT,doc_57_chunk_0,Kate commits to standing outside the door.,"Bathroom: After finishing the bath for Esther, Kate commits to standing outside the door."
52、INT. CHURCH -- DAY,doc_51_chunk_0,Kate notices a photo in Esther's Bible.,Sunday morning religious service
46、INT. MAX'S 13EDROOM -- DAY,doc_45_chunk_0,Kate requires Esther to promise not to let Hodgepodge out of the cage unless Hcumey or Daddy is present.,"In front of the hamster cage, Esther asks to pet Hodgepodge."
62、INT. LIVING ROOM - DAY,doc_61_chunk_1,The journal contains a photo of Kate's wedding dress.,
62、INT. LIVING ROOM - DAY,doc_61_chunk_1,"The journal contains a photo of Kate, John, and Daniel as a baby.",
62、INT. LIVING ROOM - DAY,doc_61_chunk_1,"The journal contains a photo of Kate, John, Daniel as a six-year-old, and baby Max.",
63、INT. ESTHER'S BEDROOM - DAY,doc_62_chunk_2,Kate observes Esther holding back tears.,
69、INT. KATE AND JOHN'S BEDROOM - NIGHT,doc_68_chunk_0,Kate sees Esther standing at the open bedroom door.,"Bedroom, after intimate moment, Kate notices Esther at the door"
71、INT. JOHN'S DEN - DAY,doc_70_chunk_0,Kate has communicated a matter to John.,
