doc_title,chunk_id,fact,scene_context
119、EXT. LOCANDA GRAPPELLI- NIGHT,doc_118_chunk_6,Clara puts Jack at ease.,
"128、EXT. CHURCH, ROOF- NIGHT",doc_127_chunk_0,Clara has left the cafe.,Cafe: Clara departs after the Italian man leaves.
119、EXT. LOCANDA GRAPPELLI- NIGHT,doc_118_chunk_2,Clara insists that Jack taste the wine.,"Dinner table, after waiter pours wine"
"112、EXT. L'AQUILA, CORSO FREDERICO II - DAY",doc_111_chunk_5,Clara insists on paying for the coffee.,"After the waiter brings coffee, Clara insists on paying."
122、INT. CLARA'S APARTMENT- MORNING,doc_121_chunk_0,Clara exits the bathroom.,Bedroom: Clara exits the bathroom
"113、EXT. CORSO FREDERICO II, L'AQUILA- DAY",doc_112_chunk_0,Clara proposes a meeting for Monday.,"At a gathering with Jack and Anna, Clara proposes a meeting for Monday."
119、EXT. LOCANDA GRAPPELLI- NIGHT,doc_118_chunk_5,Clara refuses the rose offered by the Gypsy.,Gypsy approaches Clara with a rose and she refuses it.
135、INT. CAR- CONTINUOUS,doc_134_chunk_6,Clara is not wearing a bra.,"Grassy area, Clara undresses"
118、EXT. LOCANDA GRAPELLI- NIGHT,doc_117_chunk_1,Clara is breaking the golden rule of prostitution.,At a restaurant
135、INT. CAR- CONTINUOUS,doc_134_chunk_10,Clara's order for Jack to stand by her is obeyed.,At the lake
135、INT. CAR- CONTINUOUS,doc_134_chunk_1,Clara's English is diminishing due to the increased danger of the track.,On a dangerous track in a vehicle
137、EXT. WOODS- DAY,doc_136_chunk_1,Clara is in the passenger seat.,"Car, Jack walks to car and Clara is seated."
136、EXT. LAKESIDE- DAY,doc_135_chunk_1,Clara is holding a tube of sun tan lotion.,Picnic scene
137、EXT. WOODS- DAY,doc_136_chunk_2,Clara receives her shoe from Jack.,
161、EXT. TOWN SQUARE- DAY,doc_160_chunk_1,Clara was present at the Statue of the Eagle during the shooting incident.,Shooting incident at the Statue of the Eagle
137、EXT. WOODS- DAY,doc_136_chunk_7,Clara decides not to press her demand.,
137、EXT. WOODS- DAY,doc_136_chunk_0,One of Clara's shoes is found on the ground near the car.,"Lakeside, Jack finds Clara's shoe."
"159、EXT. CASTEL DEL MONTE, TOWN SQUARE- DAY",doc_158_chunk_0,"Clara is instructed by Jack to go to her apartment, pack, wait for him, and not answer the door to anyone but him.","Festival, after a loud bang"
66、INT. BAR- DAY,doc_65_chunk_0,Clara is identified as an Italian girl in the narrative.,Bar window reflection
"33、EXT. L'AQUILA, VIA LAMPEDUSA- EVENING",doc_32_chunk_0,Clara is 24 years old.,Apartment block entrance
"33、EXT. L'AQUILA, VIA LAMPEDUSA- EVENING",doc_32_chunk_0,Clara is Italian.,Apartment block entrance
121、EXT. COFFEE BAR- NIGHT,doc_120_chunk_0,Clara is a bit drunk.,Coffee bar outside section
"83、INT. BROTHEL, VIA LAMPEDUSA- NIGHT",doc_82_chunk_0,Clara stops Jack from going further.,Naked scene: Jack attempts to go further.
"84、INT. BROTHEL, VIA LAMPEDUSA- NIGHT",doc_83_chunk_1,Clara receives cash.,
"47、INT. L'AQUILA, VIA LAMPEDUSA, CLARA'S ROOM- NIGHT",doc_46_chunk_0,Clara is 24 years old.,Opening scene
"47、INT. L'AQUILA, VIA LAMPEDUSA, CLARA'S ROOM- NIGHT",doc_46_chunk_0,Clara is Italian.,Opening scene
131、INT. CAR- DAY,doc_130_chunk_0,Clara is informed that they are going for a picnic.,"In the car, Jack states they are going for a picnic."
"154、EXT. CASTEL DEL MONTE, TOWN SQUARE- DAY",doc_153_chunk_0,Clara is standing on the stone steps beneath a statue of an eagle.,the square during a parade
