doc_title,chunk_id,fact,scene_context
117、INT. MOTHER'S BEDROOM DAWN,doc_116_chunk_1,Jill Layton is frozen in panic during the raid.,Mother's bedroom during a raid
105、EXT. MINISTRY OF INFORMATION RETRIEVAL NIGHT,doc_104_chunk_1,Jill Layton's lorry was parked at the passageway.,Scene 117a: EXT. JUST AROUND THE CORNER NIGHT
16、INT. MINISTRY OF INFORMATION LOBBY DAY,doc_15_chunk_2,Jill Layton has entered the lobby.,Room with closed circuit TV screens showing the lobby.
136、INT. HABITATION UNIT NIGHT,doc_135_chunk_1,Jill is the driver of the vehicle.,in a car
110、INT. MOTHER'S CORRIDOR NIGHT,doc_109_chunk_1,Jill is inside Mother's room.,"Mother's door, after Jill is ushered inside."
39、INT. TRANSPORT CAGE EVENING,doc_38_chunk_0,There is a computer print-out of Jill Layton.,Transport cage moving towards a tower block.
64、INT. LIFT DAY,doc_63_chunk_0,Jill Layton has a dossier.,"Lift ride, Sam perusing Jill's dossier"
38、INT. RECORD CLERKS POOL DAY,doc_37_chunk_5,Jill Layton's two-view computer portrait is printed as a hard copy.,SAM prints a hard copy of Jill Layton's two-view computer portrait.
37、EXT. BLOCK OF FLATS DAY,doc_36_chunk_0,Jill Layton has disappeared.,Open air near the building
64、INT. LIFT DAY,doc_63_chunk_1,Jill is arguing with the porter at the porters desk.,"Lobby, porters desk"
65、INT. BASEMENT DAY,doc_64_chunk_2,Jill is leaving the lobby.,Lobby
73、INT. LORRY CAB DAY,doc_72_chunk_2,Jill Layton explicitly refuses Sam's demand.,
136、INT. HABITATION UNIT NIGHT,doc_135_chunk_0,The cab belongs to Jill Layton.,"House interior, front window, Sam observes Jill's cab."
136、INT. HABITATION UNIT NIGHT,doc_135_chunk_0,The cap belongs to Jill Layton.,"House interior, front window, Sam observes driver wearing Jill's cap."
84、INT. LORRY DUSK,doc_83_chunk_1,Jill is unable to control Sam.,"In a moving lorry, during a struggle over the steering wheel."
98、INT. LINGERIE DEPARTMENT/SHOPPING CENTRE,doc_97_chunk_3,Jill refuses to allow Sam to open the parcel.,
98、INT. LINGERIE DEPARTMENT/SHOPPING CENTRE,doc_97_chunk_6,Jill was last seen moving towards the corner of the store where the explosion occurred.,"Lingerie store, during a shopping trip, explosion in the far corner."
71、EXT. INFORMATION RETRIEVAL BUILDING DAY,doc_70_chunk_3,Jill is released from being held by SAM.,"On the pavement, during a confrontation with a lady and her dog."
80、INT. LORRY CAB LATE AFTERNOON,doc_79_chunk_0,Jill departs from the power plant.,Power plant: Jill and Sam move off
98、INT. LINGERIE DEPARTMENT/SHOPPING CENTRE,doc_97_chunk_10,Jill is attending to a woman.,Security guards arresting people in the lingerie department.
71、EXT. INFORMATION RETRIEVAL BUILDING DAY,doc_70_chunk_4,Jill Layton has disappeared around the corner.,Jill disappears around the corner during Sam's attempt to retrieve the dossier pages.
