doc_title,chunk_id,description,scene_context
127、INT. CORRIDOR,doc_126_chunk_0,Vanessa runs to the main chamber,
105、INT. LADDER,doc_104_chunk_0,Vanessa starts climbing up the ladder.,
126、INT. DR. EVIL'S PRIVATE QUARTERS,doc_125_chunk_6,Vanessa run out the door into the...,
113、EXT. DESERT,doc_112_chunk_0,Vanessa leads fifteen COMMANDOS on ATCs across the sand.,
115、INT. MAIN CHAMBER,doc_114_chunk_0,Vanessa leads FIFTEEN COMMANDOS into the chamber,
118、INT. CATWALK,doc_117_chunk_2,"Vanessa unleashes a series of kicks, knocking them all out.",
117、INT. DR. EVIL'S MAIN CHAMBER,doc_116_chunk_0,Vanessa is pinned down behind several VIRTUCON BARRELS,
161、INT. PRIVATE PSYCHEDELIC JET,doc_160_chunk_2,Vanessa is offended by Austin's use of the term 'Negro'.,
126、INT. DR. EVIL'S PRIVATE QUARTERS,doc_125_chunk_2,Vanessa is held at gunpoint as Alotta enters and holds a gun to her head.,
171、INT. CASINO,doc_170_chunk_3,Vanessa is mortified.,
158、INT. M.O.D. - QUARTERMASTER'S WINDOW,doc_157_chunk_0,Vanessa waits at the window.,"Scene: At a clerk's counter, waiting for Austin's personal effects to be retrieved."
104、INT. CORRIDOR,doc_103_chunk_1,Vanessa cuts him off,
104、INT. CORRIDOR,doc_103_chunk_1,Vanessa goes out the door.,
162、EXT. PLANE IN FLIGHT - NIGHT,doc_161_chunk_1,Vanessa fasten the seatbelts on their bean bags.,Inside the aircraft cabin during final descent into Las Vegas International Airport.
131、EXT. RAFT - MIDDLE OF THE OCEAN - DAY,doc_130_chunk_1,Vanessa receives an official-looking set of leather-bound credentials from Basil.,"Scene: Outside, with a helicopter overhead, after escaping Dr. Evil's lair."
119、INT. CONTROL ROOM,doc_118_chunk_0,Vanessa says she is coming with Austin.,
119、INT. CONTROL ROOM,doc_118_chunk_0,Vanessa says she will secure the perimeter.,
131、EXT. RAFT - MIDDLE OF THE OCEAN - DAY,doc_130_chunk_3,"Vanessa says, 'Oh, Austin.'",
131、EXT. RAFT - MIDDLE OF THE OCEAN - DAY,doc_130_chunk_3,Vanessa embraces and kisses Austin.,
162、EXT. PLANE IN FLIGHT - NIGHT,doc_161_chunk_0,Vanessa's lap-top BEEPS.,INT. PRIVATE JET - NIGHT
162、EXT. PLANE IN FLIGHT - NIGHT,doc_161_chunk_0,Vanessa closes her lap-top.,INT. PRIVATE JET - NIGHT
169、INT. VEGAS HOTEL ROOM,doc_168_chunk_0,Vanessa carries her compact flight attendant bag,
169、INT. VEGAS HOTEL ROOM,doc_168_chunk_0,The target character turns away without responding to the accusation.,
169、INT. VEGAS HOTEL ROOM,doc_168_chunk_0,Let's unpack.,
187、INT. HOTEL SUITE,doc_186_chunk_0,Vanessa made him sleep on the couch.,"Scene with Austin getting off the couch, which is in the background."
158、INT. M.O.D. - QUARTERMASTER'S WINDOW,doc_157_chunk_1,"Listen, Mr. Powers, I look forward to working with you, but do me a favor and stop calling me baby. You can address me as Agent Kensington. We have to leave immediately. We've preserved your private jet just as you left it. It's waiting at Heathrow Airport.",
171、INT. CASINO,doc_170_chunk_4,Vanessa rescuing him,
171、INT. CASINO,doc_170_chunk_4,Austin and Vanessa leave.,
185、INT. HOTEL SUITE - DAY,doc_184_chunk_0,"Vanessa is on the phone on the bed sifting through photos and files on Dr. Evil, Virtucon, etc.",
131、EXT. RAFT - MIDDLE OF THE OCEAN - DAY,doc_130_chunk_4,Vanessa is still kissing Austin,"Scene involving a helicopter lift-off, with Basil being lifted away mid-sentence."
131、EXT. RAFT - MIDDLE OF THE OCEAN - DAY,doc_130_chunk_4,Vanessa kisses Austin again,"Scene involving a helicopter, where the couple is affected by the wind from the blades."
126、INT. DR. EVIL'S PRIVATE QUARTERS,doc_125_chunk_4,Vanessa KNOCKS the gun out of Alotta's hands.,
126、INT. DR. EVIL'S PRIVATE QUARTERS,doc_125_chunk_4,Vanessa grabs Alotta by the throat.,
126、INT. DR. EVIL'S PRIVATE QUARTERS,doc_125_chunk_4,Vanessa gives her a judo chop.,
118、INT. CATWALK,doc_117_chunk_0,Vanessa runs along the catwalk towards the control room.,Scene involving a chase on a catwalk with guards and soldiers present.
118、INT. CATWALK,doc_117_chunk_0,Vanessa continues to run towards the guards behind some stacked barrels.,Scene involving a chase on a catwalk with guards and soldiers present.
171、INT. CASINO,doc_170_chunk_1,"Vanessa quietly asks, ""What's wrong?""",
171、INT. CASINO,doc_170_chunk_1,"Vanessa says, ""Oh, I forgot to tell you, they're prescription X-ray glasses. I have very bad astigmatism.""",
170、INT. CASINO,doc_169_chunk_0,Vanessa walks through the casino.,"Scene: Inside a casino, Austin and Vanessa are walking through the space."
170、INT. CASINO,doc_169_chunk_0,Vanessa offers her x-ray glasses to Austin.,"Scene: Inside a casino, during their walk, Austin mentions forgetting his x-ray glasses."
118、INT. CATWALK,doc_117_chunk_1,"Vanessa has landed safely, but is surrounded by FIVE PRIVATE ARMY SOLDIERS, armed to the teeth—one has a bazooka, one has a flamethrower, one has a Gatling gun, etc.","ANGLE ON AUSTIN AND VANESSA: After landing from a jump or descent, they find themselves surrounded."
193、EXT. BUSHES,doc_192_chunk_3,Vanessa is flanked by two buff MALE MODELS la Madonna.,
161、INT. PRIVATE PSYCHEDELIC JET,doc_160_chunk_5,Vanessa hopes this is part of the unfreezing process.,
161、INT. PRIVATE PSYCHEDELIC JET,doc_160_chunk_5,"Vanessa makes it perfectly clear that she will never have sex with Mr. Powers, even if he were the last man on Earth and the future of the human race depended on it.",
187、INT. HOTEL SUITE,doc_186_chunk_1,"Vanessa holds up a photo of NumberTwo and looks at it, blocking his naughty parts.",Scene: Austin moves towards the bathroom away from the flowers.
189、EXT. LAS VEGAS - BUSHES,doc_188_chunk_0,We see that the binoculars belong to Vanessa.,"Scene: On a stakeout with Austin, background features Austin's Jag."
161、INT. PRIVATE PSYCHEDELIC JET,doc_160_chunk_0,Vanessa sits on a beanbag chair.,"Inside a jet with rust shag carpet, brown walls, and beads; Austin and Vanessa are seated."
161、INT. PRIVATE PSYCHEDELIC JET,doc_160_chunk_0,Vanessa works on her laptop.,"Inside a jet with rust shag carpet, brown walls, and beads; Austin and Vanessa are seated."
114、INT. FEMBOT LAIR,doc_113_chunk_3,"Vanessa enters, flanked by a COUPLE OF COMMANDOS. She surveys the scene and looks at Austin in his briefs. She's hurt.",
114、INT. FEMBOT LAIR,doc_113_chunk_3,Vanessa glances down,
114、INT. FEMBOT LAIR,doc_113_chunk_3,"Vanessa I believe you, Austin. Let's go.",
196、INT. HOTEL ROOM,doc_195_chunk_1,"Vanessa reaches for left hand blue and they fall over, laughing.",Scene: Austin and Vanessa are playing TWISTER.
193、EXT. BUSHES,doc_192_chunk_1,Vanessa does a few coy poses.,
193、EXT. BUSHES,doc_192_chunk_1,Vanessa lets go a little bit more.,
196、INT. HOTEL ROOM,doc_195_chunk_5,Vanessa asleep.,Scene involving Austin hearing snoring and looking over to see Vanessa.
187、INT. HOTEL SUITE,doc_186_chunk_4,"Vanessa holds up Austin's Fab Magazine shoot from the Sixties, and in perfect timing blocks his crotch from the camera.",
187、INT. HOTEL SUITE,doc_186_chunk_4,Vanessa hangs up.,
202、INT. BRITISH MAKESHIFT HQ,doc_201_chunk_4,"Vanessa says: Really, Austin!",
211、INT. VIRTUCON GIFT SHOP AREA,doc_210_chunk_0,Vanessa follows the four-hundred-pound woman to the ladies room.,
202、INT. BRITISH MAKESHIFT HQ,doc_201_chunk_0,Vanessa enter past two BRITISH MILITARY POLICEMAN.,Scene: Inside a military facility with a communications center and makeshift armory.
216、INT. STEAMROLLER TESTING FACILITY,doc_215_chunk_2,Vanessa shouts to Austin to watch out.,
223、INT. BACK OF ELECTRIC MINIVAN,doc_222_chunk_0,Vanessa is unconscious.,
216、INT. STEAMROLLER TESTING FACILITY,doc_215_chunk_1,Vanessa wrestles the machine gun off on and pushes him away.,
202、INT. BRITISH MAKESHIFT HQ,doc_201_chunk_6,VANESSA (stunned),
202、INT. BRITISH MAKESHIFT HQ,doc_201_chunk_6,VANESSA (pause),
215、INT. PROJECT VULCAN RESEARCH ROOM,doc_214_chunk_0,Vanessa knocks two of them out using roundhouse kicks.,"Inside the complex, during an alarm and confrontation with scientists."
104、INT. CORRIDOR,doc_103_chunk_0,"Vanessa drives a Dr. Evil golf cart down a brightly-lit, narrow corridor to a doorway marked ""Emergency Exit.""",Inside a brightly-lit narrow corridor leading to an emergency exit.
104、INT. CORRIDOR,doc_103_chunk_0,Vanessa says she's not going anywhere and emphasizes that they're a team.,"Scene: Inside a brightly-lit narrow corridor, discussing their next move."
104、INT. CORRIDOR,doc_103_chunk_0,Vanessa agrees to hurry back.,"Scene: Inside a brightly-lit narrow corridor, after being instructed to get help."
193、EXT. BUSHES,doc_192_chunk_0,"Vanessa says, 'Let's go get him!'",
193、EXT. BUSHES,doc_192_chunk_0,"Vanessa says, 'We can't just sit here, Austin.'",
193、EXT. BUSHES,doc_192_chunk_0,"Vanessa says, 'I don't get it.'",
