doc_title,chunk_id,text,scene_context
131、EXT. RAFT - MIDDLE OF THE OCEAN - DAY,doc_130_chunk_2,"Thank you, Exposition. I'm honored.",
172、INT. CASINO,doc_171_chunk_0,Why did you leave so soon?,
131、EXT. RAFT - MIDDLE OF THE OCEAN - DAY,doc_130_chunk_3,"OH, AUSTIN.",Scene context not specified: Vanessa speaks to Austin as they embrace and kiss.
191、EXT. BUSHES,doc_190_chunk_0,How do you know?,
158、INT. M.O.D. - QUARTERMASTER'S WINDOW,doc_157_chunk_0,"Let's gather your personal effects, shall we?",Scene at a window with Austin; Vanessa initiates the process of collecting personal items.
170、INT. CASINO,doc_169_chunk_0,"Here, use mine.","Scene in a casino: Vanessa is with Austin, who is preparing to use a cover name and forgot his x-ray glasses."
118、INT. CATWALK,doc_117_chunk_0,Are you crazy?,"Catwalk scene: Vanessa is running with Austin towards the control room, being chased by soldiers; she reacts to Austin's suggestion to jump over the rail."
187、INT. HOTEL SUITE,doc_186_chunk_3,Did you ever...,
187、INT. HOTEL SUITE,doc_186_chunk_3,Did you ever want to?,
171、INT. CASINO,doc_170_chunk_4,Number Two? That's an unusual name.,"Scene: In a room with Number Two and an Italian woman, Vanessa comments on Number Two's name."
161、INT. PRIVATE PSYCHEDELIC JET,doc_160_chunk_2,A Chigro?,
161、INT. PRIVATE PSYCHEDELIC JET,doc_160_chunk_2,We don't use the term 'Negro' anymore. It's considered offensive.,
185、INT. HOTEL SUITE - DAY,doc_184_chunk_0,Hello Mum?,"Vanessa is on the bed, on the phone, sifting through photos and files; Austin is asleep on the couch in the background."
189、EXT. LAS VEGAS - BUSHES,doc_188_chunk_0,A limousine has just pulled up.,"Scene: On a stakeout, Vanessa is with Austin; she reports seeing a limousine arrive."
187、INT. HOTEL SUITE,doc_186_chunk_5,Why?,"Scene: Inside a room, Vanessa is speaking with Austin who has just entered wearing an 'Austin Powers' robe; the conversation is about an upcoming doctor's appointment."
186、INT. MRS. KENSINGTON'S HOUSE - LONDON,doc_185_chunk_0,Great.,"Phone conversation with Mrs. Kensington, discussing the flight."
186、INT. MRS. KENSINGTON'S HOUSE - LONDON,doc_185_chunk_0,He's asleep.,"Phone conversation with Mrs. Kensington, discussing Austin."
187、INT. HOTEL SUITE,doc_186_chunk_2,What about his teeth?,
187、INT. HOTEL SUITE,doc_186_chunk_2,I just don't see it.,SPLIT SCREEN - HOTEL ROOM/MRS. KENSINGTON'S HOUSE: Vanessa speaks with Mrs. Kensington about Austin's appeal.
104、INT. CORRIDOR,doc_103_chunk_1,"Austin, what's your point?","Scene: Inside a room, Vanessa interrupts Austin while he is recounting a story about an incident with an Italian girl."
104、INT. CORRIDOR,doc_103_chunk_1,"Oh, behave!","Scene: Inside a room, Vanessa responds to Austin's declaration of love after his rambling confession."
193、EXT. BUSHES,doc_192_chunk_0,Let's go get him!,
193、EXT. BUSHES,doc_192_chunk_0,"We can't just sit here, Austin.",
193、EXT. BUSHES,doc_192_chunk_0,I don't get it.,
119、INT. CONTROL ROOM,doc_118_chunk_0,"Austin, I'm coming with you.","Scene or location not specified: Vanessa speaks to Austin as he begins to enter, expressing her intention to accompany him."
119、INT. CONTROL ROOM,doc_118_chunk_0,I'll secure the perimeter.,"Scene or location not specified: Vanessa speaks to Austin, indicating her plan to secure the area despite his intention to go alone."
187、INT. HOTEL SUITE,doc_186_chunk_1,"Well, God knows he tried, but I've
been rather firm with him, Mummy.
You didn't tell me he was so obsessed
with sex. It's bizarre.","Scene: Vanessa speaks to her mother (Mrs. Kensington) while holding up a photo, discussing Austin's behavior and his obsession with sex."
114、INT. FEMBOT LAIR,doc_113_chunk_3,Likewise.,"Scene: Vanessa enters with commandos, sees Austin in his briefs; she glances down and responds to his 'at ease' command."
114、INT. FEMBOT LAIR,doc_113_chunk_3,"I believe you, Austin. Let's go.",Scene: Vanessa responds to Austin's explanation after the Fembots are defeated; she is speaking with Austin.
187、INT. HOTEL SUITE,doc_186_chunk_0,"Oh, God no, I made him sleep on the couch.","Scene: Vanessa speaks to her mother, Mrs. Kensington, explaining that she made Austin sleep on the couch."
187、INT. HOTEL SUITE,doc_186_chunk_0,Why?,"Scene: Vanessa questions her mother, Mrs. Kensington, about why she is proud of her."
161、INT. PRIVATE PSYCHEDELIC JET,doc_160_chunk_0,"I went to Oxford and excelled in several subjects, but I ended up specializing in foreign languages. I wanted to travel -- see the world. In my last year I was accepted into the M.O.D. in the Cultural Studies","Scene inside a jet with rust shag carpet and brown walls; Vanessa is speaking to Austin while working on her laptop, discussing her background and how she joined the Ministry of Defense."
194、EXT. LAS VEGAS STREET - BUS - NIGHT,doc_193_chunk_0,I couldn't have another bite.,Top deck of an open air double-decker English bus; Vanessa is having dinner with Austin and declines a piece of sausage he offers her.
202、INT. BRITISH MAKESHIFT HQ,doc_201_chunk_4,"Really, Austin!",Scene involving Basil Exposition and Austin; Vanessa reacts to Austin's offensive comments about Basil's mother.
212、INT. HALLWAY - RESTRICTED AREA,doc_211_chunk_1,That's amazing. Let's go!,
171、INT. CASINO,doc_170_chunk_1,What's wrong?,"Scene: At a card table, Vanessa speaks quietly to Austin while he is wearing her x-ray glasses."
171、INT. CASINO,doc_170_chunk_1,"Oh, I forgot to tell you, they're prescription X-ray glasses. I have very bad astigmatism.","Scene: At a card table, Vanessa explains to Austin why the x-ray glasses aren't working for him."
193、EXT. BUSHES,doc_192_chunk_1,"Unfortunately, while you told that
stupid story, Dr. Evil has escaped.",Scene: Location not specified; Vanessa speaks to Austin about Dr. Evil escaping.
193、EXT. BUSHES,doc_192_chunk_1,I hate having my picture taken.,Scene: Desert; Vanessa speaks to Austin while he takes her picture.
158、INT. M.O.D. - QUARTERMASTER'S WINDOW,doc_157_chunk_1,"Listen, Mr. Powers, I look forward
to working with you, but do me a
favor and stop calling me baby. You
can address me as Agent Kensington.
We have to leave immediately. We've
preserved your private jet just as
you left it. It's waiting at HeathrowAirport.","Scene: At a location where Austin is signing a book; Vanessa speaks to Austin Powers about their work and instructs him on how to address her, then informs him about the private jet."
161、INT. PRIVATE PSYCHEDELIC JET,doc_160_chunk_1,I beg your pardon?,
161、INT. PRIVATE PSYCHEDELIC JET,doc_160_chunk_1,Excuse me?,
161、INT. PRIVATE PSYCHEDELIC JET,doc_160_chunk_1,I'm sorry?,
161、INT. PRIVATE PSYCHEDELIC JET,doc_160_chunk_1,"Mr. Powers, please. I know that you must be a little confused, but we have a very serious situation at hand. I would appreciate it if you'd concentrate on our mission and give your libido a rest.",
212、INT. HALLWAY - RESTRICTED AREA,doc_211_chunk_0,"Austin, we don't look anything like our photo badges.","Scene: At a security checkpoint, Vanessa speaks to Austin about their photo badges before encountering a guard."
228、INT. DR. EVIL'S MAIN CHAMBER,doc_227_chunk_1,I don't understand.,
131、EXT. RAFT - MIDDLE OF THE OCEAN - DAY,doc_130_chunk_0,I have something to tell you.,Scene: Floating in a large inflatable raft surrounded by fiery debris; Vanessa is speaking to Austin about something important.
131、EXT. RAFT - MIDDLE OF THE OCEAN - DAY,doc_130_chunk_0,"I love you, Austin.",Scene: Floating in a large inflatable raft surrounded by fiery debris; Vanessa confesses her love to Austin.
131、EXT. RAFT - MIDDLE OF THE OCEAN - DAY,doc_130_chunk_0,Kiss me.,Scene: Floating in a large inflatable raft; Vanessa urges Austin to kiss her as they move toward a passionate moment.
169、INT. VEGAS HOTEL ROOM,doc_168_chunk_0,"You're going to sleep on the sofa.
I'd like to remind you, Mr. Powers,
that the only reason we're sharing a
room is to support our cover story
that we're a married couple on
vacation.","Scene: In a hotel room, Vanessa speaks with Austin about sleeping arrangements and their cover story as a married couple."
169、INT. VEGAS HOTEL ROOM,doc_168_chunk_0,Let's unpack.,"Scene: In a hotel room, Vanessa speaks with Austin after their exchange about their cover story."
196、INT. HOTEL ROOM,doc_195_chunk_4,"It's not that I'm drunk, I'm just beginning to see what my Mum was talking about.",
196、INT. HOTEL ROOM,doc_195_chunk_4,What was my mother like back in the Sixties? I'm dying to know.,
104、INT. CORRIDOR,doc_103_chunk_0,What do we do now?,"Scene: In a brightly-lit corridor near an Emergency Exit, Vanessa speaks to Austin about their next move."
104、INT. CORRIDOR,doc_103_chunk_0,I'm not going anywhere. We're a team.,"Scene: In a brightly-lit corridor near an Emergency Exit, Vanessa refuses Austin's suggestion to leave, emphasizing their partnership."
104、INT. CORRIDOR,doc_103_chunk_0,I'll hurry back.,"Scene: In a brightly-lit corridor near an Emergency Exit, Vanessa responds to Austin's request by promising to return quickly."
212、INT. HALLWAY - RESTRICTED AREA,doc_211_chunk_2,"Austin, we have to go!","Scene: Austin and Vanessa are at a location near a door marked 'PROJECT VULCAN - TOP SECRET.' She is speaking to Austin, urging him to leave."
167、EXT. JAGUAR - DRIVING - VEGAS - DAY,doc_166_chunk_0,"Yes, we've had it retrofitted with a secure cellular phone, an on-board computer, and a Global Geosynchronous Positioning Device. Oh, and finally, this.","Scene: Inside a Jaguar car, Vanessa is explaining modifications made to the vehicle while driving with Austin."
167、EXT. JAGUAR - DRIVING - VEGAS - DAY,doc_166_chunk_0,"No, actually. I don't know how to put this really. Well, there have been fabulous advances in the field of dentistry.","Scene: Inside a Jaguar car, Vanessa responds to Austin's猜测 about dental items having secret functions while discussing car modifications."
196、INT. HOTEL ROOM,doc_195_chunk_0,"Watch out, you're on my hair!","Scene with off-screen dialogue; Vanessa is physically entangled with Austin, complaining about him being on her hair."
196、INT. HOTEL ROOM,doc_195_chunk_0,Go! Just go!,"Scene with off-screen dialogue; Vanessa is urging Austin to proceed, likely during a physically awkward or intimate moment."
216、INT. STEAMROLLER TESTING FACILITY,doc_215_chunk_1,Where did you learn to drive?,Scene involving a steamroller chase; Vanessa is speaking to Austin during a high-pressure situation with security guards.
216、INT. STEAMROLLER TESTING FACILITY,doc_215_chunk_2,"Austin, watch out!",Scene: The guards are in the path of an oncoming steamroller; Vanessa warns Austin as the vehicle approaches.
232、INT. TANK AREA,doc_231_chunk_1,"No, no, no. We'll use the floss to get to the ledge.",
228、INT. DR. EVIL'S MAIN CHAMBER,doc_227_chunk_2,"Not now, Austin.","Scene: United Nations Secret Meeting Room, Vanessa is speaking to Austin during Dr. Evil's presentation of the Vulcan."
196、INT. HOTEL ROOM,doc_195_chunk_3,I am not.,"Scene with Austin; Vanessa denies being drunk after laughing and snorting, while they are on the bed together."
196、INT. HOTEL ROOM,doc_195_chunk_3,I'm not. I'm the sensible one. I'm always the designated driver.,"Scene with Austin; Vanessa insists she is not drunk and claims to be the sensible one, while they are on the bed together."
126、INT. DR. EVIL'S PRIVATE QUARTERS,doc_125_chunk_4,"This is for sleeping with my man, you whore!","Scene where Vanessa confronts Alotta after disarming her, accusing her of sleeping with her man."
126、INT. DR. EVIL'S PRIVATE QUARTERS,doc_125_chunk_4,I don't believe you.,"Scene where Alotta, while being choked, claims she didn't sleep with Vanessa's man."
126、INT. DR. EVIL'S PRIVATE QUARTERS,doc_125_chunk_4,"OK, I believe you. But you still must be chopped.",Scene where Vanessa acknowledges Alotta's explanation but decides to attack her anyway.
126、INT. DR. EVIL'S PRIVATE QUARTERS,doc_125_chunk_4,Judo chop!,Scene where Vanessa delivers a judo chop to Alotta.
250、INT. CATWALK,doc_249_chunk_0,Are you crazy?,"Scene: On a catwalk, Vanessa speaks to Austin as they are pursued by charging soldiers and consider jumping over the rail."
26、INT. M.O.D. - QUARTERMASTER'S WINDOW,doc_25_chunk_0,"Let's gather your personal effects, shall we?",Scene at a window with Austin; Vanessa initiates gathering personal effects.
210、INT. HALLWAY - VIRTUCON,doc_209_chunk_0,Do you think she's prettier than I?,"Scene: On an electric tram during a tour, Vanessa speaks to Austin about another woman's appearance."
210、INT. HALLWAY - VIRTUCON,doc_209_chunk_0,"I'm looking at you, and the whole time I can't help thinking you had your willie inside her hootchie-kooch.","Scene: On an electric tram during a tour, Vanessa speaks to Austin, expressing jealousy or discomfort about his past sexual encounter."
187、INT. HOTEL SUITE,doc_186_chunk_4,"You didn't answer my question, Mum.","Scene: Vanessa is speaking to her mother, Mrs. Kensington, over the phone, asking for clarification about Austin."
