doc_title,chunk_id,fact,scene_context
113、INT. BASEMENT - NEIL,doc_112_chunk_0,Neil McCauley decides to leave the current location.,
122、EXT. WILIMINGTON OIL FIELDS - OIL PUMP - DAY,doc_121_chunk_2,Neil McCauley was being surveilled by Schwartz and Casals.,Scene 79: Surveillance of Neil and Cerrito by Schwartz and Casals.
1、EXT. CEDARS-SINAI - WIDE - DAY,doc_0_chunk_1,Neil runs a professional crew,
1、EXT. CEDARS-SINAI - WIDE - DAY,doc_0_chunk_2,Neil McCauley can walk away from any situation in 30 seconds.,Entering the building
12、INT. TRUCK - CERRITO,doc_11_chunk_2,Neil is hearing police calls.,
131、EXT. 405 - TRAFFIC - NIGHT,doc_130_chunk_0,Neil's town car is located near LAX under the flight path.,near LAX under the flight path
144、INT. MERCURY WAGON - CERRITO - DAY,doc_143_chunk_1,Neil commits to executing the heist.,"Mercury wagon, Neil orders the heist to proceed."
149、INT. BANK - ON STREET DOOR - DAY,doc_148_chunk_4,Neil's monologue holds the attention of the tellers and customers.,"Bank interior, Neil addressing customers and tellers"
149、INT. BANK - ON STREET DOOR - DAY,doc_148_chunk_5,Neil's action of slamming a punch into Timmons' face is an object lesson to customers of the result of disobeying.,Setting with customers
159、EXT. SAFEWAY - TRACKING NEIL + CHRIS - DAY,doc_158_chunk_0,Neil is being chased by Hanna.,TRACKING HANNA
"152、INT. HANNA'S CAR - HANNA, SCHWARTZ + BOSKO - DAY",doc_151_chunk_0,Neil is reentering the bank for the second bag.,At the bank during the heist
153、EXT. BANK AND STATION WAGON - CERRITO - DAY,doc_152_chunk_0,Neil sees Hanna and Schwartz entering rapidly and surreptitiously 50 yards down the sidewalk.,"Outside, during the second bag exchange."
178、INT. TOWNER BATHROOM - ON NEIL,doc_177_chunk_2,Neil cannot get a straight answer from Towner.,Scene 114: Neil and Towner discussing the name and exit.
119、INT. ROBERT'S COFFEE SHOP - NEIL + CHRIS - DAY,doc_118_chunk_2,Neil recognizes the cook.,at a high counter
191、INT. HUGH BENNY'S APARTMENT - HANNA - FIGHT,doc_190_chunk_1,Waingro was a former member of Neil's crew.,
136、EXT. ALLEY - WIDE - NIGHT 1:00A.M.,doc_135_chunk_0,Neil is present in the alley.,"alley, night"
192、INT. EADY'S HOUSE - EADY - NIGHT,doc_191_chunk_1,Neil commits to traveling together with Eady.,
21、INT. CHEVY APACHE PICKUP - TOWNER - DAY,doc_20_chunk_0,Neil is informed of a three-minute ETA for the call at Hoover and 14th.,
"201、EXT. SAN DIEGO FREEWAY, PHONE BOOTH - NEIL - TWILIGHT",doc_200_chunk_0,Neil is speaking on the phone with Nate.,"Freeway, Neil making a phone call to Nate."
161、EXT. SAFEWAY - HANNA + CIVILIANS,doc_160_chunk_0,Neil has driven out of the lot and into the alley.,lot and alley
22、EXT. STREET - VEIL,doc_21_chunk_0,Neil starts a chronometer with a loud click.,Armored Truck Heist
176、INT. TOWNER BEDROOM - DOOR,doc_175_chunk_0,The group has not split.,Neil enters a room and finds a wallet and scattered clothes.
179、EXT. PUBLIC PHONE IN GAS STATION - NEIL - NIGHT,doc_178_chunk_0,Neil commits to Waingro as the next step in the plan.,"Near freeway, phone call with Nate"
179、EXT. PUBLIC PHONE IN GAS STATION - NEIL - NIGHT,doc_178_chunk_0,Neil promises to make time for the next step.,"Near freeway, phone call with Nate"
235、INT. ROOM 1403 - WAINGRO - NIGHT,doc_234_chunk_0,Neil is wearing a uniform.,"Corridor, Waingro's POV"
150、INT. VAULT,doc_149_chunk_0,Neil is present in the steel inner sanctum.,Steel inner sanctum during the heist
246、EXT. RUNWAY APRON - LONG SHOT:,doc_245_chunk_2,Neil's .45 misfires.,
24、EXT. STREET - ARMORED CAR,doc_23_chunk_1,Neil's stopwatch reads 12 seconds.,Armored truck heist
175、INT. TOWNER LIVING ROOM - ON WINDOW - NIGHT,doc_174_chunk_0,Neil finds nothing in the room after flashing his penlight.,"Interior room with drapes, Neil flashing penlight."
3、EXT. R & C CONSTRUCTION SUPPLIES - ON CHRIS - DAY,doc_2_chunk_1,Neil McCauley was a cellmate of Chris in San Quentin Penitentiary from 1984.,"Store, during Chris's purchase of a drill"
206、EXT. PACIFIC PALISADES CLIFFS - TWO SHOT- TWILIGHT,doc_205_chunk_0,Neil wears clothes that Eady bought.,Point Dume sea cliff at sunset
207、EXT. MARINA - WIDE ON ALLEY FROM ROOF - TWILIGHT,doc_206_chunk_0,Neil's arm is in a sling.,Neil's Lincoln parks near six guys playing shirts and skins under two spotlights.
207、EXT. MARINA - WIDE ON ALLEY FROM ROOF - TWILIGHT,doc_206_chunk_0,Neil possesses a piece of paper that was given to him by Nate.,Neil's Lincoln parks near six guys playing shirts and skins under two spotlights.
207、EXT. MARINA - WIDE ON ALLEY FROM ROOF - TWILIGHT,doc_206_chunk_0,Neil does not exit the car.,Neil's Lincoln parks near six guys playing shirts and skins under two spotlights.
228、EXT. HOTEL - EADY - NIGHT,doc_227_chunk_0,Neil McCauley is wearing a Hyatt security uniform.,HOTEL LOCKER ROOM - NEIL'S
22、EXT. STREET - VEIL,doc_21_chunk_2,The grenade explodes and smoke pours.,
34、INT. EARLY 60'S COFFEE SHOP - WIDE - NIGHT,doc_33_chunk_3,Neil could kill Waingro.,
"231、INT. HOTEL, 14TH FLOOR ELEVATOR LOBBY - DOORS - NIGHT",doc_230_chunk_0,Neil sets off the fire alarm.,elevator
48、INT. BEDROOM - WHITE - NIGHT,doc_47_chunk_2,Neil has left the scene.,High and wide shot after Neil departs
24、EXT. STREET - ARMORED CAR,doc_23_chunk_0,Neil disarms the two guards by yanking their guns away.,
41、EXT. SANTA MONICA 3RD STREET - ON NEIL - NIGHT,doc_40_chunk_0,Neil is alone in the deserted area.,"Deserted area, Neil enters from Arizona Avenue."
241、INT. HANNA'S UNMARKED CAR - HANNA - NIGHT,doc_240_chunk_0,McCauley did not seem surprised.,Scene 152
"65、EXT. HAMBURGER STAND, PHONE BOOTH - NEIL",doc_64_chunk_1,Neil sees Alan Marcianno leaving Room 18,Room 18: Neil observes Alan Marcianno departing
"86、INT. MALIBU SECURITIES, VAN ZANT OFFICE - VAN ZANT - NIGHT",doc_85_chunk_0,Neil McCauley decides to let Van Zant keep the money.,Phone call with Van Zant
90、INT. MEN'S ROOM OF CHINESE RESTAURANT - CLOSE ON FAUCET -,doc_89_chunk_1,Neil sets the heist for tomorrow night.,
90、INT. MEN'S ROOM OF CHINESE RESTAURANT - CLOSE ON FAUCET -,doc_89_chunk_1,Neil decides to kill Van Zant after the heist.,
90、INT. MEN'S ROOM OF CHINESE RESTAURANT - CLOSE ON FAUCET -,doc_89_chunk_1,Neil plans to use Nate's advance to pay Kelso for the bank package.,
53、EXT. KELSO TRAILER COURT - NEIL - DAY,doc_52_chunk_0,Neil receives a slip of paper from Nate.,"Outside Kelso's trailer, walking to cars"
"99、EXT. EMA PRECIOUS METALS, REAR - WIDE ON ALLEY - NIGHT",doc_98_chunk_0,Neil is in the passenger seat of the Pontiac work car.,Alley: Neil in passenger seat of Pontiac work car.
"93、EXT. EADY'S HOUSE, DECK - TWO SHOT - NIGHT",doc_92_chunk_0,Neil has made love with Eady.,"Scene 63: Late night, after making love."
246、EXT. RUNWAY APRON - LONG SHOT:,doc_245_chunk_1,Neil McCauley is pointing his .45 at Hanna's face.,"Strobe-lit location, Neil points gun at Hanna"
66、EXT. ROOM 18 - WIDE,doc_65_chunk_0,Neil enters the room.,Charlene's home
32、EXT. LAX PARKING LOT - WIDE BETWEEN THE CARS - DAY,doc_31_chunk_1,Nate functions as Neil's middleman and fence.,
32、EXT. LAX PARKING LOT - WIDE BETWEEN THE CARS - DAY,doc_31_chunk_1,All calls from people who want to contact Neil are directed to Nate.,
76、EXT. DRIVE-IN THEATER - CAPRICE WORK CAR - DAY,doc_75_chunk_2,Neil sees the driver's eyes dart.,"Car negotiation scene: Neil in his vehicle, driver in another vehicle"
85、EXT. DRIVE-IN - WIDE,doc_84_chunk_0,Neil states that the gunman is finished.,
50、INT - TRAILER - CEZAR KELSO - DAY,doc_49_chunk_3,Neil is informed of an estimated amount of 8.1 to 8.2 million dollars.,Heist planning discussion
76、EXT. DRIVE-IN THEATER - CAPRICE WORK CAR - DAY,doc_75_chunk_0,Neil is present at a drive-in theater in California at high noon.,Drive-in theater in California at high noon
