doc_title,chunk_id,description,scene_context
123、INT. HAPPY EATER - DAY,doc_122_chunk_5,Pause.,
123、INT. HAPPY EATER - DAY,doc_122_chunk_3,He sips his coffee.,
118、INT. MAIN ROOM - DAY,doc_117_chunk_0,"John collapses in an armchair, rubbing his eyes.",
118、INT. MAIN ROOM - DAY,doc_117_chunk_0,He looks shattered.,
11、INT. AIRPORT LIFT - DAY,doc_10_chunk_0,Nadia and John stand side by side in a huge lift.,In a huge lift
13、INT. / EXT. JOHN'S CAR (MOVING) - DAY,doc_12_chunk_0,John turns the key in the ignition.,
13、INT. / EXT. JOHN'S CAR (MOVING) - DAY,doc_12_chunk_0,He tries again.,
13、INT. / EXT. JOHN'S CAR (MOVING) - DAY,doc_12_chunk_0,he coaxes it to life.,
13、INT. / EXT. JOHN'S CAR (MOVING) - DAY,doc_12_chunk_0,The colour's drained from his cheeks.,
119、INT. MOTEL BATHROOM - DAY,doc_118_chunk_0,"just standing there, letting the water hit him",in the shower
125、EXT. OUTSIDE POLICE STATION,doc_124_chunk_0,John drags her out of the Rover.,at the Rover
125、EXT. OUTSIDE POLICE STATION,doc_124_chunk_0,John follows her.,up the steps
126、INT. POLICE STATION DUTY DESK - DAY,doc_125_chunk_0,"John is tight-jawed, unyielding.","Waiting room, Duty Sergeant handling lost hat incident."
104、INT. CORRIDOR - DAY,doc_103_chunk_0,"John scoops up the money, refasten the case and stand to see them all watching him",
126、INT. POLICE STATION DUTY DESK - DAY,doc_125_chunk_1,John springs up.,
126、INT. POLICE STATION DUTY DESK - DAY,doc_125_chunk_1,He seizes her arm as casually as possible.,
1、EXT. JOHN'S STREET - DAY,doc_0_chunk_0,John watches while two removal men lift a new double bed from the back of a van.,"Outside, removal men loading a new double bed."
13、INT. / EXT. JOHN'S CAR (MOVING) - DAY,doc_12_chunk_1,He shakes his head.,
115、INT. BATHROOM - NIGHT,doc_114_chunk_0,As his eyes adjust,"Bathroom, John tied to bidet, Nadia enters and uses toilet"
123、INT. HAPPY EATER - DAY,doc_122_chunk_6,He slaps hers back.,"Restaurant, during a confrontation between John and Nadia"
123、INT. HAPPY EATER - DAY,doc_122_chunk_6,John watches her walk away.,"Restaurant, after the waitress pours coffee for John and leaves"
113、INT. BATHROOM - NIGHT,doc_112_chunk_1,John studies the faces of his fellow dupes and at last comes to his own picture.,Reviewing a series of photographs
113、INT. BATHROOM - NIGHT,doc_112_chunk_1,Despite himself tears come to his eyes.,Reviewing a series of photographs
105、EXT. SIDE STREET - DAY,doc_104_chunk_0,"John hauls ass towards us straight down the middle of the road, a guitar case in either hand","On the road, alarms sounding, dogs barking"
102、INT. CORRIDOR - DAY,doc_101_chunk_0,John bowling out of the safe-room backwards heaving two guitar cases.,safe-room
123、INT. HAPPY EATER - DAY,doc_122_chunk_1,John doesn't answer.,"Diner, after Nadia orders coffee"
123、INT. HAPPY EATER - DAY,doc_122_chunk_1,John bellows,"Diner, after Nadia lights a cigarette and ignores John"
123、INT. HAPPY EATER - DAY,doc_122_chunk_2,It seems as if John has no intention of replying.,
123、INT. HAPPY EATER - DAY,doc_122_chunk_2,"He sips his coffee, and puts it down.",
123、INT. HAPPY EATER - DAY,doc_122_chunk_2,He begins speaking very calmly.,
110、INT. / EXT. MOVING ROVER - DAY,doc_109_chunk_0,John spots them in the mirror and nearly crashes the car.,"In a car, John sees Alexei and Nadia in the mirror."
110、INT. / EXT. MOVING ROVER - DAY,doc_109_chunk_0,He looks desperately across at Yuri.,"In a car, John looks at Yuri."
