id,scene,question,answer,evidence,qa_type
1,73、公园，夜，外,在[73、公园，夜，外]中，徐太宇提到的溜冰摔不倒的秘诀是什么？,不要怕摔倒,徐太宇将林真心一把推出很远：那就是不要怕摔倒。,dialogue/beliefs
2,75、操场，日，外,林真心在内心独白中表达了什么观点？,让你第一个砸下水球的人，不是你讨厌他，而是你的眼里只有他。,林真心内心独白：很多年以后我们才知道，让你第一个砸下水球的人，不是你讨厌他，而是你的眼里只有他。,dialogue/beliefs
3,13、福利社，日，外,"在[13、福利社，日，外]中, 林真心对欧阳非凡的行为有何反应？",她愣住并花痴地看着他。,林真心愣在原地，然后回过头花痴般看着欧阳非凡。,character states
4,47、办公室，日，内,在[47、办公室，日，内]中，为什么徐太宇三年级转学后仍被高中录取？,因为他曾是数理资优班并参加奥林匹亚竞赛,三年级才转学为什么一高还愿意收你进来吗？那是因为你国中念得是数理资优班，还代表学校参加奥林匹亚的竞赛。,causal/relational queries
5,80、空地，夜，外,徐太宇在承诺中提到什么条件？,麻酱面要分开,徐太宇：麻酱面，麻酱跟面还是要分开。,dialogue/beliefs
6,12、教学楼门口，日，外,"在[12、教学楼门口，日，外]中, 何美有什么样的性格特点？",生性活泼，但有点活泼过了头。,林真心内心独白：这是何美，生性活泼，但，有点活泼过了头。,character states
7,72、林真心卧室，夜，内,林真心在写信时发现了什么？,有人在往他们家的窗户上扔石子,突然发现有人在往他们家的窗户上扔石子,detailed description
8,47、办公室，日，内,徐太宇承认写信后，为什么两位老师发生争吵？,因为两人争执谁先惩罚徐太宇,两个老师继续因为谁先惩罚徐太宇的问题争吵。,causal/relational queries
9,49、篮球场，日，外,"在[49、篮球场，日，外]中, 林真心从哪里找到了徐太宇和欧阳非凡的名字？",崇德国中的校录,从崇德国中的校录里找到了徐太宇和欧阳非凡的名字,objects/props
10,10、书店，日，内,在[10、书店，日，内]中，林真心最大的梦想是什么？,和偶像碰面,最大的梦想是有一天能和偶像碰面,dialogue/beliefs
11,23、教学楼楼顶，日，外,"在[23、教学楼楼顶，日，外]中, 林真心的情绪状态如何？",感到被困,林真心内心独白：一高，从此被困在他的魔掌之中。,character states
12,79、树林，夜，外,徐太宇如何知道陶敏敏寄幸运信给老师？,他推测陶敏敏收到过一模一样的信，所以知道有人寄给老师。,徐太宇：谁会知道班上有人在写幸运信啊，当然是一开始写信给你的人，如果陶敏敏收到过跟自己一模一样的信，她才会知道，一定她自己害的同学里面有人把幸运信寄给了老师,dialogue/beliefs
13,11、教室，日，内,"在[11、教室，日，内]中, 林真心写了多少封信？",三百三十三封,刘老大，你写给他三百三十三封信,objects/props
14,6、林真心家，日，内,林母抱怨了什么？,你是在生孩子啊，好了没有？,隔壁屋子里传来林母的抱怨：你是在生孩子啊，好了没有？,dialogue/beliefs
15,5、林真心家，夜，内,"在[5、林真心家，夜，内]中, 林真心的情绪状态如何？",她因看到同学录内容而流泪。,她翻开其中一页看着，不一会儿眼角留下了泪水,character states
16,5、林真心家，夜，内,"在[5、林真心家，夜，内]中, 林真心在做什么？",她打开盒子，拿出同学录并翻看。,林真心打开一个盒子，从盒子里拿出一本厚厚的同学录，她翻开其中一页看着,character states
17,59、饭馆，夜，内,小只对何美说了什么关于林真心的话？,林真心什么时候变得这么认真了,小只对何美：你看，林真心她什么时候变得这么认真了,dialogue/beliefs
18,71、林真心家，夜，内林母在批评林真心。,林母如何评价徐太宇？,徐太宇是流氓学生，学校不让他上学，有多坏。,林母：老师说那个徐太宇是流氓学生啊，学校不让他上学，你看他有多坏。,dialogue/beliefs
19,79、树林，夜，外,在[79、树林，夜，外]中，徐太宇认为林真心和陶敏敏谁更漂亮？,林真心比陶敏敏漂亮这么多。,徐太宇：（伸手比划了一点，然后将手的距离拉长）大概只有漂亮这么多,dialogue/beliefs
20,24、垃圾场，日，外,"在[24、垃圾场，日，外]中, 林真心在做什么？",假装捡垃圾,林真心将垃圾掉到又蹲在地上假装捡。,character states
21,2、办公室，夜，内 | 3、超市，夜，内,林真心在听到同事议论她之后，内心和情绪上表现出怎样的状态？,林真心感到伤感和失落，内心接受了这种不被理解的处境，情绪变得麻木而低落。,林真心低着头，捏紧零食袋，脸上没了表情，心里默默想着就这样过吧，生活也差不多是这样了。,character states
22,32、画面组合 | 35、教学楼后，日，外 | 47、办公室，日，内 | 43、街道，日，外,在听到班主任提到徐太宇曾参加奥林匹亚竞赛后，林真心表现出怎样的心理状态？,林真心感到震惊并陷入沉思，她停下离开的脚步，站在办公室外怔怔地望着徐太宇。,林真心听到徐太宇曾参加奥林匹亚竞赛的往事，站在门外怔怔望着他,character states
23,13、福利社，日，外 | 38、教导主任室门口，日，外,在欧阳非凡突然喊出林真心名字并邀请她溜冰后，她的心理状态如何表现？,林真心感到意外和羞涩，她站在原地愣住，脸上泛起一丝红晕，表现出内心的波动和害羞。,欧阳非凡邀请林真心溜冰后，她站在原地愣住，脸上泛起一丝羞涩。,character states
24,2、办公室，夜，内 | 3、超市，夜，内,林真心在听到同事议论她之后内心处于什么样的心理状态？,林真心感到伤感且认命，认为自己的生活本就如此，不值得争辩或改变。,林真心低着头，手指捏紧零食袋，脸上没了表情，心里想着就这样过吧，反正生活也差不多是这样了。,character states
25,35、教学楼后，日，外 | 47、办公室，日，内 | 43、街道，日，外,在被陶敏敏撞开后，徐太宇望着她远去的背影时表现出怎样的心理状态？,徐太宇感到内心复杂，既有被轻视的失落，也透露出对陶敏敏执着却未被接受的情感挣扎。,徐太宇被车轮撞到膝盖后，低头揉搓，神情复杂地望着陶敏敏离去的背影，显示其情绪波动。,character states
