doc_title,chunk_id,description,scene_context
117、EXT. BUNKER,doc_116_chunk_7,Troy moves nervously.,
117、EXT. BUNKER,doc_116_chunk_12,Troy puts his hands over it.,
108、INT. FRONT DOOR OF BUNKER - DAY,doc_107_chunk_0,Troy is shaking uncontrollably.,
108、INT. FRONT DOOR OF BUNKER - DAY,doc_107_chunk_0,Troy nods.,
110、INT. BUNKER,doc_109_chunk_0,Troy flicks the lighter and with a shaking hand tries to light the fuse.,
117、EXT. BUNKER,doc_116_chunk_6,He hugs Imam.,
114、INT. BUNKER DOORWAY - DAY,doc_113_chunk_0,Troy and Doc look terrified.,"Inside, after taking cover"
117、EXT. BUNKER,doc_116_chunk_1,"Troy and Doc look at each other, and punch their fists together.","After chopper crash, at the bunker"
117、EXT. BUNKER,doc_116_chunk_1,Troy notices that he's wet his pants.,"After chopper crash, at the bunker"
117、EXT. BUNKER,doc_116_chunk_1,Troy and Doc take rifles from wounded Iraqis.,"After chopper crash, at the bunker"
11、EXT. DESERT - MOVING HUMVEE - MORNING,doc_10_chunk_0,Troy throws a painted football into the desert.,Desert with burned out tanks and craters
117、EXT. BUNKER,doc_116_chunk_0,mid-stride,"Freeze frame mid-stride, chopper sound"
117、EXT. BUNKER,doc_116_chunk_10,Troy looks stunned.,Before Archie fires
117、EXT. BUNKER,doc_116_chunk_10,Troy runs as hard as he can toward Vig.,After the Iraqi soldier drops
101、INT. BUNKER,doc_100_chunk_4,"Troy sits, stained with oil, blood, tears.",Interrogation room
101、INT. BUNKER,doc_100_chunk_4,"He gets up, looks down at the interrogator on the floor, points the pistol into the Interrogator's face.",Interrogation room
102、INT. ANOTHER BUNKER ROOM,doc_101_chunk_0,Archie rushes by with Troy.,After Doc opens the inner door to reveal a sunken room with civilians.
120、EXT. DESERT,doc_119_chunk_0,Troy sits up slowly and watches for a moment.,"Desert, after the Shiite rifle men shoot the last Iraqi gunner."
123、EXT. DESERT - LATER,doc_122_chunk_0,"Troy watches, tense.",
117、EXT. BUNKER,doc_116_chunk_9,Troy jumps.,"Rifle shot fired, Vig hit and stumbles toward Troy"
103、INT. FRONT DOOR OF BUNKER - DAY,doc_102_chunk_0,Archie and Troy run out of the bunker,Bunker
117、EXT. BUNKER,doc_116_chunk_14,Troy stands up looking around helplessly.,
117、EXT. BUNKER,doc_116_chunk_14,"A gunshot rings out and -- slightly slow motion -- hits Troy in the lower right chest -- and comes out again three inches over, piercing a thin piece of his side -- with only the sound of tearing tissue.",
113、EXT. BUNKER,doc_112_chunk_0,stunned,
113、EXT. BUNKER,doc_112_chunk_0,turn back to the bunker,
129、EXT. DESERT - DAY,doc_128_chunk_0,Troy throws a match,
118、INT. TROY'S RIB CAGE,doc_117_chunk_2,"Troy lies on the ground, trying to breathe, eyes wide.","Troy lying on ground, Archie and Imam stepping into frame"
12、EXT. DESERT DAY,doc_11_chunk_1,"Troy kicks at something in the sand -- and a decayed human arm springs out, attached to a body with a half-rotted face.",Approaching the bunker
1、EXT. IRAQI DESERT - DAY,doc_0_chunk_1,"Troy stops in his tracks, out of breath, and stares at the figure on the berm.","On a sand berm 100 meters ahead, an Iraqi soldier appears."
1、EXT. IRAQI DESERT - DAY,doc_0_chunk_1,"Troy turns around, we see his face for the first time.","On the sand berm, after the Iraqi soldier picks up a gun."
1、EXT. IRAQI DESERT - DAY,doc_0_chunk_4,"faces the CAMERA, scared","On a dune, Troy prepares to shoot an Iraqi soldier"
1、EXT. IRAQI DESERT - DAY,doc_0_chunk_4,turns back to the dune and runs a few yards,"On a dune, Troy prepares to shoot an Iraqi soldier"
1、EXT. IRAQI DESERT - DAY,doc_0_chunk_4,"Stops and stares, raises his rifle","On a dune, Troy prepares to shoot an Iraqi soldier"
1、EXT. IRAQI DESERT - DAY,doc_0_chunk_4,aims at the figure on the horizon,"On a dune, Troy prepares to shoot an Iraqi soldier"
1、EXT. IRAQI DESERT - DAY,doc_0_chunk_4,pulls trigger slowly,"On a dune, Troy prepares to shoot an Iraqi soldier"
117、EXT. BUNKER,doc_116_chunk_11,"Troy runs, catches the staggering Vig in his arms and embraces him.","Vig is staggering, Troy carries him"
117、EXT. BUNKER,doc_116_chunk_11,Troy cries as he runs with Vig in his arms.,"Vig is staggering, Troy carries him"
105、INT. FRONT DOOR OF BUNKER - DAY,doc_104_chunk_0,"Archie and Troy run into Doc at the door, knocking him over.","At the door, running into Doc"
105、INT. FRONT DOOR OF BUNKER - DAY,doc_104_chunk_0,They crouch inside the door,"Inside the door, chopper hovering outside"
