doc_title,chunk_id,fact,scene_context
103、INT. FRONT DOOR OF BUNKER - DAY,doc_102_chunk_0,Troy is outside the bunker.,Bunker exit
101、INT. BUNKER,doc_100_chunk_2,Troy is standing next to the Interrogator.,"Room with Iraqi torturers, after Archie shoots the two guards"
101、INT. BUNKER,doc_100_chunk_4,Troy is no longer bound to the chair.,Interrogation room: Archie cuts the cord binding Troy to the chair.
101、INT. BUNKER,doc_100_chunk_4,Troy receives the pistol from Archie.,Interrogation room: Archie cuts the cord binding Troy to the chair and gives him the pistol.
117、EXT. BUNKER,doc_116_chunk_11,Troy explicitly requests help for Vig.,Troy carries injured Vig and requests help.
117、EXT. BUNKER,doc_116_chunk_3,Troy receives the information that they have a Rolls.,near the bunker during a soldier confrontation
117、EXT. BUNKER,doc_116_chunk_4,Troy has his pistol pointed at Imam.,Chopper scene: Troy points pistol at Imam
117、EXT. BUNKER,doc_116_chunk_7,Troy threatens to kill the others if they are not taken.,Conversation with Doc about selecting people to take
129、EXT. DESERT - DAY,doc_128_chunk_0,Troy sets the Vuitton suitcases on fire.,
136、EXT. BORDER,doc_135_chunk_0,Troy leads the crowd through a narrow opening in the razor wire.,Border crossing: leading the crowd through razor wire
136、EXT. BORDER,doc_135_chunk_0,"Troy walks three abreast with Archie and Doc, 7 feet apart, with rifles ready.","Border crossing: after crossing, walking in formation"
138、EXT. IRAQI SIDE OF THE BORDER,doc_137_chunk_9,Troy is held in custody.,"Gold bars spilled, General looks at gold, choppers cut off."
13、EXT. DESERT - LATER,doc_12_chunk_0,Troy acknowledges the plan to use the cow as the primary guard and to pull up fast and stop short.,Humvee approaching cow outside bunker
138、EXT. IRAQI SIDE OF THE BORDER,doc_137_chunk_16,Troy is being cheered by all twenty U.S. Soldiers and MPs present.,"Border crossing scene: U.S. soldiers cheer Troy, Archie, and Doc as Shiites are received by relief workers."
11、EXT. DESERT - MOVING HUMVEE - MORNING,doc_10_chunk_1,Troy orders Conrad to stop speaking.,Desert football practice
138、EXT. IRAQI SIDE OF THE BORDER,doc_137_chunk_7,Troy's plastic cuffs are cut by a US soldier.,"Border area, Vig's body dropped in sand."
138、EXT. IRAQI SIDE OF THE BORDER,doc_137_chunk_7,Troy breathes after turning a valve on his chest.,"Border area, Vig's body dropped in sand."
148、INT. CAPTAIN'S TENT - DAY,doc_147_chunk_11,Troy commits to taking the map to Captain Van Meter.,Discussion about presenting a map to Captain Van Meter
144、INT. LARGE ARMY TENT - NIGHT,doc_143_chunk_2,Troy is on the floor.,
148、INT. CAPTAIN'S TENT - DAY,doc_147_chunk_1,Troy accepts Caffergot as an alternative to Vicadan.,Medical setting: Doc offers Caffergot after Vicadan is unavailable.
134、EXT. IRAQI SIDE OF THE BORDER,doc_133_chunk_1,Troy has the safety off his M-16.,"Border area, Iraqi soldiers nervously watching"
148、INT. CAPTAIN'S TENT - DAY,doc_147_chunk_17,Troy's white shirt is covered in black dust from spilled toner.,INT. OFFICE: Troy spills toner while working on a photocopier.
151、EXT. DESERT - MOVING HUMVEE - MORNING,doc_150_chunk_1,Troy misses the ball.,Desert training exercise with Doc throwing a football from a Humvee.
148、INT. CAPTAIN'S TENT - DAY,doc_147_chunk_9,Troy is impressed.,DOC identifies Archie Gates as Special Forces and states he is taking Bill Smithson around.
153、EXT. DESERT - LATER,doc_152_chunk_0,Troy is splattered with cow entrails.,"Outside the bunker, during the cow explosion."
104、EXT. FRONT DOOR OF BUNKER - DAY,doc_103_chunk_0,Troy is inside the bunker.,Chopper attack and retreat into bunker
162、EXT. DESERT - DAY,doc_161_chunk_3,Troy does not put on the Marine uniform.,Archie distributing Marine uniforms
"168、INT. INNER ROOM, SECOND IRAQI BUNKER - DAY",doc_167_chunk_2,Troy ordered an Iraqi soldier to lie down.,"Iraqi soldier attempts to run, Troy stops him and orders him to lie down."
122、EXT. DESERT - LATER,doc_121_chunk_0,Troy has a tube in his chest.,Archie adjusts the valve on Troy's chest tube.
130、EXT. DESERT - LATER,doc_129_chunk_1,Troy is relieved after releasing the valve on the tube in his chest bandage.,Desert waiting scene with a group of people including Troy
173、INT. BASEMENT,doc_172_chunk_0,Troy disarms two guards.,Outside a door in the basement
174、INT. ROOM OF BUNKER 2 - DAY,doc_173_chunk_2,Troy stops the Iraqi Captain from choking Doc.,Choking incident involving the Iraqi Captain
174、INT. ROOM OF BUNKER 2 - DAY,doc_173_chunk_1,Troy has a handful of jewelry in his pocket.,"Interrogation room, suitcases unzipped, Troy and Doc take jewelry."
174、INT. ROOM OF BUNKER 2 - DAY,doc_173_chunk_6,Troy agrees to a bet with Doc about the existence of a Lexus convertible.,Carrying a heavy suitcase with Doc and Archie
175、INT. BUNKER BASEMENT - LATER,doc_174_chunk_3,Troy commits to call U-Haul in Karbala to see what they have on the lot today.,"At the Humvee, after Archie Gates states the need for a trailer."
141、EXT. IRAQI DESERT - DAY,doc_140_chunk_4,Troy kills the Iraqi soldier.,on a dune
182、EXT. BUNKER NUMBER TWO - DAY,doc_181_chunk_5,Troy explicitly refuses to help the Iraqis first.,"Interrogation scene, when Doc proposes helping the Iraqis first."
184、INT. TRUCK,doc_183_chunk_0,Troy's truck is 60 yards behind the Humvee.,Aerial shot during chase
174、INT. ROOM OF BUNKER 2 - DAY,doc_173_chunk_4,Troy handcuffs the Captain.,Opening the Vuitton suitcase containing gold bricks
192、EXT. MINEFIELD,doc_191_chunk_0,Troy's truck halts inches before a mine.,"Minefield scene, 30 yards behind wrecked Humvee"
196、EXT. OASIS BUNKER - DAY,doc_195_chunk_2,Troy is tackled and dragged toward the bunker.,Battle scene: Tank incident
"208、INT. INTERROGATION ROOM, OASIS BUNKER - DAY",doc_207_chunk_3,Troy has blood dripping from his nose.,Interrogation scene
"208、INT. INTERROGATION ROOM, OASIS BUNKER - DAY",doc_207_chunk_4,Troy's teeth are chipped.,Interrogation scene
"201、INT. TROY'S HOME - TORRANCE, CAL.- NIGHT",doc_200_chunk_4,Troy is dragged from the room by soldiers.,Soldiers enter the room and drag Troy out.
210、INT. OASIS BUNKER - DAY,doc_209_chunk_5,Troy's nose is broken.,Interrogation scene
200、INT. BUNKER - CRUDE CEMENT BATHROOM - DAY,doc_199_chunk_2,Troy dials a number and the phone rings.,
222、INT. INTERROGATION ROOM - OASIS BUNKER - DAY,doc_221_chunk_3,Troy had a CD in his pocket during the interrogation.,Interrogation scene
241、INT. BUNKER,doc_240_chunk_2,Troy is standing next to the Interrogator.,Control room: Archie shoots the Iraqi guards and the Interrogator.
253、EXT. BUNKER,doc_252_chunk_0,Troy is stunned.,Turning back to the bunker.
243、INT. FRONT DOOR OF BUNKER - DAY,doc_242_chunk_0,Troy is outside the bunker.,Bunker exit
"208、INT. INTERROGATION ROOM, OASIS BUNKER - DAY",doc_207_chunk_5,Troy's lip is bleeding.,Interrogation scene
182、EXT. BUNKER NUMBER TWO - DAY,doc_181_chunk_25,Troy has a visible gunshot wound in his Kevlar.,Tense exchange with Doc
192、EXT. MINEFIELD,doc_191_chunk_2,Troy sees two little children running across a mine field screaming.,Foggy scene with overturned truck and mine field
210、INT. OASIS BUNKER - DAY,doc_209_chunk_4,Troy's suburban house is destroyed by a missile.,Fantasy sequence: missile destroys Troy's suburban house.
257、EXT. BUNKER,doc_256_chunk_5,Troy is pointing his pistol at Imam.,
259、EXT. DESERT,doc_258_chunk_1,Troy breathes normally after the incision is made.,"Medical procedure on Troy's chest, Troy on ground."
22、EXT. DESERT - DAY,doc_21_chunk_3,Troy does not wear the marine uniform.,Archie distributes marine uniforms; Troy does not put one on.
241、INT. BUNKER,doc_240_chunk_4,Troy is no longer bound to the chair.,Archie cuts Troy free and gives him a pistol.
276、EXT. BORDER,doc_275_chunk_0,Troy is one of the three who lead the crowd single file through a narrow opening in the razor wire.,Border crossing: leading the crowd through a narrow opening in the razor wire.
278、EXT. IRAQI SIDE OF THE BORDER,doc_277_chunk_7,Troy's plastic cuffs are cut.,Military setting: soldier cuts Troy's plastic cuffs
"28、INT. INNER ROOM, SECOND IRAQI BUNKER - DAY",doc_27_chunk_2,Troy orders the Iraqi rifle-loader to go down.,"An Iraqi rifle-loader attempts to run, Troy stops him and orders him to go down."
34、INT. ROOM OF BUNKER 2 - DAY,doc_33_chunk_2,Troy stops the Iraqi Captain from choking Doc.,
34、INT. ROOM OF BUNKER 2 - DAY,doc_33_chunk_1,Troy has taken a handful of jewelry.,"Interrogation room, suitcases unzipped, Troy takes jewelry."
33、INT. BASEMENT,doc_32_chunk_0,Troy disarms two guards.,outside a door in the basement
262、EXT. DESERT - LATER,doc_261_chunk_0,Troy has a tube in his chest.,Archie attends to Troy's chest tube.
35、INT. BUNKER BASEMENT - LATER,doc_34_chunk_3,Troy commits to call U-Haul in Karbala to check the available trailers on the lot today.,
42、EXT. BUNKER NUMBER TWO - DAY,doc_41_chunk_0,Troy directs Iraqis 6 and 7.,Loading luggage into Humvee and cart
278、EXT. IRAQI SIDE OF THE BORDER,doc_277_chunk_16,Troy is being cheered by all twenty U.S. Soldiers and MPs present.,"The Shiites cross the border and are received by relief workers; U.S. soldiers cheer for Troy, Archie, and Doc."
