doc_title,chunk_id,fact,scene_context
"108、INT DON KIM'S SHIRT FACTORY, 4TH FLOOR, SECONDS LATER",doc_107_chunk_1,The hooded people spot Chev.,"Room, during confrontation with Supervisor"
"109、EXT FIRE ESCAPE, SECONDS LATER",doc_108_chunk_1,Chev spots Eve's car parked backwards across the street,During a shootout
"105、EXT FIRE ESCAPE, CONTINUOUS",doc_104_chunk_0,Chev Chelios is on the roof.,on the roof
"112、INT HARDWARE STORE, SECONDS LATER",doc_111_chunk_0,Chev has six framing nails driven into his leg,"Store aisle, in front of a bin of nails"
"108、INT DON KIM'S SHIRT FACTORY, 4TH FLOOR, SECONDS LATER",doc_107_chunk_3,Chev calms Eve momentarily,Factory setting
"116、INT. BEDROOM, CHOCOLATE'S APARTMENT - DAY",doc_115_chunk_1,Chev's moment of weakness has passed.,Dream sequence
"125、INT ELEVATOR, STANDARD HOTEL - CONTINUOUS",doc_124_chunk_1,The hallucination persists.,
"125、INT ELEVATOR, STANDARD HOTEL - CONTINUOUS",doc_124_chunk_7,Chev Chelios commits to taking the mirror with him.,
"127、INT SMOKING LOUNGE, STANDARD HOTEL - CONTINUOUS",doc_126_chunk_7,Chev interrupts Verona's speech.,
"112、INT HARDWARE STORE, SECONDS LATER",doc_111_chunk_1,Chev answers his cell phone.,Continued scene: Chev realizes his cell phone is in his pocket and answers it.
"104、INT DON KIM'S SHIRT FACTORY, 4TH FLOOR, SECONDS LATER",doc_103_chunk_0,Chev is on the fire escape.,"Room with sewing machines, Chev exits through window to fire escape."
"127、INT SMOKING LOUNGE, STANDARD HOTEL - CONTINUOUS",doc_126_chunk_6,Chev explicitly threatens to stop the action of holding him down.,"Carlito orders goons to hold Chev down; Chev responds with 'Not so fast, motherfucker.'"
"106、EXT ROOF, SECONDS LATER",doc_105_chunk_1,Chev has taken the Hood's gun and is holding it to the Hood's chin.,Chev confronts the Hood at the loading area
"127、INT SMOKING LOUNGE, STANDARD HOTEL - CONTINUOUS",doc_126_chunk_11,Chev Chelios pins Verona's legs to the bench.,Bar shootout
"127、INT SMOKING LOUNGE, STANDARD HOTEL - CONTINUOUS",doc_126_chunk_8,Chev Chelios causes the death of a goon.,"the room, during a confrontation"
"131、EXT. STANDARD HOTEL, POOL AREA - SIMULTANEOUS",doc_130_chunk_3,Chev Chelios is on the landing skids and moving upward with the aircraft.,Aircraft chase sequence
"125、INT ELEVATOR, STANDARD HOTEL - CONTINUOUS",doc_124_chunk_8,Chev is at the top floor of the building.,Elevator at top floor
"109、EXT FIRE ESCAPE, SECONDS LATER",doc_108_chunk_2,Chev's gunfire buys them a few seconds of safety.,Car chase: gunfire exchange
"14、INT CHOCOLATE'S APARTMENT, SIMULTANEOUS",doc_13_chunk_3,Chev Chelios comes to his senses.,
"106、EXT ROOF, SECONDS LATER",doc_105_chunk_2,Chev tips a hood off the side of the building.,Building roof
"108、INT DON KIM'S SHIRT FACTORY, 4TH FLOOR, SECONDS LATER",doc_107_chunk_0,Chev Chelios is on the 4th floor.,"4th floor, after elevator crash"
16、INT CHEV'S AUDI - SIMULTANEOUS,doc_15_chunk_1,Chev orders Kaylo to find Ricky Verona.,Conversation between Chev and Kaylo
"18、INT. BLACK SABBATH CLUBHOUSE, CONTINUOUS",doc_17_chunk_13,Chev Chelios is visibly fading.,"With Orlando, Chev visibly fading after tossing money into the sink."
"18、INT. BLACK SABBATH CLUBHOUSE, CONTINUOUS",doc_17_chunk_10,Chev Chelios agrees to end the standoff.,Standoff scene
"18、INT. BLACK SABBATH CLUBHOUSE, CONTINUOUS",doc_17_chunk_1,Chev locks the bathroom door.,"Bathroom, after Chev pushes Orlando inside."
"18、INT. BLACK SABBATH CLUBHOUSE, CONTINUOUS",doc_17_chunk_18,Chev Chelios is close to blacking out.,
"18、INT. BLACK SABBATH CLUBHOUSE, CONTINUOUS",doc_17_chunk_17,Chev's heart stops abruptly.,
"18、INT. BLACK SABBATH CLUBHOUSE, CONTINUOUS",doc_17_chunk_17,"Chev's heart restarts, slow and erratic.",
"18、INT. BLACK SABBATH CLUBHOUSE, CONTINUOUS",doc_17_chunk_17,Chev is ghost white.,
"131、EXT. STANDARD HOTEL, POOL AREA - SIMULTANEOUS",doc_130_chunk_2,Chev Chelios is disarmed by Verona.,Verona disarms Chev before shooting Carlito.
"121、EXT STANDARD HOTEL, DOWNTOWN LOS ANGELES - DAY",doc_120_chunk_0,Chev is in the retro-mod lobby.,Standard Hotel lobby
"18、INT. BLACK SABBATH CLUBHOUSE, CONTINUOUS",doc_17_chunk_3,Chev is present in the room and is being addressed by Orlando.,"Room, biker outside banging on door, Orlando speaking to Chev."
"125、INT ELEVATOR, STANDARD HOTEL - CONTINUOUS",doc_124_chunk_9,Chev's arms are taken by two goons.,"Doorway, Chev intercepted by two goons"
"24、INT CLOTHING STORE, CONTINUOUS",doc_23_chunk_0,Chev Chelios reaches the exit before the two employees,men's clothing store
"13、INT CHEV'S AUDI, SAME TIME",doc_12_chunk_0,Chev Chelios recovers from a near miss.,car chase
"32、EXT STREET, IN FRONT OF CARLITO'S BUILDING, MOMENTS LATER",doc_31_chunk_2,Chev departs the cafe.,cafe
23、INT. FOX HILLS MALL - DAY,doc_22_chunk_0,Chev Chelios successfully evades the police.,"On the run from police, after a phone call with Doc Miles"
"38、INT CHARLIE O'S, SAME TIME",doc_37_chunk_0,Chev does not acknowledge Alex's presence.,"Restaurant, Alex's booth"
27、EXT. CITY STREET - DAY,doc_26_chunk_0,Chev's heart rate starts to slow down.,"In the cab, as Chev begins to drop off, his heart rate begins to slow."
"46、EXT - ALLEY, SAME TIME",doc_45_chunk_0,Chev Chelios leaves the scene.,"With Kaylo and the body, after Chev's phone call."
